phase,time_s,FL_J1_deg,FL_J2_deg,FL_J3_deg,FR_J1_deg,FR_J2_deg,FR_J3_deg,RL_J1_deg,RL_J2_deg,RL_J3_deg,RR_J1_deg,RR_J2_deg,RR_J3_deg
0.0,0.0,0.6543438481288699,25.665626913231545,67.01785064191064,0.7901633715469003,41.96363930126135,67.08087468642807,0.7901633650038352,41.96363869616153,67.08087359103381,0.6543438425630849,25.665626032528262,67.01784882204079
0.008333333333333333,0.04,0.6566623061100739,26.00505163701772,67.15639620432144,0.7923799256237485,42.1603791623354,66.9455059538763,0.7923799190270218,42.160378558927874,66.94550486448026,0.6566623005067296,26.005050755846074,67.15639438399813
0.016666666666666666,0.08,0.6589768187872063,26.34180208481736,67.28912237830899,0.7946521120140341,42.35955911329645,66.81514946536714,0.7946521067115715,42.359558667302686,66.8151486632099,0.6589768131451859,26.34180120499642,67.28912056428989
0.025,0.12,0.6612889070171956,26.676346232118892,67.41688172897942,0.7968994026115543,42.553208003639455,66.6751755134024,0.7968993972615105,42.55320756073023,66.67517471848971,0.661288901336186,26.676345353626488,67.4168799212059
0.03333333333333333,0.16,0.6635985464068734,27.008678709227176,67.53968687668889,0.7991535116699499,42.74494777460625,66.53218063809328,0.7991535058194605,42.74494728213123,66.53217975641482,0.6635985406864595,27.008677832025725,67.53968507508829
0.041666666666666664,0.19999999999999998,0.6659057041139674,27.338793508137815,67.65755172132782,0.8014003988829026,42.93314056901995,66.38321872880452,0.8014003929787352,42.93314007858781,66.38321785356146,0.6659056983537266,27.33879263219135,67.65754992583072
0.05,0.24,0.6682103470664769,27.666684040324512,67.77048925140227,0.8036440027025604,43.11821548050507,66.22909014789902,0.8036439967456476,43.11821499238612,66.22908927937337,0.6682103412660091,27.66668316559852,67.77048746194193
0.058333333333333334,0.27999999999999997,0.6705124419316378,27.992343142702353,67.87851155408218,0.8058964105471144,43.30155628648778,66.07228441813787,0.8058964041482127,43.30155575546268,66.07228347557523,0.6705124360905214,27.992342269164013,67.87850977059516
0.06666666666666667,0.32,0.6728119551262406,28.31576309396929,67.98162984081567,0.8081413845890211,43.48125706610131,65.90940296305976,0.8081413781349277,43.48125653706192,65.90940202698535,0.6728119492440927,28.315762221587295,67.98162806324135
0.075,0.36,0.6751088528270224,28.63693563023733,68.07985447131867,0.8103976244620228,43.65947013282879,65.74430538709748,0.8103976176309003,43.65946956836375,65.74430439081449,0.6751088469034405,28.636934758981795,68.07985269959902
0.08333333333333333,0.39999999999999997,0.6774031009806006,28.95585195999041,68.1731949760666,0.81265783486561,43.83533129232241,65.57544977458366,0.8126578277265784,43.835330700374186,65.57544873261011,0.6774030950151853,28.955851089833015,68.17319321014665
0.09166666666666666,0.43999999999999995,0.6796946653132044,29.272502778395697,68.26166007734585,0.8149662385947962,44.01399921236671,65.41198492533218,0.8149662335879975,44.01399887881545,65.41198434417916,0.679694659305597,29.272501909309398,68.26165831717297
0.1,0.48,0.6819835113401481,29.58687828098987,68.34525770891142,0.8172915435230066,44.19181645221204,65.24738086961057,0.8172915382621857,44.191816098486406,65.24738025403491,0.6819835052899558,29.58687741294908,68.3452559544357
0.10833333333333334,0.52,0.6842696043749076,29.898968176761823,68.42399503429995,0.8196191733688587,44.36704917106828,65.07858614270032,0.8196191680300121,44.367048817320985,65.07858552944407,0.6842695982817569,29.89896730974254,68.42399328547437
0.11666666666666667,0.5599999999999999,0.6865702779661794,30.210689900622317,68.50184427663984,0.8219740701568464,44.54260732114463,64.91074086851206,0.8219740648726039,44.54260698309046,64.91074028519688,0.686570272491536,30.21068910809352,68.50184268457738
0.125,0.6,0.688867555028933,30.52003962619473,68.57467873750683,0.8243521553018278,44.71800624959504,64.74296393571855,0.8243521502762533,44.71800595142275,64.74296342470848,0.6888675495140446,30.520038835038385,68.57467715094671
0.13333333333333333,0.64,0.6911622441523165,30.827099727196963,68.64270888770494,0.8267571344316786,44.893669877382784,64.57598642682667,0.8267571298546285,44.893669641707966,64.57598602745068,0.6911622385951142,30.827098937199185,68.6427073066462
0.14166666666666666,0.6799999999999999,0.6934543122632493,31.131858741211193,68.70593925494931,0.8291896348598286,45.069661529395056,64.4098995436046,0.8291896308997431,45.06966137637168,64.40989929066288,0.693454306663372,31.13185795235823,68.70593767936353
0.15,0.72,0.6957437237054838,31.43430445731829,68.76437361882952,0.8316471890725399,45.245677163364476,64.24415350886841,0.8316471858708071,45.245677109994546,64.24415343146758,0.6957437180625493,31.43430366959565,68.76437204868684
0.15833333333333333,0.7599999999999999,0.6980304426460898,31.734424246350372,68.81801508408384,0.8341244305086271,45.42106667529172,64.07760084555446,0.8341244281752792,45.42106673490527,64.07760096625101,0.6980304369597647,31.73442345974475,68.81801351935644
0.16666666666666666,0.7999999999999999,0.7003144330789587,32.03220506784551,68.86686608587331,0.8366134406800526,45.59487363364079,63.90857101581957,0.8366134392908715,45.59487381554283,63.90857135006325,0.7003144273488874,32.032204282344836,68.86686452653578
0.175,0.84,0.7025956588309028,32.327633478939106,68.91092839906295,0.8391036112032666,45.76581764619606,63.73484435881079,0.8391036102835536,45.76581789441706,63.73484480864244,0.7025956530567369,32.32763269453229,68.91092684509161
0.18333333333333332,0.8799999999999999,0.7048740835675877,32.62069564277344,68.95020314643803,0.841681984291097,45.94421325087406,63.57431654761669,0.8416819837863694,45.944213558866245,63.57431710146258,0.7048740777489989,32.62069485945079,68.95020159781177
0.19166666666666665,0.9199999999999999,0.7071496707991135,32.911377336422056,68.98469080587164,0.8442228058269329,46.11512475971425,63.40102674991488,0.8442228052818208,46.11512507362613,63.40102731433145,0.7071496649357644,32.91137655417475,68.98468926257098
0.2,0.96,0.7094223838851682,33.19966395832993,69.0143912164528,0.846778793638103,46.28477092496941,63.22581992501565,0.8467787937735615,46.28477133061992,63.22582064841,0.7094223779767288,33.19966317715047,69.01438967846066
0.20833333333333334,1.0,0.7116921860397866,33.48554053527181,69.03930358358733,0.8494547475728172,46.46898266275786,63.08749225220947,0.8494547476731042,46.468983074378514,63.087492985810876,0.7116921800859416,33.48553975515378,69.03930205088858
0.21666666666666667,1.04,0.7139590403358219,33.76899172882588,69.0594264830747,0.8527971242633079,46.74919236901195,63.179580281125325,0.8527971250628938,46.74919286894533,63.17958116600286,0.7139590343362429,33.768990949763946,69.0594249556562
0.225,1.08,0.7162229097087831,34.05000184136302,69.0747578641691,0.8571944678369763,47.18793308292656,63.66266325087308,0.8571944686564142,47.18793357998593,63.66266412785102,0.7162229036631794,34.05000106335305,69.07475634201978
0.23333333333333334,1.1199999999999999,0.7184837569604465,34.32855482154702,69.08529505162443,0.8628303910772783,47.813630776683716,64.62704353367302,0.8628303919550941,47.8136312640683,64.62704438946649,0.7184837508684924,34.32855404458593,69.08529353473521
0.24166666666666667,1.16,0.7207415447618214,34.604634269341446,69.09103474672379,0.8697160540819164,48.62091311491029,66.09491592775,0.8697160543277556,48.62091350146918,66.09491660505776,0.7207415386232224,34.604633493427286,69.0910332350876
0.25,1.2,0.7229962356557268,34.87822344051824,69.09197302729177,0.8777163712137747,49.575114584729995,68.03021100113821,0.8777163708335383,49.57511486869317,68.0302114976297,0.7229962294702008,34.87822266565016,69.09197152090346
0.2583333333333333,1.2399999999999998,0.7252477920588605,35.14930525066032,69.08810534668432,0.8868142793724786,50.64603832846449,70.39821880121312,0.8868142781113908,50.646038481076424,70.39821906912704,0.7252477858261249,35.149304476838516,69.08810384554066
0.26666666666666666,1.28,0.7274961762632852,35.41786227865,69.07942653174874,0.8968228334650092,51.77859141337775,73.1172231178698,0.8968228293976963,51.778591244897314,73.11722284029864,0.7274961699830614,35.417861505875884,69.07942503584863
