roll_deg,pitch_deg,contact_center_speed_m_s,j1_correction_deg,adaptive_scale,time_s,leg,phase,swing,middle_swing,clearance_mm,forward_from_j1_mm,front_edge_from_j1_mm,touchdown,force_n,j1_target,j1_actual,j2_target,j3_target,tilt_deg,safety,moving
4.320623636897723,2.2505685137251663,0.0,-1.9537048171625324,1.0,5.0,FL,0.3411972007205259,False,False,-3.153321458768406,-30.453695228391823,-10.760550613708748,True,11.593400230219638,-1.23046875,1.7049843738200627,52.3828125,88.330078125,4.320623636897723,ok,True
4.320623636897723,2.2505685137251663,0.0,0.20281503739195672,1.0,5.0,FR,0.841197200720526,True,True,-2.2632312156692023,-43.274715521279745,-23.57621445049912,True,12.701095652978724,0.9667968750000001,0.5001898072395515,57.568359375,96.943359375,4.320623636897723,ok,True
4.320623636897723,2.2505685137251663,0.0,-0.2056775516111975,1.0,5.0,RL,0.841197200720526,True,True,23.500387783548295,-18.6532318162433,1.1568452024113363,False,0.0,0.52734375,0.4052189653618489,49.130859375,97.3828125,4.320623636897723,ok,True
4.320623636897723,2.2505685137251663,0.0,-1.5468351214687286,1.0,5.0,RR,0.3411972007205259,False,False,-3.6552120603753,-39.31162512384444,-19.728577753446636,True,19.55882690758124,-0.791015625,1.087963878149034,48.427734375,89.12109375,4.320623636897723,ok,True
4.400067682646743,2.2203950032844837,0.027318262867809924,-2.0039496522714555,1.0,5.0200000000000005,FL,0.3550860896094148,False,False,-2.6147520560087165,-31.79626922307486,-12.122178731896835,False,9.945827125710027,-1.23046875,1.6103394841622471,52.470703125,88.06640625,4.400067682646743,ok,True
4.400067682646743,2.2203950032844837,0.013360425435735327,0.2702201512943523,1.0,5.0200000000000005,FR,0.8550860896094148,True,True,-2.3564753766559603,-44.58920633564523,-24.91324411571177,False,13.282942143706965,1.142578125,0.5549983035948662,57.216796875,95.888671875,4.400067682646743,ok,True
4.400067682646743,2.2203950032844837,0.1440671653755673,-0.27413188407075273,1.0,5.0200000000000005,RL,0.8550860896094148,True,True,22.49215812631495,-17.039336815807424,2.7702550522861173,False,0.0,0.52734375,0.301889309432104,48.1640625,96.328125,4.400067682646743,ok,True
4.400067682646743,2.2203950032844837,0.031120745241374148,-1.4974528635322888,1.0,5.0200000000000005,RR,0.3550860896094148,False,False,-3.539888351374837,-40.1392374857778,-20.57508382841819,False,18.39263047525571,-0.791015625,0.797770893770908,48.1640625,88.857421875,4.400067682646743,ok,True
4.313139493201446,2.163312470058347,0.026350347567527563,-2.065523259766222,1.0,5.04,FL,0.3689749784983037,False,False,-2.1912302872112157,-32.97224257368357,-13.315278604744012,False,10.280795369419375,-1.318359375,1.4610017380699858,52.822265625,88.06640625,4.313139493201446,ok,True
4.313139493201446,2.163312470058347,0.012448815785529206,0.3374909462320449,1.0,5.04,FR,0.8689749784983036,True,True,-2.433537197536237,-45.818888221282876,-26.170392402857242,False,13.089879735656996,1.142578125,0.6703480056965042,56.77734375,94.921875,4.313139493201446,ok,True
