time_s,leg,phase,segment,forward_force_n,vertical_force_n,j2_torque_nm,j3_torque_nm,j2_power_w,j3_power_w
5.0,FL,0.40238034690699426,late_stance,9.886657824577888,16.254529507451483,3.0273224296005075,-2.505653255625357,0.580525572808627,-2.366542398187727
5.0,FR,0.9023803469069942,swing,0.0,0.0,0.15189632313405432,0.022812948628612606,-0.18962288793639528,-0.020642978005726315
5.0,RL,0.9023803469069942,swing,-12.839759584389707,16.02008030682622,-2.614322260594524,-0.0722883470267841,3.4644323458658617,0.08681988115816187
5.0,RR,0.40238034690699426,late_stance,6.229211085799627,6.244636685934221,1.6028850296963362,-1.1943166816421822,0.29197679181621367,-0.0700661194920865
5.0200000000000005,FL,0.4065470135736609,late_stance,9.57098924700398,16.513347501278826,2.918093182569455,-2.504714067006578,0.7830054708205244,-2.663732044773119
5.0200000000000005,FR,0.9065470135736609,swing,0.0,0.0,0.14906576902999147,0.025320703962254498,-0.18122564279661832,-0.024011739145176583
5.0200000000000005,RL,0.9065470135736609,swing,-12.698833134805463,15.09902825599334,-2.6116871865569786,0.02444891469311483,3.462578592933402,-0.030788119981574998
5.0200000000000005,RR,0.4065470135736609,late_stance,6.944685376723961,6.952718472188962,1.805312594159651,-1.3979185097355162,-0.0525460824331875,-0.26411612126210315
5.04,FL,0.41071368024032756,late_stance,9.16067054899382,16.849383148741417,2.7928507591022256,-2.5016099094011386,0.8850624111342045,-2.611050030390445
5.04,FR,0.9107136802403275,swing,0.0,0.0,0.14748557168946597,0.027144941398625,-0.15620005014014124,-0.027343674726731517
5.04,RL,0.9107136802403275,swing,-12.402906220150244,14.217126766227103,-2.586060360151172,0.10854602476904152,3.2449905658795046,-0.13809488948077442
5.04,RR,0.41071368024032756,late_stance,7.356588923091379,9.61597584446517,2.0048371466260506,-1.6447565446357066,-0.12162023967604,-0.5376553955780929
5.0600000000000005,FL,0.4148803469069942,late_stance,8.599342008864502,17.34504942940264,2.6308738318518654,-2.497806637130734,0.8502571987649608,-2.423640148560545
5.0600000000000005,FR,0.9148803469069942,swing,0.0,0.0,0.12482366811566914,0.03629112014604896,-0.12276006546644407,-0.03719765419117572
5.0600000000000005,RL,0.9148803469069942,swing,-11.807563059319605,11.852839991006318,-2.539873773899061,0.31269386186620807,3.1454605523782293,-0.4267709749371282
5.0600000000000005,RR,0.4148803469069942,late_stance,7.724598110534055,13.000742934834244,2.1419257173989568,-1.9639108712038678,-0.14416013579532427,-0.7405183827899035
5.08,FL,0.41904701357366086,late_stance,8.425059600770828,17.292926500796224,2.557084190158669,-2.496524483412227,0.8817575757860519,-2.146875645250481
5.08,FR,0.9190470135736608,swing,0.0,0.0,0.10142733517130254,0.040606579838497914,-0.09648356373806033,-0.043413047860328915
5.08,RL,0.9190470135736608,swing,-11.133025480807623,11.163946479035312,-2.470269564036326,0.3655184063890824,2.8642889452154985,-0.4490215548101778
5.08,RR,0.41904701357366086,late_stance,8.401223424117818,15.066563950407533,2.297574561940655,-2.205240050797572,0.014742046192023893,-0.8478585091814445
5.1000000000000005,FL,0.4232136802403275,late_stance,7.975445832211805,17.73539221666289,2.4047265318722912,-2.498516052973211,0.8731953547401006,-1.8417949309030937
5.1000000000000005,FR,0.9232136802403275,swing,0.0,0.0,0.10191687625768175,0.037652883559018635,-0.09303909129432832,-0.04046389285602108
5.1000000000000005,RL,0.9232136802403275,swing,-10.583410724220421,10.609000419004449,-2.4130201663202575,0.40146185042606886,2.832010590010973,-0.46675182125641657
5.1000000000000005,RR,0.4232136802403275,late_stance,8.742424906055467,16.803335144641565,2.342437444328309,-2.3766727233703127,0.048874896001809325,-0.6249967872611802
5.12,FL,0.42738034690699417,late_stance,7.700910111931917,17.96904277625345,2.286611743026011,-2.502605633671945,0.7910212339866526,-1.2566268974073347
5.12,FR,0.9273803469069941,swing,0.0,0.0,0.06797811140649812,0.04606714596192041,-0.06251533069488656,-0.05185864037056289
5.12,RL,0.9273803469069941,swing,-9.270589103319034,9.28862072703224,-2.237072966342371,0.4125146946963917,2.756881084400092,-0.42070698992193684
5.12,RR,0.42738034690699417,late_stance,9.11569534415536,17.90845730903213,2.3858608315964016,-2.4916916551892654,0.20378045798519578,-0.4433916834326187
5.14,FL,0.4315470135736608,late_stance,7.599537359886039,12.9428507627848,2.133900408433039,-2.105134105965861,0.6471544961417076,1.4990698487574703
5.14,FR,0.9315470135736608,swing,-8.955696672975764,22.16056371692662,-1.0360094743841928,-1.0839153384267433,-0.16342857983481093,0.16255637127396194
5.14,RL,0.9315470135736608,swing,0.0,0.0,-0.3431008378407183,0.06728797469757675,0.8915580094264068,-0.04604374306654002
5.14,RR,0.4315470135736608,late_stance,6.83771632911369,23.33205630108832,1.7024360445575284,-2.5231339082809576,1.2745502421070234,-1.085146375334162
5.16,FL,0.43571368024032747,late_stance,6.679575449488513,7.105070750709957,1.9639209328890472,-1.52128773194767,0.7916169966448435,2.463705003097051
5.16,FR,0.9357136802403274,swing,-11.146421070579077,20.464334070713306,-1.796787496808148,-0.7125646581225096,-0.16373867673089032,0.8642376641728867
5.16,RL,0.9357136802403274,swing,0.0,0.0,0.2851659463217029,-0.016503845602908074,-0.5713577398675683,0.011164008038502675
5.16,RR,0.43571368024032747,late_stance,4.657668396398252,27.4096801251146,0.9980101282430783,-2.518085787478326,0.9063701220171639,0.07544173700004728
5.18,FL,0.4398803469069941,late_stance,6.017132433636762,6.396903819703676,1.7350718416940647,-1.4018358052879714,0.8352749508736927,2.5581978384104773
5.18,FR,0.9398803469069941,swing,-11.724193376004521,15.217617860590142,-2.2410330513872405,-0.08749812663186818,0.3714684866272494,0.1602491282849762
5.18,RL,0.9398803469069941,swing,0.0,0.0,0.3232386879632665,-0.004241388553509973,-0.4148825230105918,0.0033222846535665646
5.18,RR,0.4398803469069941,late_stance,3.4026906953273093,25.52621322792612,0.6873740545184625,-2.2111655148504203,0.4565996275085879,1.179804440240087
5.2,FL,0.4440470135736608,late_stance,5.305930541034925,5.534357588908823,1.181874541749117,-1.1018904641587872,0.8572268641668852,2.5315764908575393
5.2,FR,0.9440470135736607,swing,-12.172836357063696,14.019189486055335,-2.4866029644813996,0.18650882078351505,0.717112943375125,-0.30770279074626616
5.2,RL,0.9440470135736607,swing,0.0,0.0,0.26953425494909666,-0.008296637273303098,-0.22594176510362562,0.0060712112241986865
5.2,RR,0.4440470135736608,late_stance,2.940132348693309,19.355806526828218,0.6572815300091728,-1.6945812827229243,0.26721420640185767,1.1801081314733342
5.22,FL,0.44821368024032743,late_stance,5.210264194697015,5.362218304745949,1.4045391499821596,-1.099659601541685,0.39241788133976757,2.501366876462744
5.22,FR,0.9482136802403274,swing,-12.63592513554562,14.172763209781808,-2.65316626840502,0.2922784417446853,1.0707884730611636,-0.40338495412287473
5.22,RL,0.9482136802403274,swing,0.0,0.0,0.1791174672904976,-0.006025433783319434,-0.1031440861525763,0.004600258387083219
5.22,RR,0.44821368024032743,late_stance,2.557590879037509,16.851382935941693,0.5476081356189122,-1.4446727365410386,0.16595288730533553,0.8410387931590741
5.24,FL,0.4523803469069941,late_stance,0.0,0.0,1.3143806998259873,-1.0281171092404446,0.41565699594709526,1.5205681542709077
5.24,FR,0.952380346906994,swing,-12.642593975990923,14.010627179869886,-2.7111921234614136,0.3596910394619983,1.3410085247944854,-0.4088785436513043
5.24,RL,0.952380346906994,swing,0.0,0.0,0.12090958799596258,-0.0005390640056768259,-0.06078871892307113,0.0003719832999788902
5.24,RR,0.4523803469069941,late_stance,2.338193224198035,14.703304886788162,0.5163807167590788,-1.251909367784621,0.1066193196306378,0.5870305742171584
5.26,FL,0.45654701357366073,late_stance,4.3128797148363756,5.245096457974663,1.1746794242060545,-0.9449575227559581,0.3572853443935553,0.4575130113036796
5.26,FR,0.9565470135736607,swing,-12.539539723896093,13.957159551126347,-2.669645770058162,0.36742389553190213,1.5069465472067447,-0.3614516553608443
5.26,RL,0.9565470135736607,swing,0.0,0.0,0.12185270652367575,-0.0017040469729013852,-0.05782266725787798,0.001136787954495616
5.26,RR,0.45654701357366073,late_stance,2.4619422085825544,14.350393122500712,0.5363333007477137,-1.2298870701952551,0.06532823984772294,0.39918765904728004
5.28,FL,0.4607136802403274,late_stance,4.025328496082355,11.085156247605072,1.0699040715014234,-1.200664916831788,0.31753149934379366,-0.03032336156563697
5.28,FR,0.9607136802403273,swing,-11.891011903227335,13.02257211516071,-2.5501413424098844,0.3955223580344214,1.6080440087046783,-0.3207862117048937
5.28,RL,0.9607136802403273,swing,-3.5690482310445946,8.176959321918586,-0.09532215727082294,-0.29458345484089443,0.01817597072896046,0.08274360820758711
5.28,RR,0.4607136802403274,late_stance,2.742084609659813,13.059917302215421,0.5849282607044914,-1.1755377558929596,0.01852746448387109,0.28408871689474846
5.3,FL,0.46488034690699404,late_stance,5.0536291124145984,13.360300915423664,1.2751537355073248,-1.4839183148301744,0.1129009810621977,-0.3447120469994128
5.3,FR,0.964880346906994,swing,-9.621008289216615,10.193802273520273,-2.1055506779738375,0.3832401177518808,1.6366939589613163,-0.2715954863281404
5.3,RL,0.964880346906994,swing,-4.176782518001662,13.480189309611536,-0.13893314148434266,-0.7901938333771544,0.03861547830900659,0.09491892942614089
5.3,RR,0.46488034690699404,late_stance,3.525130117895962,7.513005823668599,0.9322731481591534,-0.9585590623193891,-0.17764001838121526,0.3076667901402708
5.32,FL,0.4690470135736607,late_stance,5.931719713311669,13.44839689018706,1.4493714340565886,-1.620172782478641,-0.022081399056888974,-0.31940107342220464
5.32,FR,0.9690470135736606,swing,-7.381933637919235,7.572947815777399,-1.7367261328055967,0.3571218283990958,1.4625294124799804,-0.19025895057825404
5.32,RL,0.9690470135736606,swing,-4.0559143269032,15.346628279635883,0.0026911852128083114,-1.0182589837408489,-0.0010384292929304715,0.18636480089181506
5.32,RR,0.4690470135736607,late_stance,3.9355485112238755,6.32569178820044,1.0517568984196735,-0.9404313784450065,-0.11176169901642588,0.15049512699830309
5.34,FL,0.47321368024032734,late_stance,6.4294234067889136,15.011925890809561,1.5558607640918132,-1.7921595131480366,0.010543385401797192,-0.30318346408949737
5.34,FR,0.9732136802403273,swing,0.0,0.0,-0.17405114779887,0.11962966651189408,0.3149915092861619,-0.022019007633506654
5.34,RL,0.9732136802403273,swing,-4.025152551277075,17.587837012528734,0.15233764851013737,-1.256845000198024,-0.05155362506269298,0.19399695916194476
5.34,RR,0.47321368024032734,late_stance,4.408472622331129,8.25713485239725,1.1428415815007946,-1.0788096971143162,0.05849851919590966,-0.040828832636577495
5.36,FL,0.477380346906994,late_stance,6.3654893563557025,14.955154578282325,1.5447801471522595,-1.8104711178432833,0.09458374995833073,-0.0641134621573693
5.36,FR,0.9773803469069939,swing,0.0,0.0,0.22292136960136844,-0.0348966681932501,-0.23870215615313858,0.0050120600105035586
5.36,RL,0.9773803469069939,swing,-4.014236135085394,18.011315629009037,0.19188332039107991,-1.3082683778926445,-0.04804394992477927,0.30963837935975835
5.36,RR,0.477380346906994,late_stance,4.0212549364757,10.327940355405817,0.982792812404541,-1.148587585368702,0.20050529200922998,-0.028595002201957046
5.38,FL,0.48154701357366064,late_stance,6.255963590163782,15.131376440237021,1.5069219353637697,-1.8220075892870502,0.15586824844228706,0.1361264658706021
5.38,FR,0.9815470135736606,swing,0.0,0.0,0.09836770837259162,0.004194532754925373,-0.03672914603992484,-0.0006481468113884604
5.38,RL,0.9815470135736606,swing,-3.4759568340050344,16.63977532611641,0.2439260342293998,-1.2347790468065618,-0.0433628347849548,0.40183396090412693
5.38,RR,0.48154701357366064,late_stance,3.587575786861868,11.263137936783004,0.8515415915800456,-1.1411626201312557,0.24759391766600225,-0.012348732234070672
5.4,FL,0.4857136802403273,late_stance,6.156644193618962,14.831689309120184,1.4781724824525493,-1.783475128766512,0.24929757234357827,0.24713589083241896
5.4,FR,0.9857136802403272,swing,0.0,0.0,0.03552603313111859,0.03316500878451176,-0.0021063740104488977,-0.006233194683366184
5.4,RL,0.9857136802403272,swing,-2.680973127032997,14.024913041974727,0.26157324879572613,-1.0563069254988964,-0.020677651502659607,0.3845170269926681
5.4,RR,0.4857136802403273,late_stance,3.167667897402872,12.780806165217008,0.6872187513296001,-1.1631532726595182,0.23720681589572065,-0.024524123242776558
5.42,FL,0.48988034690699395,late_stance,5.837815623445856,15.793563972074722,1.3399726831545036,-1.7768914432149323,0.38179376852983915,0.1785831676619721
5.42,FR,0.9898803469069939,swing,0.0,0.0,0.022918110525539104,0.05134937874393801,0.0017715934047907566,-0.005009934909835686
5.42,RL,0.9898803469069939,swing,-2.286708906800717,12.088767500470341,0.25304783225350574,-0.8938059522415853,0.008188977458556266,0.3234685814391685
5.42,RR,0.48988034690699395,late_stance,3.059508948773794,13.918495435748667,0.6168695614736663,-1.237764838417277,0.20416893064950417,0.03831508667557619
5.44,FL,0.4940470135736606,late_stance,4.954727658494813,11.922808952762802,1.2173466770911645,-1.4262367647832273,0.30969547822665805,0.5830619371405834
5.44,FR,0.9940470135736605,swing,-4.544347270237728,12.076290289477724,-0.4020344675038646,-0.43905221903978175,-0.2113728812967572,-0.20215577437704205
5.44,RL,0.9940470135736605,swing,-2.681374953348214,11.58744591533232,0.11908100348330872,-0.7785143538086912,0.026370605661714428,0.22554759120836587
5.44,RR,0.4940470135736606,late_stance,2.2924934905795036,13.231159003239334,0.4247018555414025,-1.0693475430671198,0.1442796475773019,0.1834775138690753
5.46,FL,0.4982136802403273,late_stance,4.29436808230902,8.581922787526734,1.1166391712841612,-1.127337016103607,0.263635701078577,0.5582660337373326
5.46,FR,0.9982136802403273,swing,-5.584248877606252,13.954223669250464,-0.6198672553735272,-0.5002710855353739,-0.2892048875654561,-0.1414197701036885
5.46,RL,0.9982136802403273,swing,-2.764460193667911,9.97644886576974,-0.01858752373516545,-0.5896127821923154,-0.005429597417235893,0.13478961952562832
5.46,RR,0.4982136802403273,late_stance,1.6954483154928275,12.360792469745347,0.2693507600054468,-0.9121687151503615,0.08261583131295472,0.2311825498701602
5.48,FL,0.502380346906994,late_stance,3.80802683883909,7.411951977618538,1.0055598282019016,-0.9767595175825248,0.2399001175424904,0.3955892391807803
5.48,FR,0.0023803469069938465,early_stance,-5.595842971470946,14.179353059488871,-0.6049312049078693,-0.5312592778227075,-0.2448753356847977,-0.12680957127222883
5.48,RL,0.0023803469069938465,early_stance,-2.9360446328983945,9.296011857165405,-0.12320647566674114,-0.4846103832502848,-0.03614028534673361,0.06539203450810055
5.48,RR,0.502380346906994,late_stance,1.3328686451099563,11.497510894926222,0.17790179631653968,-0.7920600059406944,0.05165620704197667,0.16155308069269153
5.5,FL,0.5065470135736606,late_stance,3.5582503929650926,7.151685903761658,0.9358050376010171,-0.9107062361544479,0.23211947911668723,0.237470448886628
5.5,FR,0.0065470135736607205,early_stance,-5.800602126894915,14.804318942904242,-0.6527688882313301,-0.559769555217786,-0.21679520385316833,-0.1122937101464643
5.5,RL,0.0065470135736607205,early_stance,-2.6979759596787596,8.739401177658292,-0.10313852671570964,-0.4193727155586585,-0.02955113632696713,0.004595232395757559
5.5,RR,0.5065470135736606,late_stance,1.02497500982454,11.414677926589148,0.07921111277949411,-0.7293734163655179,0.01916927765350158,0.13488696858527546
5.5200000000000005,FL,0.5107136802403273,late_stance,3.406109933962761,7.893638615422204,0.8528666093040081,-0.9122734871524989,0.21775769679428145,0.1001665885306163
5.5200000000000005,FR,0.01071368024032715,early_stance,-5.421455591294062,14.45097760228106,-0.5853281182838064,-0.5700864891019877,-0.14862169473652742,-0.09923599074650401
5.5200000000000005,RL,0.01071368024032715,early_stance,-2.797912806128859,9.499877640051416,-0.10747723600406764,-0.46042077081349125,-0.02636401722387512,-0.02834936717016556
5.5200000000000005,RR,0.5107136802403273,late_stance,0.7743467607083181,10.783730345845878,0.041008682532276686,-0.6637327549601753,0.007107611343904835,0.11704845161510204
5.54,FL,0.5148803469069939,late_stance,3.3955569217523895,8.720389847483819,0.8080020271315904,-0.9434233371130555,0.1849990988449661,0.06833848611391526
5.54,FR,0.014880346906994024,early_stance,-4.968829743886892,13.657148015201843,-0.520827104396536,-0.5523712078447282,-0.09603165449299302,-0.05440910944626489
5.54,RL,0.014880346906994024,early_stance,-2.667641504046754,9.507846422175726,-0.07346657300531373,-0.4587532740161276,-0.018814308050479674,-0.08246899231044733
5.54,RR,0.5148803469069939,late_stance,0.8297058026637715,10.731594867246972,0.040186040717944654,-0.6577089958207926,0.006731885656288704,0.07565310346165587
5.5600000000000005,FL,0.5190470135736606,late_stance,3.4582530738441144,9.826718917107815,0.7736033281222638,-1.0025139223227033,0.1583030668273235,0.030945077516266392
5.5600000000000005,FR,0.019047013573660454,early_stance,-4.364737304955811,12.541402763207522,-0.4265574420371396,-0.5231955453014958,-0.05587566462426312,-0.036041959189774854
5.5600000000000005,RL,0.019047013573660454,early_stance,-2.785447360397317,10.43349059959582,-0.08012010084919347,-0.5279744466374622,-0.017786583776130988,-0.11310580102768393
5.5600000000000005,RR,0.5190470135736606,late_stance,0.8889274550094537,10.656654555337635,0.04450645906332411,-0.6554505774510742,0.00454219430155438,0.09517419388091412
