phase,time_s,FL_J1_deg,FL_J2_deg,FL_J3_deg,FR_J1_deg,FR_J2_deg,FR_J3_deg,RL_J1_deg,RL_J2_deg,RL_J3_deg,RR_J1_deg,RR_J2_deg,RR_J3_deg
0.0,0.0,0.6150922478558869,19.64260743026188,63.93696781659771,0.8063440784580089,43.33617301263246,66.03752433499837,0.8063440720472627,43.33617248186576,66.03752339362588,0.615092242862461,19.642606516136972,63.93696586713151
0.008333333333333333,0.04,0.6183877729260163,20.17038855835313,64.25558132303115,0.8094882979526475,43.589064384079975,65.8116619386673,0.8094882914659998,43.58906385635253,65.81166100659757,0.6183877678906883,20.170387647515305,64.25557938507882
0.016666666666666666,0.08,0.6216770415400488,20.69166749403966,64.55830916881715,0.8126472720013587,43.835450605595106,65.5754560746525,0.8126472651150677,43.83545004327059,65.57545508505412,0.6216770364612472,20.691666586388013,64.55830724217404
0.025,0.12,0.6249624122175866,21.20859089376887,64.8505263499809,0.8158866197878275,44.08568448002846,65.34690126277717,0.8158866147590916,44.08568414743534,65.34690068439853,0.624962407094341,21.208589989160743,64.85052443436939
0.03333333333333333,0.16,0.6282438997365516,21.72118190856266,65.13231960608428,0.8191434599672884,44.332407632061255,65.11284728912065,0.8191434546649491,44.33240728079051,65.11284667965356,0.6282438945679094,21.721181006861624,65.13231770123987
0.041666666666666664,0.19999999999999998,0.6315214295473889,22.229456750974197,65.40377964135557,0.8224275282868251,44.57669507177191,64.87523420665555,0.8224275229123766,44.57669472493543,64.87523360832466,0.6315214243323876,22.229455852050926,65.40377774702773
0.05,0.24,0.6347949256324185,22.73342798165712,65.66499114473802,0.8257727682427715,44.82250678231328,64.64100275026546,0.8257727631851712,44.822506485982444,64.64100224388156,0.6347949203701267,22.733427085389042,65.6649892606895
0.058333333333333334,0.27999999999999997,0.6380643102409552,23.23310460372284,65.9160329716698,0.8291902798532741,45.07113931186356,64.41233917217733,0.8291902758905405,45.0711391583359,64.4123389187388,0.6380643049304432,23.2331037099937,65.91603109767571
0.06666666666666667,0.32,0.6413295039688829,23.72849223511349,66.15697846426843,0.8326234420124867,45.315873703952896,64.17742053135905,0.8326234387906225,45.3158736521171,64.1774204573393,0.6413294986092188,23.728491343812912,66.1569766001155
0.075,0.36,0.6445904258372934,24.21959326919238,66.38789574613094,0.8361097767083633,45.56108451407928,63.94391278064196,0.8361097748235619,45.561084634909506,63.943913009007815,0.644590420427597,24.21959238021603,66.3878938916176
0.08333333333333333,0.39999999999999997,0.6478469933683133,24.70640702469968,66.60884799460698,0.8395898113968189,45.79968501738083,63.69943616208662,0.8395898099559832,45.79968520572532,63.6994365083651,0.6478469879076834,24.706406137948555,66.60884614954215
0.09166666666666666,0.43999999999999995,0.6510991226581768,25.18892988597272,66.81989369232619,0.843206413432086,46.04856712677669,63.47334118016957,0.8432064128997808,46.0485674377187,63.47334173974874,0.6510991171457526,25.188929001353184,66.81989185652913
