phase,time_s,FL_J1_deg,FL_J2_deg,FL_J3_deg,FR_J1_deg,FR_J2_deg,FR_J3_deg,RL_J1_deg,RL_J2_deg,RL_J3_deg,RR_J1_deg,RR_J2_deg,RR_J3_deg
0.36666666666666664,1.7599999999999998,0.7526846568611207,38.27334024180142,68.69993952041122,0.9022325726062007,49.848433901928466,94.77138838953236,0.9022325663669745,49.848433226136514,94.77138718270785,0.7526846508200292,38.273339570271496,68.69993825200838
0.375,1.7999999999999998,0.7540276452498391,38.41752159984887,68.66361658185612,0.8854092569672801,48.35572607529088,93.78087846384179,0.8854092501036295,48.35572534651902,93.78087714057332,0.7540276384022663,38.417520841648006,68.66361515151027
0.3833333333333333,1.8399999999999999,0.7553685953812475,38.56062595575862,68.62535797394001,0.8661575018142247,46.712203225316124,92.37706997915791,0.8661574951874208,46.71220249457784,92.37706863176788,0.7553685885016456,38.56062519798871,68.62535654659968
0.39166666666666666,1.88,0.756708342362664,38.70274337089097,68.58534100718964,0.8452670285478727,44.960306220755854,90.6047199456734,0.8452670221029795,44.96030548641047,90.60471857182215,0.7567083354519775,38.702742613760165,68.58533958298153
0.4,1.92,0.7580468786698634,38.84386940669481,68.5435627797544,0.8235499347094958,43.14238801573242,88.51891384740087,0.8235499284102652,43.14238727612598,88.51891244385031,0.7580468717280057,38.843868650207796,68.54356135868554
0.4083333333333333,1.96,0.7593841956402073,38.983999354934745,68.50002015589156,0.801801482194493,41.30120191546429,86.1860074056105,0.8018014760058437,41.301201168641775,86.18600596927676,0.7593841886671061,38.983998599097525,68.50001873797157
0.4166666666666667,2.0,0.7607202845853991,39.123128463138855,68.45470990208402,0.7807572899027669,39.480136863934774,83.68333079926398,0.7807572837925804,39.48013610775458,83.68332932735979,0.7607202775809933,39.12312770795738,68.45470848732232
0.425,2.04,0.7620551367907463,39.26125193341821,68.40762868398167,0.7611730681779715,37.73200216355132,81.1156153409556,0.7611730628333031,37.73200145039387,81.11561394253171,0.7620551297549497,39.26125117889882,68.40762727238847
0.43333333333333335,2.08,0.7633887435143946,39.398364921953394,68.35877306479091,0.74343276359536,36.09213223120983,78.55850993193076,0.7434327582334519,36.092131508000335,78.55850850188007,0.7633887364471625,39.39836416810263,68.3587716563767
0.44166666666666665,2.1199999999999997,0.7647210959865527,39.53446253844451,68.30813950359571,0.7280116252174595,34.6103636862776,76.12165363767045,0.7280116198473532,34.610362950573375,76.12165217303152,0.7647210888878115,39.534461785269215,68.30813809837142
0.45,2.16,0.7660521854086403,39.66953984552146,68.25572435360769,0.7152128092735649,33.33262311814309,73.91032184768589,0.7152128038839372,33.33262236955456,73.9103203501522,0.766052178278331,39.669539093028824,68.25572295158497
0.4583333333333333,2.1999999999999997,0.7674111402425376,39.80689835957709,68.20766836060169,0.7052183022818818,32.30018891866891,72.02298859596011,0.7052182968657136,32.30018815788449,72.02298706925579,0.7674111340968646,39.806897723135194,68.20766717618156
0.4666666666666667,2.2399999999999998,0.7687581589741591,39.942025171636395,68.15556587931307,0.6980772725622454,31.543748450131446,70.53915154283558,0.6980772671161379,31.54374767896308,70.53914999267606,0.7687581527996135,39.94202453643706,68.15556469848212
0.475,2.28,0.770104005506682,40.076132092679536,68.10169068157076,0.6936866833163233,31.075374086201276,69.50354356201152,0.6936866778396178,31.075373307403762,69.50354199565972,0.770103999301806,40.07613145845971,68.10168950416812
0.48333333333333334,2.32,0.7714486852831816,40.20921706984286,68.0460408662474,0.6917952822127597,30.883585863875876,68.91722609177714,0.6917952773783893,30.883585153491975,68.91722466597078,0.7714486790479339,40.20921643661206,68.0460396922899
0.49166666666666664,2.36,0.7727921893471662,40.34127505134564,67.98861243806704,0.6918306464901957,30.911967502980204,68.69539245012761,0.691830641624641,30.911966792363966,68.6953910248082,0.7727921830814457,40.341274419112935,67.98861126757035
0.5,2.4,0.7741345087038077,40.47230094446813,67.92940130805466,0.6929953379232882,31.070371763113197,68.69210929817676,0.6929953330319522,31.070371052916105,68.69210787538768,0.7741345024075698,40.47230031324282,67.92940014103489
0.5083333333333333,2.44,0.7754756343227168,40.602289606446924,67.86840327333934,0.6943694356500075,31.252374756178963,68.72835424905608,0.6943694307331894,31.252374046670095,68.7283528294296,0.7754756279958845,40.60228897623858,67.8684021098131
0.5166666666666666,2.4799999999999995,0.7768155571367468,40.731235843614435,67.80561401495792,0.6957427568354604,31.4335616926043,68.7628405162044,0.6957427518930231,31.43356098377845,68.76283909973007,0.7768155507792508,40.731235214432914,67.80561285494234
0.525,2.52,0.7781542680408512,40.85913441052383,67.74102909560682,0.6971151082147076,31.613911046612294,68.79560091399676,0.6971151032465213,31.613910338465768,68.79559950066734,0.7781542616526336,40.85913378237928,67.74102793911953
0.5333333333333333,2.56,0.7794917578909777,40.98598000902608,67.67464395730846,0.69848648250289,31.793420228109635,68.82663635922876,0.6984864775088184,31.79341952063885,68.8266349490373,0.7794917514719687,40.98597938192885,67.67464280436751
0.5416666666666666,2.5999999999999996,0.7808280175028164,41.11176728729719,67.60645391898849,0.6998568719106851,31.972086385972595,68.85594732077206,0.6998568668906058,31.972085679174253,68.85594591371215,0.7808280110529608,41.111766661257974,67.60645276961255
0.55,2.64,0.7821630376505431,41.236490838815364,67.53645417396372,0.7012262686251766,32.14990661698705,68.8835341824436,0.7012262635789778,32.149905910858116,68.88353277850919,0.7821630311697612,41.23649021384531,67.53645302817219
0.5583333333333333,2.68,0.7834968090654468,41.36014520128555,67.46463978733587,0.7025946648124218,32.32687796665315,68.90939724332307,0.7025946597399669,32.326877261190674,68.90939584250842,0.7834968025536815,41.3601445773957,67.46463864514813
