roll_deg,pitch_deg,contact_center_speed_m_s,j1_correction_deg,adaptive_scale,time_s,leg,phase,swing,middle_swing,clearance_mm,forward_from_j1_mm,front_edge_from_j1_mm,touchdown,force_n,j1_target,j1_actual,j2_target,j3_target,tilt_deg,safety,moving
-6.842714166303394,-2.8274949096699347,0.0,-0.4111092804581067,1.0,5.0,FL,0.3411972007205259,False,False,-4.210169272640483,-11.842855111952325,7.949707537427017,True,21.51543954698263,-2.197265625,-0.7235211622353868,49.658203125,90.17578125,6.842714166303394,ok,True
-6.842714166303394,-2.8274949096699347,0.0,-0.4498537410400498,1.0,5.0,FR,0.841197200720526,True,True,31.96936672604068,-5.447669452653871,14.305086894898531,False,0.0,-5.625,-4.8771789068615385,53.26171875,100.986328125,6.842714166303394,ok,True
-6.842714166303394,-2.8274949096699347,0.0,0.45429588338282745,1.0,5.0,RL,0.841197200720526,True,True,-1.5801216568726573,-16.83054677334226,2.97276613108523,True,11.880692848157071,-4.5703125,-3.897088944796429,58.798828125,101.6015625,6.842714166303394,ok,True
-6.842714166303394,-2.8274949096699347,0.0,-2.5285008355476917,1.0,5.0,RR,0.3411972007205259,False,False,-3.395692449694933,-16.998703964545676,2.7738587963318047,True,16.377740664647902,-4.21875,-1.9532329209456045,52.3828125,90.966796875,6.842714166303394,ok,True
-6.9976952074707075,-2.8906407519905195,0.012461224502204537,-0.34613433104256597,1.0,5.0200000000000005,FL,0.3550860896094148,False,False,-3.961771341524641,-9.682470199597725,10.11803595471004,False,19.24976460430013,-2.373046875,-1.3144935961317878,49.658203125,90.17578125,6.9976952074707075,ok,True
-6.9976952074707075,-2.8906407519905195,0.2282017191777382,-0.5122017359557605,1.0,5.0200000000000005,FR,0.8550860896094148,True,True,29.443675614434028,-5.56701508197667,14.207544694543316,False,0.0,-5.9765625,-5.382535541800658,52.470703125,99.84375,6.9976952074707075,ok,True
-6.9976952074707075,-2.8906407519905195,0.020756763306891596,0.5169163043838161,1.0,5.0200000000000005,RL,0.8550860896094148,True,True,-2.197854344269716,-15.084525006352031,4.71442379049703,False,17.14795973929859,-4.921875,-4.04540708223122,58.27148437499999,100.458984375,6.9976952074707075,ok,True
-6.9976952074707075,-2.8906407519905195,0.013589792936703215,-2.5576131930821404,1.0,5.0200000000000005,RR,0.3550860896094148,False,False,-3.089579400886028,-15.87681111291598,3.897563653922276,False,11.030250684436336,-4.5703125,-1.9153286089716808,52.55859375,91.142578125,6.9976952074707075,ok,True
-6.944190293686247,-2.845278586463114,0.017576684844134112,-0.2711637921194687,1.0,5.04,FL,0.3689749784983037,False,False,-3.619171793547593,-7.964611782714683,11.840761055085725,False,17.084021153730703,-2.63671875,-2.0477430110915784,49.658203125,90.43945312500001,6.944190293686247,ok,True
-6.944190293686247,-2.845278586463114,0.252802819858988,-0.573354322674791,1.0,5.04,FR,0.8689749784983036,True,True,26.885657315173155,-5.667253466930096,14.122751840819788,False,0.0,-6.240234375,-5.894255381456349,51.767578125,98.525390625,6.944190293686247,ok,True
-6.944190293686247,-2.845278586463114,0.014147338002465959,0.5787079078425137,1.0,5.04,RL,0.8689749784983036,True,True,-2.5311218928101913,-13.614249801185569,6.183487248163413,False,16.142641784523583,-5.009765625000001,-4.076260372337007,57.83203125,99.404296875,6.944190293686247,ok,True
-6.944190293686247,-2.845278586463114,0.021412066307589638,-2.5877523365343356,1.0,5.04,RR,0.3689749784983037,False,False,-2.553252984876485,-15.478557746463796,4.29577352215091,False,9.378778236789035,-4.921875,-1.952998862448442,52.822265625,91.318359375,6.944190293686247,ok,True
-6.865130840407496,-2.7897238039760155,0.02092069471243247,-0.18430495160788718,1.0,5.0600000000000005,FL,0.3828638673871926,False,False,-3.283039493929395,-6.931090084971043,12.876738278134368,False,15.89728626700678,-2.8125,-2.7004093749202775,49.5703125,90.615234375,6.865130840407496,ok,True
-6.865130840407496,-2.7897238039760155,0.22209928009318103,-0.6350545769719274,1.0,5.0600000000000005,FR,0.8828638673871926,True,True,24.539545012778678,-5.4980545301453745,14.30170838154309,False,0.0,-6.416015625000001,-6.303523082799737,51.064453125,97.294921875,6.865130840407496,ok,True
-6.865130840407496,-2.7897238039760155,0.015760102592019008,0.6410257882199488,1.0,5.0600000000000005,RL,0.8828638673871926,True,True,-2.7192475022788063,-12.771519229300406,7.027168088444217,False,16.677773871293056,-5.009765625000001,-3.977922807030562,57.30468749999999,98.4375,6.865130840407496,ok,True
-6.865130840407496,-2.7897238039760155,0.02261841334695046,-2.6903083483784207,1.0,5.0600000000000005,RR,0.3828638673871926,False,False,-2.0872693601077623,-15.850792164228585,3.9220977455935664,False,8.779904417196784,-5.2734375,-2.149555096289869,52.998046875,91.494140625,6.865130840407496,ok,True
-6.7507428201985125,-2.6883358373661603,0.021609475896199267,-0.036702864547088154,1.0,5.08,FL,0.3967527562760815,False,False,-3.0331167883910806,-6.5978495637290315,13.211165953360371,False,16.770370940722014,-2.98828125,-3.2644196600214768,49.658203125,90.87890625,6.7507428201985125,ok,True
-6.7507428201985125,-2.6883358373661603,0.18231581815936343,-0.6843430437749962,1.0,5.08,FR,0.8967527562760815,True,True,21.962941106391668,-5.553190789973246,14.254394928753548,False,0.0,-6.416015625000001,-6.572202758642132,50.625,96.328125,6.7507428201985125,ok,True
-6.7507428201985125,-2.6883358373661603,0.016901980707461392,0.6909416890262454,1.0,5.08,RL,0.8967527562760815,True,True,-2.8495415037007277,-12.551655463345355,7.2501594592747445,False,16.997798726587472,-5.009765625000001,-3.8035338305116992,56.77734375,97.470703125,6.7507428201985125,ok,True
-6.7507428201985125,-2.6883358373661603,0.02080311322924534,-2.7634540992589307,1.0,5.08,RR,0.3967527562760815,False,False,-1.7697306354380014,-16.8652055702364,2.905991377589771,False,8.194449134368345,-5.712890625000001,-2.441244389676751,53.26171875,91.7578125,6.7507428201985125,ok,True
-6.544090678343581,-2.523956129687499,0.021686765181404073,0.05216386234707393,1.0,5.1000000000000005,FL,0.41064164516497037,False,False,-2.94167982714668,-6.848564495034475,12.96069963017595,False,17.516968042796858,-3.1640625,-3.7449814880028485,49.833984375,91.142578125,6.544090678343581,ok,True
-6.544090678343581,-2.523956129687499,0.14532707340809933,-0.7593546078985183,1.0,5.1000000000000005,FR,0.9106416451649704,True,False,19.196222910565545,-5.908359724876297,13.904483797989721,False,0.0,-6.416015625000001,-6.711385640489935,50.185546875,95.625,6.544090678343581,ok,True
-6.544090678343581,-2.523956129687499,0.018348859619995564,0.7875600135989584,1.0,5.1000000000000005,RL,0.9106416451649704,True,False,-2.939619595680249,-12.858159548086869,6.948359433151245,False,17.23975566593974,-4.833984375,-3.61957942690204,56.337890625,96.591796875,6.544090678343581,ok,True
-6.544090678343581,-2.523956129687499,0.01938159755960381,-2.8119517697723584,1.0,5.1000000000000005,RR,0.41064164516497037,False,False,-1.5526614248945365,-18.331418227591442,1.4366515640434265,False,7.543925110832805,-5.9765625,-2.756552388825006,53.61328125,92.021484375,6.544090678343581,ok,True
-6.227672904686238,-2.304525126253997,0.020776694937472445,0.19570142808319435,1.0,5.12,FL,0.42453053405385927,False,False,-2.9536409054044914,-7.610630749635217,12.198146345051985,False,18.32307983755515,-3.427734375,-4.134356334141854,49.921875,91.40625000000001,6.227672904686238,ok,True
-6.227672904686238,-2.304525126253997,0.11251598083826272,-0.9082833914819313,1.0,5.12,FR,0.9245305340538592,True,False,16.347147463041516,-6.60529926678881,13.210033931909338,False,0.0,-6.416015625000001,-6.761989016640256,50.2734375,95.185546875,6.227672904686238,ok,True
-6.227672904686238,-2.304525126253997,0.020558511312654786,1.0396056072936277,1.0,5.12,RL,0.9245305340538592,True,False,-3.0012966503672223,-13.625290501957663,6.186160208349838,False,17.29876365532344,-4.39453125,-3.4299955383304463,55.72265625,95.80078125,6.227672904686238,ok,True
-6.227672904686238,-2.304525126253997,0.019082641473606873,-2.844085118927827,1.0,5.12,RR,0.42453053405385927,False,False,-1.3762696288256646,-20.164033605351232,-0.4007144368756741,False,7.2629981449522205,-6.328125,-3.0903313570128534,53.7890625,92.197265625,6.227672904686238,ok,True
-5.792830490522407,-2.034194055963062,0.01873545850319237,0.32054395257843504,1.0,5.14,FL,0.43841942294274816,False,False,-3.034639840154389,-8.80357147467331,11.003871263320528,False,19.40893805945552,-3.515625,-4.4206760689394144,49.833984375,91.494140625,5.792830490522407,ok,True
-5.792830490522407,-2.034194055963062,0.1003748087201879,-1.072431572562384,1.0,5.14,FR,0.9384194229427482,True,False,13.507608345550933,-7.245998669605281,12.569476868075029,False,0.0,-6.416015625000001,-6.781292286949319,50.537109375,95.09765625,5.792830490522407,ok,True
-5.792830490522407,-2.034194055963062,0.021666734195669897,1.3883753817526658,1.0,5.14,RL,0.9384194229427482,True,False,-3.036741231403666,-14.787131137232663,5.027926819357074,False,17.03799169645057,-3.779296875,-3.2204811221202982,55.283203125,95.185546875,5.792830490522407,ok,True
-5.792830490522407,-2.034194055963062,0.01676296040274415,-2.860150609191882,1.0,5.14,RR,0.43841942294274816,False,False,-1.2646715991209077,-22.258147043033286,-2.5017011593140275,False,7.0591380695547,-6.591796875,-3.433856693513333,53.96484375,92.28515625,5.792830490522407,ok,True
-5.246934101963475,-1.714030356250317,0.01658707754320388,0.4285870845941142,1.0,5.16,FL,0.45230831183163706,False,False,-3.1912580670820785,-10.249650288291468,9.555435270175826,False,20.61046497528019,-3.69140625,-4.601763163373327,49.833984375,91.58203125,5.246934101963475,ok,True
-5.246934101963475,-1.714030356250317,0.10843229697022147,-1.2492846786600262,1.0,5.16,FR,0.9523083118316371,True,False,10.920798895300956,-7.611153778175603,12.203770964425434,False,0.0,-6.328125,-6.797767414017404,50.80078125,95.09765625,5.246934101963475,ok,True
-5.246934101963475,-1.714030356250317,0.021398238822738565,1.7243950634651908,1.0,5.16,RL,0.9523083118316371,True,False,-3.0210754350397733,-16.204558752781182,3.6107488021599536,False,16.123471862943724,-3.1640625,-2.9308933550883194,54.931640625,94.658203125,5.246934101963475,ok,True
-5.246934101963475,-1.714030356250317,0.014040229710897634,-2.8627966367029876,1.0,5.16,RR,0.45230831183163706,False,False,-1.216460422601349,-24.53249648710846,-4.785629258620023,False,7.601825243505314,-6.943359375,-3.831934120131802,54.140625,92.37304687500001,5.246934101963475,ok,True
-4.581594764573767,-1.381703697549824,0.01558202695737215,0.5304323892790399,1.0,5.18,FL,0.46619720072052595,False,False,-3.370587665345176,-11.89943644989024,7.901477477795096,False,20.75414673342381,-3.8671875000000004,-4.68183735616327,49.658203125,91.669921875,4.581594764573767,ok,True
-4.581594764573767,-1.381703697549824,0.07207321932345746,-1.4708976144800436,1.0,5.18,FR,0.966197200720526,True,False,8.564657036825928,-8.791363170401768,11.02200695410349,False,0.0,-6.240234375,-6.796972039901875,51.064453125,95.185546875,4.581594764573767,ok,True
-4.581594764573767,-1.381703697549824,0.020581805363420993,1.925675137342108,1.0,5.18,RL,0.966197200720526,True,False,-2.929657710347394,-17.894418258672896,1.9154797458061417,False,14.894997444997951,-2.724609375,-2.559349771881046,54.4921875,94.30664062500001,4.581594764573767,ok,True
-4.581594764573767,-1.381703697549824,0.010419685490471224,-2.8692862597140705,1.0,5.18,RR,0.46619720072052595,False,False,-1.226850008717986,-26.978456919225692,-7.24422208641878,False,8.43392084444003,-7.207031249999999,-4.281227542946822,54.228515625,92.4609375,4.581594764573767,ok,True
-3.763017299686646,-1.0458606155190875,0.015112341997050404,0.5800882517945718,1.0,5.2,FL,0.48008608960941485,False,False,-3.491334654012031,-13.745443754392271,6.048993441829106,False,20.988886305879973,-4.21875,-4.713532441885557,49.658203125,91.7578125,3.763017299686646,ok,True
-3.763017299686646,-1.0458606155190875,0.009529593333347264,-1.5306454419160564,1.0,5.2,FR,0.9800860896094148,True,False,6.06936843072257,-11.755564305880577,8.05103131211379,False,0.0,-5.9765625,-6.7443007607521315,51.32812500000001,95.27343750000001,3.763017299686646,ok,True
-3.763017299686646,-1.0458606155190875,0.020701904993231553,1.987320263066798,1.0,5.2,RL,0.9800860896094148,True,False,-2.7430817755423296,-19.86617573382167,-0.06980100180346582,False,10.267686274831435,-2.373046875,-2.163875714815571,54.140625,94.04296875,3.763017299686646,ok,True
-3.763017299686646,-1.0458606155190875,0.009192010160119269,-2.8610976849043546,1.0,5.2,RR,0.48008608960941485,False,False,-1.3168853576108197,-29.581532806454426,-9.863084937788635,False,10.288009641506708,-7.470703125,-4.738156977941057,54.404296875,92.63671875,3.763017299686646,ok,True
-2.822450162843882,-0.7220093532761661,0.016350874263047908,0.6864353596759427,1.0,5.22,FL,0.49397497849830374,False,False,-3.572649734311123,-15.651206471676744,4.134896995079675,False,21.26836857843215,-4.39453125,-4.67653145355745,49.658203125,92.28515625,2.822450162843882,ok,True
-2.822450162843882,-0.7220093532761661,0.06033712457001841,-1.5849682323151661,1.0,5.22,FR,0.9939749784983037,True,False,3.556170075056882,-15.561329054969473,4.230939427420687,False,0.0,-5.712890625000001,-6.63303720613665,51.416015625,95.361328125,2.822450162843882,ok,True
-2.822450162843882,-0.7220093532761661,0.02272909561212113,2.052623216006493,1.0,5.22,RL,0.9939749784983037,True,False,-2.318779020316443,-21.98695178103986,-2.211675220345686,False,6.045632876195759,-2.021484375,-1.8141697446010852,53.701171875,93.69140625,2.822450162843882,ok,True
-2.822450162843882,-0.7220093532761661,0.010581541618410436,-2.6110868924060853,1.0,5.22,RR,0.49397497849830374,False,False,-1.5136328376257855,-32.11486269343652,-12.413115706422378,False,12.547608146950015,-7.55859375,-5.155322068595527,54.580078125,92.98828125,2.822450162843882,ok,True
-1.767723769249735,-0.41450218367312713,0.017363677997904288,0.8958023419929892,1.0,5.24,FL,0.5078638673871926,True,False,-3.6408412472070313,-17.44762690057621,2.329586022759436,False,21.186393891901066,-4.39453125,-4.605310646721351,49.921875,93.427734375,1.767723769249735,ok,True
-1.767723769249735,-0.41450218367312713,0.07919238948161306,-1.7195775954716153,1.0,5.24,FR,0.007863867387192691,False,False,1.1239071398048763,-17.814643174687777,1.967748922850948,False,0.0,-5.537109375,-6.338881013277962,51.064453125,95.27343750000001,1.767723769249735,ok,True
-1.767723769249735,-0.41450218367312713,0.024469849369102778,1.7310683948060377,1.0,5.24,RL,0.007863867387192691,False,False,-1.7779720785423594,-24.04201431814721,-4.275668974008781,False,3.259648145372099,-2.021484375,-1.557859301481523,52.998046875,93.076171875,1.767723769249735,ok,True
-1.767723769249735,-0.41450218367312713,0.011793070241006003,-1.8738514449791381,1.0,5.24,RR,0.5078638673871926,True,False,-1.7959302492234417,-34.376307931703444,-14.688614307497279,False,14.614957079394037,-7.119140625000001,-5.491175620708306,54.931640625,94.04296875,1.767723769249735,ok,True
-0.6548507171621479,-0.10721857929742487,0.018667518046930287,0.9667832982759821,1.0,5.26,FL,0.5217527562760814,True,False,-3.634248000403729,-19.060132955149115,0.7127541464961133,False,16.209669725474203,-4.5703125,-4.4722024279375585,50.09765625,94.921875,0.6548507171621479,ok,True
-0.6548507171621479,-0.10721857929742487,0.08174593601722584,-1.8719617865817453,1.0,5.26,FR,0.02175275627608153,False,False,-1.1860834397555315,-19.452997291750137,0.32489933380670166,True,14.0181011901844,-5.361328125,-6.150887781520853,50.80078125,95.09765625,0.6548507171621479,ok,True
-0.6548507171621479,-0.10721857929742487,0.026428611539807443,1.4208824951998,1.0,5.26,RL,0.02175275627608153,False,False,-1.2481021426594407,-25.92132973299667,-6.167685566434539,False,2.754049843899136,-2.021484375,-1.383827379671268,52.29492187500001,92.4609375,0.6548507171621479,ok,True
-0.6548507171621479,-0.10721857929742487,0.013530760831049055,-1.2728273204237865,1.0,5.26,RR,0.5217527562760814,True,False,-2.114191401206247,-36.254758877804115,-16.576706860682975,False,14.335860134258457,-6.6796875,-5.752580529705557,55.283203125,95.185546875,0.6548507171621479,ok,True
0.43104061642997454,0.0731626494027848,0.01960767868409645,0.8313119776472355,1.0,5.28,FL,0.5356416451649703,True,False,-3.1693588735287777,-20.10584681572155,-0.3346973609207957,False,6.802157976717886,-4.921875,-4.368783237614144,50.537109375,96.328125,0.43104061642997454,ok,True
0.43104061642997454,0.0731626494027848,0.04094166914630602,-2.069621114738014,1.0,5.28,FR,0.03564164516497037,False,False,-2.1495102036460483,-20.673609169704882,-0.8940140395778151,False,21.30997969778816,-5.2734375,-6.163237138887989,50.625,94.833984375,0.43104061642997454,ok,True
0.43104061642997454,0.0731626494027848,0.027232376757719036,1.1129880755433175,1.0,5.28,RL,0.03564164516497037,False,False,-0.9136750833414302,-27.184648597998606,-7.44509895056213,False,2.521025628545241,-2.021484375,-1.2702288554008776,51.943359375,91.93359375,0.43104061642997454,ok,True
0.43104061642997454,0.0731626494027848,0.015204554850504903,-0.8908113903530754,1.0,5.28,RR,0.5356416451649703,True,False,-2.2716450239025807,-37.51551451847919,-17.839541308120438,False,12.051969245453428,-6.50390625,-5.957809879778848,55.810546875,95.9765625,0.43104061642997454,ok,True
1.3890697049433463,0.16223682630946987,0.02952179666087671,0.5903484171566831,1.0,5.3,FL,0.5495305340538591,True,False,-1.978470179153771,-20.086206682417814,-0.3137209587361802,False,2.534643070990172,-5.185546875,-4.405221754483014,50.9765625,97.294921875,1.3890697049433463,ok,True
1.3890697049433463,0.16223682630946987,0.03556533967814626,-2.2931938688279256,1.0,5.3,FR,0.04953053405385921,False,False,-2.99743979792437,-20.924147439633984,-1.1401297574245817,False,25.564394251590535,-5.185546875,-6.116505787553129,50.712890625,94.39453125,1.3890697049433463,ok,True
1.3890697049433463,0.16223682630946987,0.025437310521982417,0.8329089250335926,1.0,5.3,RL,0.04953053405385921,False,False,-0.742091259376746,-27.515589248270814,-7.7853939496207545,False,2.886212350899302,-2.021484375,-1.20378693968112,52.03125,91.318359375,1.3890697049433463,ok,True
1.3890697049433463,0.16223682630946987,0.01686922572600907,-0.6291288782133355,1.0,5.3,RR,0.5495305340538591,True,False,-2.18362758890071,-37.89385651220985,-18.209157430382483,False,12.540808912942005,-6.328125,-6.120676458479981,56.162109375,96.6796875,1.3890697049433463,ok,True
