time_s,leg,phase,segment,forward_force_n,vertical_force_n,j2_torque_nm,j3_torque_nm,j2_power_w,j3_power_w
21.84,RR,0.9107018800815325,swing,-11.84620969262182,17.4440572354625,-2.1531805838024036,-0.4842307128565807,2.515791041973302,0.5915051870158544
21.86,FL,0.9148685467481992,swing,0.0,0.0,0.1724543515793706,0.028928603263371433,-0.18385930276276377,-0.03267225302214804
21.86,FR,0.4148685467481992,late_stance,9.276072650062599,16.79694535023003,2.662602739042123,-2.5233210666987156,0.8108110669158601,-2.3511354954330272
21.86,RL,0.4148685467481992,late_stance,5.035175927253276,5.130759878637237,1.222421818943404,-0.9405176076742214,0.2088833462337022,-0.1303227315945196
21.86,RR,0.9148685467481992,swing,-11.710545353842035,16.660735827222595,-2.1692433481473925,-0.37748527988946556,2.512511802937852,0.4646550817063739
21.88,FL,0.9190352134148658,swing,0.0,0.0,0.12377864433720898,0.04665497097432514,-0.1310531530325404,-0.05217030002273286
21.88,FR,0.4190352134148658,late_stance,8.993954927059958,16.985847298381486,2.5614075543857378,-2.5214898575140468,0.9192517787284509,-2.5300596220903375
21.88,RL,0.4190352134148658,late_stance,5.689376220567408,5.790580997011561,1.4426060801224512,-1.1251330104959065,-0.0031404908368149764,-0.23742730397629094
21.88,RR,0.9190352134148658,swing,-11.411970596273324,15.925627416715873,-2.14374418904668,-0.3005427932285365,2.4451758408146986,0.3760927739528281
21.900000000000002,FL,0.9232018800815325,swing,0.0,0.0,0.1277276359431333,0.03935035737172887,-0.1269773369287188,-0.048711587593809266
21.900000000000002,FR,0.4232018800815325,late_stance,8.457262957789863,17.371062724469034,2.402761292547633,-2.5216414393339566,0.9072131585871378,-2.3660794529578024
21.900000000000002,RL,0.4232018800815325,late_stance,6.182107125101716,8.014180532560161,1.6401414954671665,-1.3540930827353925,0.06865380558828357,-0.49232886149124255
21.900000000000002,RR,0.9232018800815325,swing,-11.309195841901005,14.661475479125867,-2.1908403729012784,-0.14533304073681452,2.348949172959962,0.1798536423732454
21.92,FL,0.9273685467481991,swing,0.0,0.0,0.10433740468380048,0.04793119113529887,-0.10478294694482579,-0.05910438156861074
21.92,FR,0.42736854674819913,late_stance,7.969303842289713,17.729397135754212,2.2545228795564554,-2.522347528230829,0.859781212715478,-2.15897629922339
21.92,RL,0.42736854674819913,late_stance,6.6444161032720634,12.344894884741327,1.756242066643935,-1.7425887991823144,0.13639507912819507,-0.8618604246154622
21.92,RR,0.9273685467481991,swing,-10.381243189260275,12.168950161548738,-2.084605827365231,0.03406330352540543,2.169031161153019,-0.04433791680989566
21.94,FL,0.9315352134148658,swing,0.0,0.0,0.1126729914224005,0.04677588498157803,-0.09923207359013667,-0.05719011644126154
21.94,FR,0.4315352134148658,late_stance,7.786029639097333,17.68501893266788,2.173293872841425,-2.5177572886095163,0.9187754192237526,-1.937109985617453
21.94,RL,0.4315352134148658,late_stance,7.271377440605739,15.095026977396415,1.8708884140067166,-2.039846978147189,0.27012164993828014,-0.971071417587112
21.94,RR,0.9315352134148658,swing,-9.817321890440454,9.838088836758812,-2.0996688361492963,0.2714923286563906,2.0169765327288127,-0.35235082391359424
21.96,FL,0.9357018800815324,swing,0.0,0.0,0.09216348209488556,0.04881147498090255,-0.08006854493535293,-0.06147171843400523
21.96,FR,0.43570188008153243,late_stance,7.063046272920123,18.418686470488506,1.9589098070245456,-2.520188199986034,0.8712740830172448,-1.6043703582650182
21.96,RL,0.43570188008153243,late_stance,7.627938555533812,17.213581251371462,1.8878150763797197,-2.2264160231198025,0.3665086898172529,-0.9087955572343674
21.96,RR,0.9357018800815324,swing,-9.042407356424217,9.069547986773234,-2.023974030494078,0.3283987292515841,1.7976784375704724,-0.3339585733628599
21.98,FL,0.9398685467481991,swing,-10.623825171860915,26.101724099988452,-0.9688274486070447,-1.6931441950504955,-0.08416452257571005,-0.27891591716981307
21.98,FR,0.4398685467481991,late_stance,8.125177133699397,12.544463034777818,2.1173309107529072,-2.168735270819669,0.17333293250958823,1.2159611893305384
21.98,RL,0.4398685467481991,late_stance,7.519877301970684,17.70396248725335,1.8342638656163133,-2.240393432509927,0.722019002796843,-0.3982699316927923
21.98,RR,0.9398685467481991,swing,-8.970836375315303,9.087806911271558,-1.9811059966765145,0.336448059223424,1.404638027425361,-0.3015700095754349
22.0,FL,0.9440352134148657,swing,-10.763788609529033,22.788416129936476,-1.299273655556019,-1.4234206910414295,0.18431492571556707,1.5466302048566793
22.0,FR,0.44403521341486574,late_stance,7.707423412408647,7.738449884639647,2.1608538266169734,-1.7040921447559991,0.4958018756668474,2.2507180358011394
22.0,RL,0.44403521341486574,late_stance,6.18745879173943,18.7016848152614,1.4420489172769289,-2.1093027656045464,0.9635652489282839,-0.10643343131519165
22.0,RR,0.9440352134148657,swing,0.0,0.0,-0.9206994379425593,0.23976247863150585,1.6275160355183123,-0.13907768535516737
22.02,FL,0.9482018800815324,swing,-10.48458785048712,14.408886510238451,-1.6768711664084348,-0.49596955748887184,0.3555606649743155,0.9733443533323067
22.02,FR,0.4482018800815324,late_stance,6.075847019661345,6.274332525403948,1.695328762321596,-1.4332871807592862,1.0348078304662827,2.5856102706134205
22.02,RL,0.4482018800815324,late_stance,4.256732550465565,22.167858883777768,0.8589997029667141,-2.1148082786705027,0.7980006791059793,-0.03694143772560304
22.02,RR,0.9482018800815324,swing,0.0,0.0,0.20802259433271897,-0.007434922133499333,-0.37362181139436434,0.0028267977525347314
22.04,FL,0.952368546748199,swing,-10.487942612528029,12.354491527497897,-1.865279122585945,-0.16756043667834675,0.5206438995755708,0.2946384787027528
22.04,FR,0.45236854674819904,late_stance,4.2082544831035635,4.481447404895083,1.0016542352802214,-0.835885204328412,0.7466492116277844,2.2379287744995677
22.04,RL,0.45236854674819904,late_stance,3.3945730113630708,20.751574205171277,0.6447556128766788,-1.8775363303628254,0.4468236873248681,0.31453755042092507
22.04,RR,0.952368546748199,swing,0.0,0.0,0.3560725283211208,-0.02081606473159714,-0.3480133367703097,0.008859669490476672
22.06,FL,0.9565352134148657,swing,-10.472182674299336,11.951566663416743,-1.9375398485722057,-0.07250523036984191,0.772255348789113,0.11469904003848473
22.06,FR,0.4565352134148657,late_stance,5.810918167890763,5.927454389235676,1.32561896868844,-1.2932680219404074,0.20847887433022239,2.627824548247927
22.06,RL,0.4565352134148657,late_stance,2.8993743917872496,19.98228778650178,0.5251390337749846,-1.7401020342454852,0.30290117297828284,0.20550672388045196
22.06,RR,0.9565352134148657,swing,0.0,0.0,0.19128228504988937,0.01818659258843508,-0.07977041057269484,-0.008092673823747659
22.080000000000002,FL,0.9607018800815323,swing,-10.193145028221515,11.61845906095247,-1.89991075392029,-0.033242714013373975,0.849065629832587,0.03967340611964882
22.080000000000002,FR,0.46070188008153234,late_stance,4.902575990380655,5.0659428682840515,1.328027799295668,-1.0895146385774546,0.27628724165064333,1.4728461712148853
22.080000000000002,RL,0.46070188008153234,late_stance,2.822458371283056,18.80134100761106,0.513656221515397,-1.6390512400039159,0.21362667280333902,0.21505290796237123
22.080000000000002,RR,0.9607018800815323,swing,0.0,0.0,0.09550289826956695,0.032233677038057795,-0.01653666010065192,-0.012846154348789537
22.1,FL,0.964868546748199,swing,-9.613948591448814,10.976296052091216,-1.7589371952042387,-0.02985837690065518,0.8950651013584815,0.029062424646457377
22.1,FR,0.464868546748199,late_stance,4.990381245418673,5.116674871759668,1.3056807362197798,-1.0720905638905314,0.27055407624058436,0.6989331817619349
22.1,RL,0.464868546748199,late_stance,3.291146852962254,15.094439855915986,0.6687733287712613,-1.453455405674382,0.0700398150239647,0.38716590144835644
22.1,RR,0.964868546748199,swing,-3.1452224921905825,6.404888231143368,-0.183020836913092,-0.19934036236113584,-0.011813421652965178,0.013541783340782782
22.12,FL,0.9690352134148656,swing,-8.753618958875531,10.11172698438651,-1.595400163074423,-0.017711802543322497,0.8673048570433601,0.015207733640285027
22.12,FR,0.46903521341486565,late_stance,5.310419849260986,8.626895621641706,1.369729013135423,-1.285660423909697,0.1856344217522764,0.09168413040123741
22.12,RL,0.46903521341486565,late_stance,3.9390650764032165,11.121959710878382,0.9170440729003971,-1.2842611811245639,-0.04596543165025129,0.3409305461367524
22.12,RR,0.9690352134148656,swing,-3.41804370956341,10.271360376828536,-0.1798438670642541,-0.5597298995956191,0.005886358860746129,-0.02140905482559932
