roll_deg,pitch_deg,contact_center_speed_m_s,j1_correction_deg,adaptive_scale,time_s,leg,phase,swing,middle_swing,clearance_mm,forward_from_j1_mm,front_edge_from_j1_mm,touchdown,force_n,j1_target,j1_actual,j2_target,j3_target,tilt_deg,safety,moving
-5.818236024018124,-5.042810333266186,0.0,-1.7385942203012714,1.0,5.0,FL,0.3411972007205259,False,False,-2.581335033551492,-6.283806311023383,13.504634257315562,True,15.291187359446278,-0.9667968750000001,-1.8129868896143186,47.4609375,89.47265625000001,5.818236024018124,ok,True
-5.818236024018124,-5.042810333266186,0.0,-0.5602779104354563,1.0,5.0,FR,0.841197200720526,True,True,42.89763879930303,14.555356575587515,34.13738118605819,False,0.0,0.17578125,0.0031409291428083816,48.33984375,97.470703125,5.818236024018124,ok,True
-5.818236024018124,-5.042810333266186,0.0,0.5662742310143997,1.0,5.0,RL,0.841197200720526,True,True,-2.440511889509209,-2.9592683449372896,16.73559776655541,True,13.784087794262573,1.40625,1.3995886294269329,60.8203125,98.61328125,5.818236024018124,ok,True
-5.818236024018124,-5.042810333266186,0.0,-1.2586011516713813,1.0,5.0,RR,0.3411972007205259,False,False,-2.6494478996771686,12.394070267644869,32.10821281316957,True,14.097329874483897,-0.52734375,0.40140909030045285,52.20703125,86.30859375,5.818236024018124,ok,True
-5.8399303306841235,-4.844697328288106,0.0393441468735569,-1.6348535028762137,1.0,5.0200000000000005,FL,0.3550860896094148,False,False,-2.625696063616026,-7.307785571028504,12.475667655289126,False,16.423981022165425,-0.87890625,-1.864505000294302,47.28515625,89.82421875,5.8399303306841235,ok,True
-5.8399303306841235,-4.844697328288106,0.1258058791937671,-0.6008271460300454,1.0,5.0200000000000005,FR,0.8550860896094148,True,True,38.858696013598816,14.867155423369786,34.497465591451665,False,0.0,0.087890625,-0.062266851373723106,47.28515625,96.064453125,5.8399303306841235,ok,True
-5.8399303306841235,-4.844697328288106,0.014888690266901388,0.6069501487482103,1.0,5.0200000000000005,RL,0.8550860896094148,True,True,-2.402202834106082,-4.846133730373975,14.872285260955877,False,12.994410761158548,1.40625,1.558231485515377,60.380859375,97.294921875,5.8399303306841235,ok,True
-5.8399303306841235,-4.844697328288106,0.016690872500359357,-1.3863928874480995,1.0,5.0200000000000005,RR,0.3550860896094148,False,False,-2.5276031712812146,10.023345519774477,29.756867056545474,False,13.652850429853807,-0.615234375,0.311843787254801,52.470703125,86.484375,5.8399303306841235,ok,True
-5.766407230156202,-4.553957455244409,0.044486536023137596,-1.54361795262143,1.0,5.04,FL,0.3689749784983037,False,False,-2.7301116972977475,-8.743345100522621,11.033671807015974,False,17.32152092498132,-0.791015625,-1.9235364618549193,47.109375,90.0,5.766407230156202,ok,True
-5.766407230156202,-4.553957455244409,0.07460321736681656,-0.6413514517856828,1.0,5.04,FR,0.8689749784983036,True,True,33.19975087546053,13.610382206015718,33.30353492285387,False,0.0,0.087890625,-0.14879810575869606,46.40625,94.658203125,5.766407230156202,ok,True
