leg,start_s,end_s,duration_s,peak_force_n,peak_forward_slip_mm_s,forward_slip_mm,swing_fraction_start,swing_fraction_end
RR,15.98,16.0,0.02,3.988323245831239,506.1597362153235,10.12319472430647,0.4185059011938952,0.4185059011938952
RR,16.12,16.14,0.02,3.153662695516834,378.36660841472604,7.567332168294521,0.5492226899626633,0.5492226899626633
RR,16.18,16.2,0.02,4.002817260926573,553.3947992842095,11.06789598568419,0.629244178629198,0.629244178629198
FL,16.24,16.26,0.02,11.5388402549471,133.4976826478195,2.66995365295639,0.7232383264067552,0.7232383264067552
FL,16.3,16.34,0.04,15.87687702587738,211.08962269675527,7.896125721766483,0.8211777795317552,0.8490242637160201
RR,16.3,16.32,0.02,3.79393317146934,218.01102863023758,4.360220572604752,0.8211777795317552,0.8211777795317552
RR,16.34,16.38,0.04,8.468339987847427,207.59463908048798,5.339641494559246,0.8720707477095506,0.8946098102095505
RL,16.62,16.66,0.04,5.777787486008145,92.19014608316216,2.314201165272252,0.2564176667693039,0.27735673556355445
RL,16.68,16.8,0.12,6.993189310569209,597.1776290749362,52.06231872776112,0.31188798556355457,0.4030161095621967
RL,16.86,16.9,0.04,5.458392736221304,709.9310620041118,24.88831746389106,0.49445673713711735,0.520916895962038
FR,17.0,17.02,0.02,8.394183243010753,449.07271463440986,8.981454292688197,0.7089294148447898,0.7089294148447898
FR,17.08,17.12,0.04,15.70340242423912,249.850513213076,8.969646499019522,0.8236950398447898,0.8475524617197898
RL,17.1,17.14,0.04,5.639828916940245,114.87737866487579,3.158231499253882,0.8475524617197898,0.8714098835947899
FR,17.18,17.2,0.02,8.81012368528984,79.27138806695433,1.5854277613390866,0.9429821492197901,0.9429821492197901
RL,17.22,17.24,0.02,5.396387145093346,125.27134500089636,2.5054269000179272,0.9954969955447106,0.9954969955447106
RR,17.4,17.42,0.02,6.245940408371793,97.14874171413614,1.9429748342827227,0.2918138433459192,0.2918138433459192
RR,17.52,17.58,0.06,4.814522758797658,845.277831426367,42.80066999843286,0.3805681611063867,0.40103691110638673
RR,17.78,17.8,0.02,3.9448753609973477,297.9658285225608,5.959316570451216,0.5856150282385737,0.5856150282385737
FL,17.86,17.88,0.02,6.4776811133965,395.95501330198863,7.919100266039773,0.7001525391104608,0.7001525391104608
FL,17.94,17.98,0.04,15.445960748055198,251.2459437279645,8.64612805679215,0.8270408309462458,0.8570505965712458
RR,17.96,18.0,0.04,6.807452226340224,255.28582150884736,6.4872215347087785,0.8570505965712458,0.8870603621962458
FL,18.04,18.06,0.02,7.118314294663063,121.14815206384027,2.4229630412768053,0.9512638772490414,0.9512638772490414
RR,18.08,18.1,0.02,6.266122443582335,117.49728952519747,2.3499457905039494,0.9884318459990413,0.9884318459990413
RL,18.28,18.44,0.16,6.44135680801972,488.5150494163631,39.72571678600339,0.23987172732380935,0.3627705682280451
RL,18.52,18.66,0.14,6.14915351822035,879.2719749212143,89.55826876943473,0.4709014297488121,0.6534584904673486
FR,18.76,18.82,0.06,16.450706306553315,242.0965783504047,11.951873861729892,0.8234655285838037,0.8764538098338039
RL,18.8,18.84,0.04,6.193620848194659,66.21560950087826,1.8904894642901777,0.8764538098338039,0.902947950458804
FR,18.88,18.9,0.02,5.28708012728656,144.4611914577317,2.889223829154634,0.9872303749087248,0.9872303749087248
RR,19.06,19.1,0.04,7.149723131680726,254.80762469517367,6.131029642648539,0.3141952467921172,0.3445952464106474
RR,19.12,19.18,0.06,10.03260899478384,628.6379076976323,27.28212080395234,0.39099524507550343,0.41819524297741983
FL,19.38,19.4,0.02,4.739234321117337,37.19340982422872,0.7438681964845745,0.4982046116354857,0.4982046116354857
FL,19.46,19.64,0.18,14.999925814192524,191.17754604614183,23.392197734600312,0.5660483516219053,0.7461327184203059
RR,19.66,19.68,0.02,8.209884525111477,172.67095101205274,3.453419020241055,0.7894530309203058,0.7894530309203058
RR,19.76,19.92,0.16,8.34285861561242,266.13619746893613,15.799887111425676,0.8613131869795712,0.9911631835463437
FL,19.86,19.9,0.04,7.517550159431791,29.910373474643592,1.0358843951321834,0.9460631836417113,0.967813183164874
RL,20.1,20.12,0.02,4.783274510065635,45.346364504741096,0.906927290094822,0.29346323142079433,0.29346323142079433
RL,20.14,20.2,0.06,7.227825423063724,423.42701964829195,18.82491900831611,0.33216324458149993,0.35878433833150014
RL,20.24,20.26,0.02,3.593934992081259,759.7871366240655,15.19574273248131,0.4003159786227144,0.4003159786227144
RL,20.32,20.34,0.02,3.2708191838836167,453.39110798701745,9.067822159740349,0.475958162641803,0.475958162641803
RL,20.38,20.4,0.02,4.500749282807851,433.289844728693,8.66579689457386,0.5494898069861329,0.5494898069861329
RL,20.46,20.48,0.02,5.38250582242189,656.5430609632177,13.130861219264355,0.6699320114615357,0.6699320114615357
FR,20.5,20.52,0.02,12.295539868441876,147.7894383126712,2.955788766253424,0.7375679553511536,0.7375679553511536
FR,20.56,20.6,0.04,15.999287422740654,220.86923024452025,7.990822246781258,0.8258734239104186,0.8519281114104187
RL,20.56,20.64,0.08,7.691110525934015,323.0660489047762,13.657860166096139,0.8258734239104186,0.9040374864104188
FR,20.66,20.68,0.02,3.779244965117158,221.74564073179823,4.434912814635965,0.9577468622687257,0.9577468622687257
RR,20.92,20.98,0.06,10.887703410129529,563.0164813406612,26.243957503777295,0.3881297029021178,0.4153297008040342
FL,21.16,21.18,0.02,4.6495987463280635,51.856176410534545,1.037123528210691,0.48237813363103,0.48237813363103
FL,21.24,21.46,0.22,15.044118731212187,324.2060276453934,27.815615429850606,0.5438218749525938,0.7607124877932461
RR,21.48,21.5,0.02,10.559826371501368,67.59571427772508,1.3519142855545017,0.7974749876025111,0.7974749876025111
RR,21.58,21.6,0.02,6.788015254626635,143.17438649999244,2.8634877299998487,0.8574359251025112,0.8574359251025112
RR,21.62,21.72,0.1,9.334980714008282,108.61881173650758,4.787855525906076,0.886220299101153,0.962989043093005
FL,21.66,21.7,0.04,6.0831341403700625,27.88835815534721,0.9778504714166882,0.9214046717646509,0.941396857595721
RL,21.92,21.94,0.02,4.930530313009807,30.624508698595314,0.6124901739719063,0.2677031339171323,0.2677031339171323
RL,21.96,22.04,0.08,6.591500024666506,397.97416868065034,25.06724709379699,0.30399219641713215,0.35842579016713194
RL,22.08,22.24,0.16,5.854778743196085,771.1227273152352,100.83167752935682,0.419732821083346,0.5864750171664148
FR,22.3,22.32,0.02,12.15815720721781,175.6853870533356,3.513707741066712,0.714715664482394,0.714715664482394
FR,22.36,22.42,0.06,16.113779690435507,314.38824262245134,13.878731924560395,0.8085301328661831,0.8615184141161834
RL,22.4,22.44,0.04,7.395670110691191,78.88756887011905,2.3481134719382144,0.8615184141161834,0.8880125547411835
FR,22.48,22.5,0.02,8.346614390811448,85.86883579824926,1.7173767159649853,0.9722949791911042,0.9722949791911042
RR,22.72,22.84,0.12,10.253514679778322,914.4077673100054,76.75964121057144,0.3760598493578826,0.41826336154965515
FL,22.98,23.0,0.02,4.867168625076651,43.353008894163814,0.8670601778832763,0.47843523154286505,0.47843523154286505
FL,23.08,23.26,0.18,14.900136883085613,264.3097511233712,26.05949244830758,0.5650426400664244,0.7510996664526854
RR,23.28,23.3,0.02,10.146567383236412,115.11518925518615,2.302303785103723,0.7922566975119505,0.7922566975119505
FL,23.36,23.38,0.02,4.022013821762631,145.67614204164184,2.9135228408328366,0.8294090403082761,0.8294090403082761
RR,23.4,23.42,0.02,7.647844718164378,175.315990199476,3.5063198039895203,0.8462043524744902,0.8462043524744902
FL,23.44,23.5,0.06,6.782446694214506,35.16456210452272,1.7188526410795033,0.8693996633055601,0.8989949728014861
RR,23.44,23.52,0.08,8.147536954311152,38.482005258725586,2.376692428546721,0.8693996633055601,0.9161926270487699
RL,23.78,23.9,0.12,5.631162609912314,615.7718255765976,47.87295523022078,0.2893227137091552,0.3718996656897462
RL,23.92,23.94,0.02,3.933645949594543,546.4676491492496,10.929352982984993,0.3985207594397464,0.3985207594397464
RL,24.06,24.08,0.02,2.985351087819591,412.5830119904245,8.25166023980849,0.5252945841315189,0.5252945841315189
RL,24.16,24.2,0.04,6.423107270503947,542.4026327509796,19.555306206462003,0.6638473332884709,0.6963578856947819
FR,24.2,24.22,0.02,10.556584703584008,234.1815159122979,4.683630318245958,0.7304684389593998,0.7304684389593998
RL,24.22,24.24,0.02,5.070003454248082,509.7600633023108,10.195201266046217,0.7631149233343999,0.7631149233343999
FR,24.28,24.32,0.04,15.572375920202184,284.19621636204323,9.808714004564258,0.8492231262686651,0.8748383606436652
RL,24.28,24.36,0.08,8.223671618853707,163.95838220059593,9.37046543002968,0.8492231262686651,0.9260688293936652
FR,24.38,24.4,0.02,8.758991110418634,76.84422112558948,1.5368844225117897,0.9772992981436652,0.9772992981436652
RR,24.56,24.58,0.02,7.6786413964691125,43.23532871426137,0.8647065742852275,0.27982120404271327,0.27982120404271327
RR,24.64,24.66,0.02,7.744996986933602,892.4494597992128,17.848989195984256,0.39182120213536464,0.39182120213536464
RR,24.7,24.74,0.04,7.141694771165628,1055.6330512266263,38.209481139419005,0.425421198702137,0.4299426830771371
FL,24.88,24.9,0.02,2.8511802430350177,192.1860502968884,3.843721005937768,0.518081740236561,0.518081740236561
FL,24.96,25.14,0.18,14.960181473012389,275.6459946334783,28.172096820879254,0.5988614226344033,0.7988208199503823
RR,25.14,25.2,0.06,8.742611227782254,61.310936001875476,2.4144318448772513,0.8102157450678749,0.831563401317875
FL,25.26,25.28,0.02,4.769889291996697,110.4599746118003,2.209199492236006,0.8902587104800146,0.8902587104800146
RR,25.3,25.38,0.08,7.775273366967453,70.76074057708807,4.112606545669886,0.9292063630583685,0.9996278465750617
RL,25.62,25.64,0.02,8.431028617633894,328.4879185119466,6.569758370238932,0.35736421475438296,0.35736421475438296
FR,25.94,25.96,0.02,6.233335946766378,242.02463630306445,4.8404927260612896,0.630207958317081,0.630207958317081
FR,26.02,26.04,0.02,15.283607558389365,213.13737784342297,4.26274755686846,0.7564189101221959,0.7564189101221959
RL,26.06,26.1,0.04,8.071168575269317,426.26604937019306,10.366074047521497,0.8230302382471959,0.8495583630564609
FR,26.1,26.12,0.02,11.434599880601514,166.6655207861074,3.3333104157221483,0.8712864876749913,0.8712864876749913
RL,26.12,26.14,0.02,6.364146459796965,202.16314105940398,4.04326282118808,0.8882146121027867,0.8882146121027867
RL,26.16,26.18,0.02,9.610448417312055,162.99008843983694,3.2598017687967387,0.907670860386173,0.907670860386173
FR,26.18,26.32,0.14,8.07629093348456,61.905617722785834,6.078946352414675,0.9148290635111729,0.9913782752516669
RL,26.2,26.22,0.02,5.483861800133555,21.95157274393402,0.4390314548786804,0.923587266302387,0.923587266302387
RR,26.52,26.64,0.12,5.039484870051942,408.7518752159241,30.98333422067766,0.2621185160639685,0.3462493754389686
RR,26.7,26.74,0.04,4.719910701594049,545.8939686841993,19.491551129618422,0.4231540621283454,0.44638023505238733
RR,26.9,26.92,0.02,8.469890641319672,570.1485063194123,11.402970126388245,0.7054115093710824,0.7054115093710824
FL,26.92,26.94,0.02,6.131547639685886,562.1427969256578,11.242855938513156,0.7314661968710823,0.7314661968710823
FL,27.0,27.06,0.06,16.822179953753178,225.8452662840898,10.676348984191705,0.8356849468710821,0.8893943227293888
RR,27.04,27.1,0.06,7.943072391937077,84.39126774720432,2.6610702454516915,0.8893943227293888,0.9495037020209234
RL,27.3,27.32,0.02,6.12671353575327,252.5623725121063,5.051247450242126,0.35337716469792557,0.35337716469792557
RL,27.34,27.44,0.1,8.941848459831265,807.946278287708,61.54113932389069,0.39977716336278135,0.43701973805455396
FR,27.56,27.58,0.02,2.905381646538468,151.61597953661135,3.032319590732227,0.5028115309241219,0.5028115309241219
FR,27.64,27.8,0.16,14.045495160822716,878.5011602020794,42.11477503274205,0.5736755872729224,0.7400877095225256
RL,27.82,27.84,0.02,8.79416459949319,131.22321941537118,2.6244643883074237,0.7719822407725254,0.7719822407725254
FR,27.86,27.88,0.02,6.231293498341403,227.69721667874677,4.553944333574935,0.8038767720225253,0.8038767720225253
RL,27.9,27.94,0.04,7.2789037197457835,413.9981176088124,9.909577224756092,0.8405713022711674,0.8613185680869022
FR,27.94,28.04,0.1,8.199207062385897,82.33586152079513,5.6559654952641605,0.8836658347609441,0.98905491004018
RL,27.96,28.02,0.06,9.999653421136925,28.24578864702645,1.4432633093020053,0.9076131022932927,0.9603076399329107
RR,28.2,28.24,0.04,5.673654479538263,247.76310829515194,5.989567020378982,0.3005803764822881,0.326127652025501
RR,28.26,28.3,0.04,8.903225922692688,392.33573676802285,12.340458825002017,0.3628222025397221,0.3739694775107305
RR,28.32,28.36,0.04,6.508064465914225,733.8055297405058,26.11968186957315,0.38916479001073045,0.39676244626073043
RR,28.38,28.4,0.02,2.849508018662109,583.9107045146311,11.678214090292622,0.4119577587607304,0.4119577587607304
FL,28.68,28.7,0.02,6.396819943195447,388.3101461013587,7.766202922027174,0.6939225924971499,0.6939225924971499
FL,28.76,28.8,0.04,15.577590877672687,221.16445620599492,8.243739574226627,0.8195046270850102,0.8508327520850103
RR,28.76,28.78,0.02,3.9146336341790198,173.57867992813772,3.4715735985627543,0.8195046270850102,0.8195046270850102
