roll_deg,pitch_deg,contact_center_speed_m_s,j1_correction_deg,adaptive_scale,time_s,leg,phase,swing,middle_swing,target_phase,clearance_mm,forward_from_j1_mm,front_edge_from_j1_mm,touchdown,force_n,j1_target,j1_actual,j2_target,j3_target,tilt_deg,safety,moving
0.5372386214967358,-0.027549332891754114,0.0,0.08616066,1.0,5.0,FL,0.6094356775283813,True,True,0.6427690108617147,1.7028354699029913,-16.131182470236954,3.6819050076320607,False,0.0,-4.21875,-5.430850446481269,54.404296875,101.6015625,0.5372386214967358,ok,True
0.5372386214967358,-0.027549332891754114,0.0,-0.43114495,1.0,5.0,FR,0.10943567752838135,False,False,0.14276901086171456,-3.9463942447989684,-23.2204476509578,-3.451756336391572,True,24.951878155309963,-2.373046875,-3.324023463809579,51.240234375,92.724609375,0.5372386214967358,ok,True
0.5372386214967358,-0.027549332891754114,0.0,-0.41368395,1.0,5.0,RL,0.10943567752838135,False,False,0.14276901086171456,-2.535490888930271,-26.321459217270736,-6.569698229410449,True,17.5706910671294,-1.40625,-1.4522558929915808,52.822265625,92.021484375,0.5372386214967358,ok,True
0.5372386214967358,-0.027549332891754114,0.0,0.08388376,1.0,5.0,RR,0.6094356775283813,True,True,0.6427690108617147,-0.6794777868633466,-37.58472033247994,-17.872774140193545,True,2.828365353770789,-5.09765625,-6.0234245811047815,58.35937500000001,99.931640625,0.5372386214967358,ok,True
0.7047524370519407,-0.08058742650631003,0.20692792801334584,0.088244915,1.0,5.0200000000000005,FL,0.6261023283004761,True,True,0.6594356616338094,3.7925338772039145,-17.009823563397415,2.8045255908698863,False,0.0,-3.6035156249999996,-5.047371160460728,55.1953125,102.65625000000001,0.7047524370519407,ok,True
0.7047524370519407,-0.08058742650631003,0.014321068797204899,-0.43220973,1.0,5.0200000000000005,FR,0.12610232830047607,False,False,0.1594356616338093,-4.141613576332339,-22.997795457488266,-3.2284913248494824,False,24.276056477297512,-2.021484375,-2.73076833668126,51.32812500000001,92.4609375,0.7047524370519407,ok,True
0.7047524370519407,-0.08058742650631003,0.012878096480586552,-0.42612267,1.0,5.0200000000000005,RL,0.12610232830047607,False,False,0.1594356616338093,-2.820518680039061,-25.48995319583345,-5.733905094943246,False,18.346271246972076,-1.142578125,-1.3031851638961158,52.55859375,91.7578125,0.7047524370519407,ok,True
0.7047524370519407,-0.08058742650631003,0.030651347142652018,0.08586359,1.0,5.0200000000000005,RR,0.6261023283004761,True,True,0.6594356616338094,-0.1407424292022147,-37.24340502441139,-17.519196056610596,False,2.2971599224370323,-4.482421875,-6.062676399471299,58.71093750000001,100.8984375,0.7047524370519407,ok,True
0.8051562987152838,-0.16166541193798079,0.232220073034194,0.09067631,1.0,5.04,FL,0.6427689790725708,True,True,0.6761023124059041,6.1999631790064065,-17.76577318615397,2.0494782147554176,False,0.0,-2.900390625,-4.534832872092321,56.07421875,103.62304687500001,0.8051562987152838,ok,True
0.8051562987152838,-0.16166541193798079,0.010555018842669347,-0.44775677,1.0,5.04,FR,0.1427689790725708,False,False,0.17610231240590402,-4.191806119094223,-22.673870621638102,-2.9041827075925717,False,23.181392991389114,-1.669921875,-2.1429866445457764,51.416015625,92.28515625,0.8051562987152838,ok,True
0.8051562987152838,-0.16166541193798079,0.0156336335364209,-0.43916547,1.0,5.04,RL,0.1427689790725708,False,False,0.17610231240590402,-3.082773710606425,-24.41705294844971,-4.656085257245607,False,21.309321714891308,-0.791015625,-1.0929453515531182,52.3828125,91.669921875,0.8051562987152838,ok,True
0.8051562987152838,-0.16166541193798079,0.1343936196677733,0.08820653,1.0,5.04,RR,0.6427689790725708,True,True,0.6761023124059041,0.7497407374594465,-35.791153445108584,-16.04874171634506,False,0.0,-3.779296875,-5.639356051797286,58.88671875,101.68945312500001,0.8051562987152838,ok,True
0.7957653632515801,-0.2665790852287403,0.24786988367642734,0.09338236,1.0,5.0600000000000005,FL,0.6594356298446655,True,True,0.6927689631779989,8.65099072615334,-18.34812318891927,1.4674419783196129,False,0.0,-2.109375,-3.9176220903234547,56.77734375,104.326171875,0.7957653632515801,ok,True
0.7957653632515801,-0.2665790852287403,0.009200675261541428,-0.4633751,1.0,5.0600000000000005,FR,0.15943562984466553,False,False,0.19276896317799874,-4.124979902275561,-22.46067427521494,-2.6914600874814383,False,21.788107212337355,-1.318359375,-1.581559843147677,51.416015625,92.109375,0.7957653632515801,ok,True
0.7957653632515801,-0.2665790852287403,0.01627928280463697,-0.4520689,1.0,5.0600000000000005,RL,0.15943562984466553,False,False,0.19276896317799874,-3.3806885563389435,-23.09913673825867,-3.333460687416,False,21.411548307156362,-0.439453125,-0.6784104747516416,52.119140625,91.494140625,0.7957653632515801,ok,True
0.7957653632515801,-0.2665790852287403,0.22731506955467407,0.09085727,1.0,5.0600000000000005,RR,0.6594356298446655,True,True,0.6927689631779989,1.913261707968194,-33.930034755158644,-14.171712116639739,False,0.0,-2.900390625,-4.9363055970786975,58.88671875,102.3046875,0.7957653632515801,ok,True
0.7560470318249934,-0.3591946662137369,0.2742966926805684,0.09628296,1.0,5.08,FL,0.6761022806167603,True,True,0.7094356139500936,10.890562175325808,-19.191432178373788,0.6240383718607454,False,0.0,-1.142578125,-3.2079085203717272,57.48046875,104.677734375,0.7560470318249934,ok,True
0.7560470318249934,-0.3591946662137369,0.00975058120775039,-0.47831616,1.0,5.08,FR,0.17610228061676025,False,False,0.20943561395009347,-3.9926947527809813,-22.430757031310847,-2.6625588792588495,False,21.34117883345089,-0.9667968750000001,-1.0054239873217077,51.416015625,91.93359375,0.7560470318249934,ok,True
0.7560470318249934,-0.3591946662137369,0.01593824730759036,-0.45171204,1.0,5.08,RL,0.17610228061676025,False,False,0.20943561395009347,-3.5838887344191406,-21.67375345266918,-1.9041394572319952,False,21.59125655350338,-0.087890625,-0.1538538893987969,51.943359375,91.318359375,0.7560470318249934,ok,True
0.7560470318249934,-0.3591946662137369,0.2598032537990763,0.09375358,1.0,5.08,RR,0.6761022806167603,True,True,0.7094356139500936,3.0836272478887428,-32.333178293898065,-12.565254851897933,False,0.0,-2.021484375,-4.146201890178861,58.71093750000001,102.65625000000001,0.7560470318249934,ok,True
0.7188192389267822,-0.4266025618236083,0.2989827302200518,0.09929407,1.0,5.1000000000000005,FL,0.692768931388855,True,True,0.7261022647221883,12.705493669739505,-20.329246090304856,-0.5137481508886772,False,0.0,-0.087890625,-2.3894803382822283,57.919921875,104.765625,0.7188192389267822,ok,True
0.7188192389267822,-0.4266025618236083,0.01176277317569578,-0.4938808,1.0,5.1000000000000005,FR,0.19276893138885498,False,False,0.2261022647221882,-3.8719330861548586,-22.5282819879429,-2.7614494611290574,False,21.050260938882882,-0.615234375,-0.4283334335474803,51.416015625,91.58203125,0.7188192389267822,ok,True
0.7188192389267822,-0.4266025618236083,0.015717820638605298,-0.46423405,1.0,5.1000000000000005,RL,0.19276893138885498,False,False,0.2261022647221882,-3.6987595831317193,-20.224611905796344,-0.4521455907687866,False,21.48548260459618,0.17578125,0.41313208992667777,51.591796875,91.23046875,0.7188192389267822,ok,True
0.7188192389267822,-0.4266025618236083,0.2816318527716192,0.09683013,1.0,5.1000000000000005,RR,0.692768931388855,True,True,0.7261022647221883,4.144140179650618,-31.01812241566788,-11.245263411259312,False,0.0,-0.87890625,-3.2599104347299326,58.27148437499999,102.83203125,0.7188192389267822,ok,True
0.6944357835214583,-0.4791468506957693,0.31973174505135893,0.10233337,1.0,5.12,FL,0.7094355821609497,True,True,0.742768915494283,14.096446577689203,-21.732178405944715,-1.9167149789909814,False,0.0,0.87890625,-1.4429381825477967,58.18359375,104.501953125,0.6944357835214583,ok,True
0.6944357835214583,-0.4791468506957693,0.012767204496757356,-0.4953485,1.0,5.12,FR,0.2094355821609497,False,False,0.24276891549428292,-3.7885905927872408,-22.718201836027397,-2.9530847521026615,False,21.582362492235177,-0.17578125,0.13242921184322456,51.416015625,91.40625000000001,0.6944357835214583,ok,True
0.6944357835214583,-0.4791468506957693,0.015985138132007817,-0.4761192,1.0,5.12,RL,0.2094355821609497,False,False,0.24276891549428292,-3.7443946877567664,-18.844475633437593,0.9318129535963173,False,21.484222015574368,0.52734375,0.970637606465988,51.32812500000001,90.966796875,0.6944357835214583,ok,True
0.6944357835214583,-0.4791468506957693,0.2953957878399677,0.10001715,1.0,5.12,RR,0.7094355821609497,True,True,0.742768915494283,4.9582543890479105,-29.67968805411219,-9.89831183434723,False,0.0,0.087890625,-2.291154975680902,57.568359375,102.568359375,0.6944357835214583,ok,True
0.6985438783149011,-0.5256754054894894,0.3144262762590942,0.10532415,1.0,5.14,FL,0.7261022329330444,True,True,0.7594355662663778,15.654315522398228,-22.539558551739795,-2.7242234823026408,False,0.0,1.9335937500000002,-0.4281812515729637,58.27148437499999,103.798828125,0.6985438783149011,ok,True
0.6985438783149011,-0.5256754054894894,0.012775014056466858,-0.5111313,1.0,5.14,FR,0.22610223293304443,False,False,0.25943556626637765,-3.7657375697447217,-22.93256021998294,-3.1695475876623114,False,21.162059850492867,0.087890625,0.6838003134695108,51.416015625,91.142578125,0.6985438783149011,ok,True
0.6985438783149011,-0.5256754054894894,0.014892636705760768,-0.48848808,1.0,5.14,RL,0.22610223293304443,False,False,0.25943556626637765,-3.761859051664915,-17.493614491211158,2.2895098392833653,False,21.61836746840176,0.791015625,1.481133125643638,51.064453125,90.87890625,0.6985438783149011,ok,True
0.6985438783149011,-0.5256754054894894,0.3181163542391126,0.10324323,1.0,5.14,RR,0.7261022329330444,True,True,0.7594355662663778,5.806704228367508,-27.59970808080626,-7.804872678658342,False,0.0,1.23046875,-1.2185495871920278,56.77734375,102.216796875,0.6985438783149011,ok,True
0.7316600426854999,-0.5662957162499501,0.29890186890687825,0.10819864,1.0,5.16,FL,0.7427688837051392,True,True,0.7761022170384725,17.200325329565686,-22.758396081689366,-2.943016895235825,False,0.0,2.900390625,0.5899390409906826,58.18359375,102.83203125,0.7316600426854999,ok,True
0.7316600426854999,-0.5662957162499501,0.012846538117433732,-0.5268764,1.0,5.16,FR,0.24276888370513916,False,False,0.2761022170384724,-3.746364382984698,-23.188001254921453,-3.4273424302751145,False,21.257516773081026,0.52734375,1.2157462618895656,51.416015625,90.87890625,0.7316600426854999,ok,True
0.7316600426854999,-0.5662957162499501,0.015152235020904401,-0.5006461,1.0,5.16,RL,0.24276888370513916,False,False,0.2761022170384724,-3.7759952704164506,-16.234364533343086,3.5540372447616377,False,21.52609049210635,1.142578125,1.9512721537341857,50.712890625,90.703125,0.7316600426854999,ok,True
0.7316600426854999,-0.5662957162499501,0.32195348476195057,0.106435776,1.0,5.16,RR,0.7427688837051392,True,True,0.7761022170384725,6.491642753163909,-24.866169265884402,-5.0596011413689155,False,0.0,2.197265625,-0.1644960203644358,55.810546875,101.42578125,0.7316600426854999,ok,True
0.773129828781758,-0.6226069621795953,0.2867878209840762,0.11089659,1.0,5.18,FL,0.7594355344772339,True,True,0.7927688678105672,18.357498109968912,-23.061175767932664,-3.245971023089016,False,0.0,3.779296875,1.614058485873735,58.00781250000001,101.6015625,0.773129828781758,ok,True
