roll_deg,pitch_deg,contact_center_speed_m_s,j1_correction_deg,adaptive_scale,time_s,leg,phase,swing,middle_swing,target_phase,clearance_mm,forward_from_j1_mm,front_edge_from_j1_mm,touchdown,force_n,j1_target,j1_actual,j2_target,j3_target,tilt_deg,safety,moving
0.23273179483025427,0.03925286307481289,0.0,0.08695316,1.0,5.0,FL,0.6094356775283813,True,True,0.6427690108617147,1.046846574606488,-17.67841593627879,2.1329531482763464,False,0.0,-4.04296875,-5.222283175412824,55.1953125,102.12890625,0.23273179483025427,ok,True
0.23273179483025427,0.03925286307481289,0.0,-0.4267161,1.0,5.0,FR,0.10943567752838135,False,False,0.14276901086171456,-3.691881827382247,-22.331020212650767,-2.5592616413010667,True,24.39704676248289,-2.63671875,-2.7123898571661127,51.6796875,92.724609375,0.23273179483025427,ok,True
0.23273179483025427,0.03925286307481289,0.0,-0.41717732,1.0,5.0,RL,0.10943567752838135,False,False,0.14276901086171456,-3.091972855863663,-31.312036957446768,-11.590761141964549,True,20.779878809613432,-1.23046875,-1.0681318318248045,53.173828125,91.669921875,0.23273179483025427,ok,True
0.23273179483025427,0.03925286307481289,0.0,0.08332682,1.0,5.0,RR,0.6094356775283813,True,True,0.6427690108617147,0.5877342246292174,-38.14048473885186,-18.422231819570772,False,0.0,-5.361328125,-6.450054425151126,60.029296875,101.68945312500001,0.23273179483025427,ok,True
0.24600639001739902,0.04030700581610857,0.17226398222818143,0.08892894,1.0,5.0200000000000005,FL,0.6261023283004761,True,True,0.6594356616338094,2.8968474423384656,-19.016169315230382,0.7963757099280286,False,0.0,-3.515625,-4.886697319989204,56.162109375,103.271484375,0.24600639001739902,ok,True
0.24600639001739902,0.04030700581610857,0.00901111591837686,-0.42913938,1.0,5.0200000000000005,FR,0.12610232830047607,False,False,0.1594356616338093,-3.9738262889149887,-22.703780678750288,-2.9327576994559585,False,24.41117809481785,-2.197265625,-2.313996873611411,51.767578125,92.4609375,0.24600639001739902,ok,True
0.24600639001739902,0.04030700581610857,0.005136924387932086,-0.42823642,1.0,5.0200000000000005,RL,0.12610232830047607,False,False,0.1594356616338093,-3.3732609445776656,-30.704553435152533,-10.979028637877839,False,20.868877634547353,-0.87890625,-0.6897357508657764,52.998046875,91.58203125,0.24600639001739902,ok,True
0.24600639001739902,0.04030700581610857,0.14077588832150256,0.08540201,1.0,5.0200000000000005,RR,0.6261023283004761,True,True,0.6594356616338094,2.43268728574916,-37.82198476037785,-18.0882863690956,False,0.0,-4.833984375,-6.163721350287264,60.46875,103.0078125,0.24600639001739902,ok,True
0.24619749136630667,0.03175728916628822,0.20944715511143375,0.09119558,1.0,5.04,FL,0.6427689790725708,True,True,0.6761023124059041,5.155976574671716,-20.185766061271003,-0.37199780347439315,False,0.0,-2.8125,-4.395997776930616,57.12890625,104.326171875,0.24619749136630667,ok,True
0.24619749136630667,0.03175728916628822,0.008530451602182092,-0.44682658,1.0,5.04,FR,0.1427689790725708,False,False,0.17610231240590402,-4.122020410837673,-23.05733012784711,-3.287474791018827,False,23.87576433509536,-1.7578125,-1.8582071562571432,51.943359375,92.28515625,0.24619749136630667,ok,True
0.24619749136630667,0.03175728916628822,0.005633142509026725,-0.43935123,1.0,5.04,RL,0.1427689790725708,False,False,0.17610231240590402,-3.5361641166244198,-29.880411199390522,-10.149928418017243,False,20.46264914674459,-0.615234375,-0.25715695016285556,52.822265625,91.494140625,0.24619749136630667,ok,True
0.24619749136630667,0.03175728916628822,0.18456191527554144,0.087882996,1.0,5.04,RR,0.6427689790725708,True,True,0.6761023124059041,4.674373693802552,-37.39083010110196,-17.643179157873053,False,0.0,-4.04296875,-5.6980619922268625,60.90820312500001,104.0625,0.24619749136630667,ok,True
