roll_deg,pitch_deg,contact_center_speed_m_s,j1_correction_deg,adaptive_scale,time_s,leg,phase,swing,middle_swing,target_phase,clearance_mm,forward_from_j1_mm,front_edge_from_j1_mm,touchdown,force_n,j1_target,j1_actual,j2_target,j3_target,tilt_deg,safety,moving
0.04735924562510883,-0.10332579443914536,0.0,0.120007515,1.0,5.0,FL,0.6094356775283813,True,True,0.6427690108617147,0.4700560962308774,-37.13356802134387,-17.51784447830465,False,0.0,6.591796875,7.087766832838168,55.72265625,94.5703125,0.10332579443914536,ok,True
0.04735924562510883,-0.10332579443914536,0.0,-0.57797027,1.0,5.0,FR,0.10943567752838135,False,False,0.14276901086171456,-3.5020740724167054,-32.98005418208385,-13.312474962417795,True,24.309254014763628,1.9335937500000002,3.8505097005565547,51.6796875,89.82421875,0.10332579443914536,ok,True
0.04735924562510883,-0.10332579443914536,0.0,-0.5552738,1.0,5.0,RL,0.10943567752838135,False,False,0.14276901086171456,-3.1114397478180997,-16.642776923664634,3.125972325676223,True,19.882812933479283,2.8125,5.162250593487737,49.39453125000001,89.736328125,0.10332579443914536,ok,True
0.04735924562510883,-0.10332579443914536,0.0,0.117780685,1.0,5.0,RR,0.6094356775283813,True,True,0.6427690108617147,0.07437724286432634,-13.449018363989415,6.338651314962396,False,0.0,5.625,6.343827661095889,50.888671875,96.328125,0.10332579443914536,ok,True
0.08851408305854168,-0.10202961456834286,0.09308765171253522,0.11825323,1.0,5.0200000000000005,FL,0.6261023283004761,True,True,0.6594356616338094,1.5229903387330572,-37.41677988046133,-17.777798907165536,False,0.0,6.064453125,6.680811380573019,56.513671875,96.50390625,0.10202961456834286,ok,True
0.08851408305854168,-0.10202961456834286,0.010808686456271952,-0.5636399,1.0,5.0200000000000005,FR,0.12610232830047607,False,False,0.1594356616338093,-3.843738925895318,-33.14720097131239,-13.475274737386265,False,25.39368130094661,1.58203125,3.8867666433617676,51.6796875,90.087890625,0.10202961456834286,ok,True
0.08851408305854168,-0.10202961456834286,0.006218559941759795,-0.5421312,1.0,5.0200000000000005,RL,0.12610232830047607,False,False,0.1594356616338093,-3.268766753773921,-16.919659202843043,2.8500266560001073,False,20.672983837094563,2.4609375,5.214341065385651,49.658203125,89.912109375,0.10202961456834286,ok,True
0.08851408305854168,-0.10202961456834286,0.10339777342247675,0.115927696,1.0,5.0200000000000005,RR,0.6261023283004761,True,True,0.6594356616338094,0.7947355214253139,-14.511276062739261,5.2831502942618425,False,0.0,5.09765625,5.822786187561058,52.20703125,97.998046875,0.10202961456834286,ok,True
0.14343638213640628,-0.11716090283626322,0.11235772151293849,0.11615372,1.0,5.04,FL,0.6427689790725708,True,True,0.6761023124059041,3.121899501849417,-36.809780276963004,-17.136992621894027,False,0.0,5.537109375,6.202095824960206,57.216796875,98.26171875,0.14343638213640628,ok,True
0.14343638213640628,-0.11716090283626322,0.010080821869091495,-0.563658,1.0,5.04,FR,0.1427689790725708,False,False,0.17610231240590402,-4.0900924388462165,-32.928725029801434,-13.249754560981234,False,25.143241245388783,1.318359375,3.908439975611314,51.6796875,90.263671875,0.14343638213640628,ok,True
0.14343638213640628,-0.11716090283626322,0.0062403977427847495,-0.529593,1.0,5.04,RL,0.1427689790725708,False,False,0.17610231240590402,-3.418639423761971,-17.102390379622936,2.668352648019468,False,21.424220551800033,2.197265625,5.140478263138564,50.009765625,90.087890625,0.14343638213640628,ok,True
0.14343638213640628,-0.11716090283626322,0.1316254686643144,0.11373758,1.0,5.04,RR,0.6427689790725708,True,True,0.6761023124059041,2.0632799639748596,-15.6009718836626,4.20036457860059,False,0.0,4.482421875,5.316597519375097,53.61328125,99.66796875,0.14343638213640628,ok,True
0.15670775333852374,-0.13060355309239538,0.14006773944273967,0.11374092,1.0,5.0600000000000005,FL,0.6594356298446655,True,True,0.6927689631779989,5.101464291284143,-35.74972860701553,-16.042680973772846,False,0.0,4.658203125,5.694376717002705,57.83203125,100.107421875,0.15670775333852374,ok,True
