$IT,M,1,374,0,0
$IT,P,0,12,374
$IT,S,0,65874,-17,-11,0,0,1,0
$IT,S,1,65878,-17,-11,0,1000,1,0
$IT,S,2,65902,-17,-10,0,1000,1,0
$IT,S,3,65922,-17,-10,0,1000,1,0
$IT,S,4,65942,-17,-10,0,1000,1,0
$IT,S,5,65962,-17,-10,0,1000,1,0
$IT,S,6,65982,-17,-10,0,1000,1,0
$IT,S,7,66002,-17,-10,0,1000,1,0
$IT,S,8,66022,-17,-10,0,1000,1,0
$IT,S,9,66042,-17,-10,0,1000,1,0
$IT,S,10,66062,-17,-10,0,1000,1,0
$IT,S,11,66082,-17,-10,0,1000,1,0
$IT,P,12,12,374
$IT,S,12,66102,-17,-10,0,1000,1,0
$IT,S,13,66122,-17,-10,0,1000,1,0
$IT,S,14,66142,-17,-10,0,1000,1,0
$IT,S,15,66162,-17,-10,0,1000,1,0
$IT,S,16,66182,-17,-10,0,1000,1,0
$IT,S,17,66202,-17,-10,0,1000,1,0
$IT,S,18,66222,-17,-10,0,1000,1,0
$IT,S,19,66242,-17,-10,0,1000,1,0
$IT,S,20,66261,-17,-10,0,1000,1,0
$IT,S,21,66281,-17,-10,0,1000,1,0
$IT,S,22,66301,-17,-10,0,1000,1,0
$IT,S,23,66322,-17,-10,0,1000,1,0
$IT,P,24,12,374
$IT,S,24,66342,-17,-10,0,1000,1,0
$IT,S,25,66361,-17,-10,0,1000,1,0
$IT,S,26,66381,-17,-10,0,1000,1,0
$IT,S,27,66402,-17,-10,0,1000,1,0
$IT,S,28,66421,-17,-10,0,1000,1,0
$IT,S,29,66441,-17,-10,0,1000,1,0
$IT,S,30,66461,-17,-10,0,1000,1,0
$IT,S,31,66481,-17,-10,0,1000,1,0
$IT,S,32,66501,-17,-10,0,1000,1,0
$IT,S,33,66521,-17,-10,0,1000,1,0
$IT,S,34,66541,-17,-10,0,1000,1,0
$IT,S,35,66561,-17,-10,0,1000,1,0
$IT,P,36,12,374
$IT,S,36,66581,-17,-10,0,1000,1,0
$IT,S,37,66601,-17,-10,0,1000,1,0
$IT,S,38,66621,-17,-10,0,1000,1,0
$IT,S,39,66641,-17,-10,0,1000,1,0
$IT,S,40,66661,-17,-10,0,1000,1,0
$IT,S,41,66681,-17,-10,0,1000,1,0
$IT,S,42,66701,-17,-10,0,1000,1,0
$IT,S,43,66721,-17,-10,0,1000,1,0
$IT,S,44,66742,-17,-10,0,1000,1,0
$IT,S,45,66762,-17,-10,0,1000,1,0
$IT,S,46,66782,-17,-10,0,1000,1,0
$IT,S,47,66801,-17,-10,0,1000,1,0
$IT,P,48,12,374
$IT,S,48,66821,-17,-10,0,1000,1,0
$IT,S,49,66842,-17,-10,0,1000,1,0
$IT,S,50,66862,-17,-10,0,1000,1,0
$IT,S,51,66883,-17,-10,14,1000,1,0
$IT,S,52,66903,-17,-10,28,1000,1,0
$IT,S,53,66922,-17,-10,42,1000,1,0
$IT,S,54,66944,-17,-10,56,1000,1,0
$IT,S,55,66964,-17,-10,70,1000,1,0
$IT,S,56,66984,-17,-10,83,1000,1,0
$IT,S,57,67003,-17,-10,96,1000,1,0
$IT,S,58,67023,-17,-10,109,1000,1,0
$IT,S,59,67043,-17,-10,121,1000,1,0
$IT,P,60,12,374
$IT,S,60,67064,-17,-10,134,1000,1,0
$IT,S,61,67084,-17,-10,146,1000,1,0
$IT,S,62,67104,-17,-10,159,1000,1,0
$IT,S,63,67124,-17,-10,171,1000,1,0
$IT,S,64,67144,-17,-10,184,1000,1,0
$IT,S,65,67164,-17,-10,197,1000,1,0
$IT,S,66,67184,-17,-10,210,1000,1,0
$IT,S,67,67204,-17,-10,224,1000,1,0
$IT,S,68,67224,-17,-10,237,1000,1,0
$IT,S,69,67244,-17,-10,251,1000,1,0
$IT,S,70,67264,-17,-10,265,1000,1,0
$IT,S,71,67284,-17,-10,279,1000,1,0
$IT,P,72,12,374
$IT,S,72,67304,-16,-10,293,1000,1,0
$IT,S,73,67324,-16,-10,307,1000,1,0
$IT,S,74,67344,-15,-10,322,1000,1,0
$IT,S,75,67364,-15,-10,337,1000,1,0
$IT,S,76,67384,-15,-10,351,1000,1,0
$IT,S,77,67404,-15,-10,366,1000,1,0
$IT,S,78,67424,-15,-9,381,1000,1,0
$IT,S,79,67444,-16,-9,396,1000,1,0
$IT,S,80,67464,-17,-8,411,1000,1,0
$IT,S,81,67484,-16,-7,426,1000,1,0
$IT,S,82,67504,-16,-7,440,1000,1,0
$IT,S,83,67524,-18,-6,455,1000,1,0
$IT,P,84,12,374
$IT,S,84,67543,-19,-5,470,1000,1,0
$IT,S,85,67564,-20,-6,485,1000,1,0
$IT,S,86,67584,-23,-8,500,1000,1,0
$IT,S,87,67602,-21,-7,514,1000,1,0
$IT,S,88,67622,-19,-5,529,1000,1,0
$IT,S,89,67643,-23,-5,544,1000,1,0
$IT,S,90,67663,-28,-8,559,1000,1,0
$IT,S,91,67683,-27,-6,574,1000,1,0
$IT,S,92,67703,-28,-5,589,1000,1,0
$IT,S,93,67723,-30,-5,603,1000,1,0
$IT,S,94,67743,-31,-4,618,1000,1,0
$IT,S,95,67763,-32,-3,633,1000,1,0
$IT,P,96,12,374
