time,sample_time_ms,status,roll,pitch,gx,gy,filtered_roll,filtered_pitch,filtered_gx,filtered_gy,roll_error,pitch_error,roll_u,pitch_u,fl_z,fr_z,rl_z,rr_z,fl_weight,fr_weight,rl_weight,rr_weight,axis_clamp,foot_clamp,slew_limited,ik_failed
16.68,16650,active,-0.0314159282,-0.0104719754,0.148352981,0.0359974168,-0.0293339714,-0.00812428538,0.127474979,0.0241687316,0.0293339714,0.00812428538,0.00204254501,0.000899795152,-2.67028081e-05,0,0,6.32322917e-06,1,0,0,1,0,0,0,0
16.7,16670,active,-0.0279252678,-0.0122173047,0.190895393,0.0403607376,-0.0286296196,-0.010170795,0.178211316,0.037122339,0.0286296196,0.010170795,0.00037958473,0.000920488965,0.000134763977,0,0,-0.00015967022,1,0,0,1,0,0,0,0
16.72,16690,active,-0.022689281,-0.0104719754,0.22362031,0.0043633231,-0.0256594494,-0.0103213852,0.214538515,0.0109151267,0.0256594494,0.0103213852,-0.00130426511,0.00173682335,0.000444163306,0,0,-0.000499057118,1,0,0,1,0,0,0,0
16.740000000000002,16710,active,-0.0191986226,-0.00872664619,0.177805424,0.0174532924,-0.022429036,-0.00952401571,0.185152039,0.0161456596,0.022429036,0.00952401571,-0.00106875366,0.0014204334,0.0003600317,0,0,-0.000411719579,1,0,0,1,0,0,0,0
16.76,16730,active,-0.0174532924,-0.00698131695,0.155988798,0.0774489865,-0.0199411642,-0.00825266633,0.161821455,0.0651883185,0.0199411642,0.00825266633,-0.000866410788,-0.000305116293,2.85966053e-05,0,0,-1.58116527e-05,1,0,0,1,0,0,0,0
16.78,16750,active,-0.0104719754,-0.00698131695,0.164715454,0.159261301,-0.0152065698,-0.00761699164,0.164136663,0.140446708,0.0152065698,0.00761699164,-0.00188278593,-0.00269000279,-0.000293967285,0,0,0.000418366981,1,0,0,1,0,0,0,0
16.8,16770,active,-0.00872664619,-0.00872664619,0.202894524,0.150534645,-0.0119666085,-0.00817181915,0.195142955,0.148517057,0.0119666085,0.00817181915,-0.00346096675,-0.00282114744,-0.00015899507,0,0,0.000303238805,1,0,0,1,0,0,0,0
16.82,16790,active,-0.00872664619,-0.00349065848,0.233437791,0.116718896,-0.0103466269,-0.00583123881,0.225778818,0.123078525,0.0103466269,0.00583123881,-0.00470403861,-0.00252610794,1.75523164e-05,0,0,0.000123993872,1,0,0,1,0,0,0,0
16.84,16810,active,-0.00174532924,0.00174532924,0.234528616,0.1134464,-0.00604597805,-0.00204295479,0.232778654,0.115372829,0.00604597805,0.00204295479,-0.00577416364,-0.00305259391,3.69750196e-05,0,0,0.000148656487,1,0,0,1,0,0,0,0
16.86,16830,active,0,0.00349065848,0.258526891,0.122173049,-0.00302298903,0.000723851845,0.253377259,0.120813005,0.00302298903,-0.000723851845,-0.00699671963,-0.00376916048,4.17487463e-05,0,0,0.000205406744,1,0,0,1,0,0,0,0
16.88,16850,active,0.00523598772,0.00523598772,0.306523442,0.133081362,0.00110649935,0.00297991978,0.295894206,0.130627692,-0.00110649935,-0.00297991978,-0.00909812562,-0.00451481482,0.000129338587,0,0,0.000188376638,1,0,0,1,0,0,0,0
16.9,16870,active,0.00872664619,0.0104719754,0.37524578,0.143989667,0.00491657294,0.00672594737,0.359375447,0.141317278,-0.00491657294,-0.00672594737,-0.0117645776,-0.00558470748,0.000221962575,0,0,0.000197747955,1,0,0,1,0,0,0,0
16.92,16890,active,0.0174532924,0.00523598772,0.410152376,0.201803699,0.0111849327,0.00598096754,0.399996996,0.189706415,-0.0111849327,-0.00598096754,-0.0142368963,-0.00688738562,0.000263767201,0,0,0.000286574126,1,0,0,1,0,0,0,0
16.94,16910,active,0.0261799395,0.0104719754,0.470148057,0.292342663,0.0186824352,0.00822647102,0.456117868,0.271815419,-0.0186824352,-0.00822647102,-0.0172368959,-0.00979975611,0.000108866603,0,0,0.00072019035,1,0,0,1,0,0,1,0
16.96,16930,active,0.0314159282,0.0191986226,0.550869524,0.33706671,0.0250491817,0.0137125468,0.531919181,0.324016452,-0.0250491817,-0.0137125468,-0.0202368964,-0.0124630025,6.2820036e-06,0,0,0.00110698375,1,0,0,1,0,0,1,0
16.98,16950,active,0.04363323,0.022689281,0.654498458,0.340339214,0.0343412049,0.0182009134,0.62998265,0.337074667,-0.0343412049,-0.0182009134,-0.0232368968,-0.0137524232,0.000125883846,0,0,0.00116806873,1,0,0,1,0,0,1,0
17.0,16970,active,0.0541052073,0.0279252678,0.452694774,0.196349546,0.0442232043,0.0230630897,0.488152355,0.224494576,-0.0442232043,-0.0230630897,-0.0234892108,-0.0113474559,0.00054352486,0,0,0.000578884268,1,0,0,1,0,0,0,0
17.02,16990,active,0.0663225129,0.0349065848,0.292342663,0.0730856657,0.0552728586,0.0289848372,0.331504583,0.103367448,-0.0552728586,-0.0289848372,-0.0209997091,-0.00889799092,0.000693899696,0,0,0.000228950754,1,0,0,1,0,0,0,0
17.04,17010,active,0.0750491545,0.0366519131,0.0741764903,-0.0163624622,0.0651610047,0.032818377,0.125642121,0.00758351944,-0.0651610047,-0.032818377,-0.0179997087,-0.00679118093,0.000734046684,0,0,2.87930015e-06,1,0,0,1,0,0,1,0
17.06,17030,active,0.0802851468,0.0383972451,-0.196349546,-0.135263011,0.0727230757,0.0356078111,-0.131951213,-0.1066937,-0.0727230757,-0.0356078111,-0.0149997082,-0.00392075162,0.000873640412,0,0,-0.000428689294,1,0,0,1,0,0,1,0
17.080000000000002,17050,active,0.0785398185,0.0366519131,-0.429787338,-0.314159274,0.0756314471,0.0361298621,-0.370220125,-0.272666156,-0.0756314471,-0.0361298621,-0.0119997077,-0.000920751598,0.000983170699,0,0,-0.000876380072,0.965773284,0,0,0.965773284,0,0,1,0
17.1,17070,active,0.0750491545,0.0349065848,-0.94902277,-0.407970726,0.0753403008,0.0355182216,-0.833262265,-0.38090983,-0.0753403008,-0.0355182216,-0.00899970718,0.00207924843,0.000754794513,0,0,-0.000920548337,0.657296896,0,0,0.657296896,0,0,1,0
17.12,17090,active,0.0628318563,0.0279252678,-1.07228661,-0.53777957,0.0690860748,0.0317217447,-1.02448177,-0.506405652,-0.0690860748,-0.0317217447,-0.00599970715,0.00507924845,0.00026957228,3.88883994e-11,-2.59142846e-11,-0.000406693376,0.213165969,7.43097814e-08,7.43097814e-08,0.213165969,0,0,1,0
17.14,17110,active,0.0453785621,0.0174532924,-1.1530081,-0.457058102,0.0572323203,0.0245875195,-1.12730289,-0.466927618,-0.0572323203,-0.0245875195,-0.00299970713,0.00807924848,7.49684568e-06,0.000152260924,-0.000127169318,-1.33250578e-05,0.00548465364,0.105585046,0.105585046,0.00548465364,0,0,1,0
17.16,17130,active,0.022689281,0.00872664619,-0.838848889,-0.160352126,0.0399608016,0.0166570824,-0.896539688,-0.22166723,-0.0399608016,-0.0166570824,2.9290095e-07,0.00507924845,0,0.000541772461,-0.000478985865,0,0,0.503661156,0.503661156,0,0,0,1,0
17.18,17150,active,0.00174532924,0,-0.751582384,0,0.020853065,0.00832854118,-0.780573845,-0.0443334468,-0.020853065,-0.00832854118,0.00300029293,0.00207924843,0,0.000650114438,-0.000613769458,0,0,0.898533821,0.898533821,0,0,0,1,0
17.2,17170,active,-0.0122173047,0,-0.4996005,-0.0043633231,0.00431788014,0.00416427059,-0.555795193,-0.0123573476,-0.00431788014,-0.00416427059,0.00600029295,-0.00046213367,0,0.000480570336,-0.000488702673,0,0,1,1,0,0,0,1,0
17.22,17190,active,-0.0261799395,0,-0.308705121,-0.0239982773,-0.0109310299,0.0020821353,-0.358123124,-0.0216700919,0.0109310299,-0.0020821353,0.00900029298,0.000233675702,0,0.000911932671,-0.000911392388,0,0,1,1,0,0,0,1,0
17.240000000000002,17210,active,-0.0349065848,0,-0.101447262,-0.094902277,-0.0229188073,0.00104106765,-0.15278244,-0.0802558437,0.0229188073,-0.00104106765,0.00916723534,0.00219946168,0,0.00132465304,-0.00131472386,0,0,1,1,0,0,0,0,0
17.26,17230,active,-0.04363323,-0.00174532924,0.129808858,-0.158170462,-0.0332760178,-0.000352130795,0.0732906014,-0.142587543,0.0332760178,0.000352130795,0.00616723532,0.0043480522,0,0.00146053685,-0.00145931635,0,0,1,1,0,0,0,1,0
17.28,17250,active,-0.04363323,-0.00174532924,0.316340923,-0.207257852,-0.038454622,-0.00104872999,0.267730862,-0.194323793,0.038454622,0.00104872999,0.00316723529,0.00603945972,0,0.00149600767,-0.00152215874,0,0,1,1,0,0,0,1,0
17.3,17270,active,-0.0401425734,-0.00872664619,0.413424879,-0.125445545,-0.0392985977,-0.00488768797,0.384286076,-0.139221191,0.0392985977,0.00488768797,0.000167235266,0.00515417336,0,0.00102106715,-0.00106756669,0,0,1,1,0,0,0,1,0
17.32,17290,active,-0.0314159282,-0.0104719754,0.539961219,-0.0261799395,-0.0353572629,-0.0076798317,0.508826196,-0.0487881899,0.0353572629,0.0076798317,-0.00283276476,0.00299961213,0,0.000306039874,-0.000346875604,0,0,1,1,0,0,0,1,0
17.34,17310,active,-0.0261799395,-0.0104719754,0.509417951,0.095993109,-0.0307686012,-0.00907590333,0.509299576,0.0670368522,0.0307686012,0.00907590333,-0.00583276479,-3.87895852e-07,0,-0.000559341046,0.00056053634,0,0,1,1,0,0,0,1,0
17.36,17330,active,-0.0122173047,-0.0122173047,0.419969857,0.171260431,-0.0214929525,-0.010646604,0.437835813,0.150415719,0.0214929525,0.010646604,-0.00883276481,-0.00238315086,0,-0.00129430508,0.00135183102,0,0,1,1,0,0,0,1,0
17.38,17350,active,-0.00523598772,-0.00872664619,0.31306842,0.125445545,-0.0133644696,-0.00968662463,0.338021934,0.130439579,0.0133644696,0.00968662463,-0.0074677635,-0.00197586231,0,-0.00108207227,0.00113925349,0,0,1,1,0,0,0,0,0
17.400000000000002,17370,active,0.00174532924,-0.00698131695,0.234528616,0.140717164,-0.0058095702,-0.00833397079,0.255227268,0.138661653,0.0058095702,0.00833397079,-0.00649490394,-0.00249305554,0,-0.00107862451,0.00116210547,0,0,1,1,0,0,0,0,0
17.42,17390,active,0.0104719754,-0.00174532924,0.171260431,0.125445545,0.00233120262,-0.00503965002,0.188053817,0.128088772,-0.00233120262,0.00503965002,-0.00610785512,-0.00283473311,0,-0.00109716249,0.00120538264,0,0,1,1,0,0,0,0,0
17.44,17410,active,0.0139626339,-0.00174532924,0.0850848034,0.0970839411,0.00814691838,-0.00339248963,0.105678603,0.10328491,-0.00814691838,0.00339248963,-0.00479974179,-0.00242004916,0,-0.000891054689,0.000994929112,0,0,1,1,0,0,0,0,0
17.46,17430,active,0.0157079641,0.00174532924,0.0141807999,0.0578140318,0.0119274408,-0.000823580194,0.0324803628,0.0669082105,-0.0119274408,0.000823580194,-0.00335989916,-0.00184253021,0,-0.000645739376,0.000733570021,0,0,1,1,0,0,0,0,0
17.48,17450,active,0.0174532924,0.00174532924,-0.0261799395,-0.0119991386,0.0146903666,0.000460874522,-0.01444788,0.00378233101,-0.0146903666,-0.000460874522,-0.002504637,-0.000205644872,0,-0.000275449827,0.000286668655,0,0,1,1,0,0,0,0,0
17.5,17470,active,0.0191986226,0.00174532924,-0.0687223375,-0.115628064,0.0169444941,0.00110310188,-0.0578674488,-0.0917459875,-0.0169444941,-0.00110310188,-0.00165287545,0.00253175921,0,0.00027492427,-0.000418510754,0,0,1,1,0,0,0,0,0
17.52,17490,active,0.0157079641,0.00698131695,-0.0469057225,-0.208348677,0.01632623,0.00404220959,-0.049098067,-0.185028151,-0.01632623,-0.00404220959,-0.0017923041,0.00474240258,0,0.000628493668,-0.000920347287,0,0,1,1,0,0,0,0,0
17.54,17510,active,0.0174532924,0,0.0338157527,-0.231256127,0.0168897621,0.0020211048,0.017232988,-0.222010538,-0.0168897621,-0.0020211048,-0.00389494188,0.00625609513,0,0.000667805667,-0.00108233339,0,0,1,1,0,0,0,0,0
17.56,17530,active,0.0174532924,0,0.0905389562,-0.22362031,0.0171715282,0.0010105524,0.0758777708,-0.223298356,-0.0171715282,-0.0010105524,-0.00571063906,0.00649684016,0,0.000518780667,-0.000979881734,0,0,1,1,0,0,0,0,0
17.580000000000002,17550,active,0.0157079641,-0.0104719754,0.135263011,-0.190895393,0.0164397471,-0.00473071169,0.123385958,-0.197375998,-0.0164397471,0.00473071169,-0.00698952796,0.00686742226,0,0.000441003998,-0.000960918318,0,0,1,1,0,0,0,0,0
17.6,17570,active,0.0209439509,-0.0104719754,0.125445545,-0.101447262,0.018691849,-0.00760134356,0.125033632,-0.120633006,-0.018691849,0.00760134356,-0.00748937856,0.00513925869,0,0.000101966434,-0.000515045132,0,0,1,1,0,0,0,0,0
17.62,17590,active,0.0191986226,-0.0157079641,0.107992247,0.00763581553,0.0189452358,-0.0116546536,0.111400522,-0.0180179495,-0.0189452358,0.0116546536,-0.00713106291,0.00287146913,0,-0.000231399259,-1.24576618e-05,0,0,1,1,0,0,0,0,0
17.64,17610,active,0.022689281,-0.0157079641,0.04363323,0.118900552,0.0208172575,-0.0136813093,0.0571866892,0.0915168524,-0.0208172575,0.0136813093,-0.00587905198,-9.24360938e-06,0,-0.00056323217,0.000565263326,0,0,1,1,0,0,0,0,0
17.66,17630,active,0.022689281,-0.0191986226,-0.0752673224,0.226892799,0.0217532702,-0.0164399669,-0.0487765223,0.199817613,-0.0217532702,0.0164399669,-0.00288735866,-0.00270653469,0,-0.000687340274,0.000944864121,0,0,1,1,0,0,0,0,0
17.68,17650,active,0.022689281,-0.0174532924,-0.232346952,0.327249229,0.0222212747,-0.0169466287,-0.19563286,0.301762909,-0.0222212747,0.0169466287,0.00011264137,-0.0056635607,0,-0.000836858002,0.00140136143,0,0,1,1,0,0,0,1,0
17.7,17670,active,0.022689281,-0.0104719754,-0.36324665,0.374154955,0.0224552788,-0.0137093021,-0.329723895,0.35967657,-0.0224552788,0.0137093021,0.0031126414,-0.0080484366,0,-0.000888218172,0.00172798976,0,0,1,1,0,0,0,1,0
17.72,17690,active,0.0157079641,-0.00174532924,-0.482147217,0.380699933,0.0190816224,-0.00772731565,-0.45166257,0.376495272,-0.0190816224,0.00772731565,0.00611264165,-0.00974939484,0,-0.000829306431,0.00189226773,0,0,1,1,0,0,0,1,0
17.740000000000002,17710,active,0.00872664619,0.00349065848,-0.603229403,0.331612557,0.0139041338,-0.00211832859,-0.572916031,0.340589106,-0.0139041338,0.00211832859,0.00911264122,-0.00979400706,0,-0.000526370364,0.00163995079,0,0,1,1,0,0,0,1,0
17.76,17730,active,0,0.0122173047,-0.441786468,0.155988798,0.00695206691,0.00504948804,-0.468012393,0.192908853,-0.00695206691,-0.00504948804,0.0121126417,-0.00679716328,0,0.000186624296,0.000552310143,0,0,0.919294477,0.919294477,0,0,0,1,0
17.78,17750,active,-0.0104719754,0.0174532924,-0.0196349546,-0.24980025,-0.00175995426,0.01125139,-0.109310441,-0.161258429,0.00175995426,-0.01125139,0.00911264122,-0.00379716326,0,0.000187972255,6.54193864e-05,0,0,0.543174267,0.543174267,0,0,0,1,0
17.8,17770,active,-0.0174532924,0.0191986226,0.217075333,-0.422151506,-0.00960662309,0.0152250063,0.151798174,-0.369972885,0.00960662309,-0.0152250063,0.00611264119,-0.000797163229,-1.8444548e-06,6.14327218e-05,-4.8392365e-05,1.77779384e-06,0.00242405036,0.129312843,0.129312843,0.00242405036,0,0,1,0
