time_s,phase,roll_deg,pitch_deg,voltage_v,phase_rate,safety,FL_j1_target_deg,FL_j1_actual_deg,FL_j2_target_deg,FL_j2_actual_deg,FL_j3_target_deg,FL_j3_actual_deg,FL_normal_force_n,FL_clearance_mm,FL_body_relative_x_from_s_mm,FR_j1_target_deg,FR_j1_actual_deg,FR_j2_target_deg,FR_j2_actual_deg,FR_j3_target_deg,FR_j3_actual_deg,FR_normal_force_n,FR_clearance_mm,FR_body_relative_x_from_s_mm,RL_j1_target_deg,RL_j1_actual_deg,RL_j2_target_deg,RL_j2_actual_deg,RL_j3_target_deg,RL_j3_actual_deg,RL_normal_force_n,RL_clearance_mm,RL_body_relative_x_from_s_mm,RR_j1_target_deg,RR_j1_actual_deg,RR_j2_target_deg,RR_j2_actual_deg,RR_j3_target_deg,RR_j3_actual_deg,RR_normal_force_n,RR_clearance_mm,RR_body_relative_x_from_s_mm
2.58,0.7595714768656734,-2.4577914095108326,-1.2358156369367541,10.691124401812637,1.0,ok,0.0076443657481821345,1.065725832137677,51.419110614780436,49.99515514827917,92.77080243180716,94.22735586336917,13.32288901608123,-3.3797425467792,-6.6562003988134,-9.637799251211916,-7.622419533179738,55.81684100567604,55.53873600815382,105.55377000204165,104.27143988298135,0.0,15.12157188589897,-5.7866679720094965,0.007644388203962767,-0.19728525102129893,53.81839881011679,53.73339082103804,102.13967954298109,101.40265467214142,2.862805527517975,-0.3638506688071891,-5.350219465611595,0.007644388511422964,0.9889242819781505,51.424681289681565,49.80588605750367,92.7698014640087,94.3725812885465,12.601850336682277,-3.5675567272890096,-5.577599736812905
2.6,0.7686778253565237,-2.807197164448492,-1.346262049074723,10.678117002780057,1.0,ok,0.0076443657481821345,0.9060594886427832,52.015382202613424,50.44540176647778,92.96121802570437,94.48772057205495,13.24053507433559,-3.406130756648761,-7.855048131983622,-10.248425204749342,-8.170285667034275,55.816331910277576,55.560654267586386,105.92782117734397,104.66321592984532,0.0,16.130683449788666,-5.033251758757823,0.007644388203962767,-0.1923564278366317,53.76323134680744,54.02902303645727,102.40159275683945,101.70407883296969,3.780521907509896,-0.909480395286627,-5.8135390863574,0.007644388511422964,1.001511501906572,52.0270496214153,50.236185564595054,92.95883689370254,94.43594962075863,10.551874345028219,-3.386056189813923,-7.143885141230904
2.62,0.7777867867527454,-3.042514441119964,-1.3904155001049592,10.67331688120956,1.0,ok,0.0076443657481821345,0.6431050058697786,52.62326175338474,50.82759836745629,93.15126805915546,94.78895417368214,13.08252136833531,-3.409720164302299,-8.684798740238003,-10.852573869829026,-8.761299040055,55.80216583983168,55.57652613858435,106.29747931333823,105.04148371143356,0.0,16.80487759102343,-4.289628401442452,0.007644388203962767,-0.1443523893829926,53.70412516617239,54.27401203725845,102.6728838510893,101.96338247146669,3.943207960093286,-1.0113172112522253,-6.176030053255705,0.007644388511422964,0.9673616785266504,52.64174985783618,50.67171238797802,93.14702158389,94.53161073717689,9.958784351358942,-3.0866904491721887,-8.65508327415454
2.64,0.7868983625542224,-3.2085775504331986,-1.4171030113072476,10.663772321230557,1.0,ok,0.0076443657481821345,0.37973842337188823,53.23754097229113,51.208498209923874,93.34125030937562,95.08231775614867,13.041368540933234,-3.389651364546636,-9.522817076813961,-11.447061046687372,-9.367497685367349,55.781214388369484,55.58695828413575,106.66802281992807,105.41263007688008,0.0,17.300895018714456,-3.545154043038512,0.007644388203962767,-0.05998492974834553,53.64446369665257,54.46742427782213,102.95298825087228,102.17573351482352,4.002758283159244,-1.0283618289706893,-6.445606781853408,0.007644388511422964,0.8962216722791372,53.26350251769212,51.15303546490133,93.33459856043928,94.66768128822397,9.822937084185028,-2.8349866887366417,-10.252610795760786
2.66,0.7960125542621308,-3.3202503813880417,-1.4296946623430689,10.644006453037537,1.0,ok,0.0076443657481821345,0.16548609199703682,53.854384275086936,51.60177551052939,93.53259799307696,95.35300153598892,12.929958987998292,-3.370714121726733,-10.457652152475127,-12.028776510874401,-9.983245946406557,55.75773783536965,55.593613567451904,107.03899359304717,105.78065394094399,0.0,17.637279874843465,-2.7977054410805726,0.007644388203962767,0.0244221871963517,53.586914401335505,54.62755929239308,103.24144254765245,102.35180779649356,4.07793219987792,-1.0328352858609384,-6.667670298497352,0.007644388511422964,0.8234568033468056,53.88728893363736,51.63649765289012,93.52327259151396,94.80413615275008,9.52131185703148,-2.6731613825205884,-11.853774714141007
2.68,0.8051267459700392,-3.373031645969052,-1.43750161490393,10.624446020472675,1.0,ok,0.0076443657481821345,0.005633500587720235,54.47068450911408,52.03419727645466,93.72899734570647,95.6094823616556,12.756628923853738,-3.34749828935162,-11.575296368614845,-12.594550403632779,-10.588906797882439,55.732256141471886,55.59956350080323,107.40514890550197,106.15466643635494,0.0,17.822512908752557,-2.04014530075039,0.007644388203962767,0.09066625476765341,53.53555680815529,54.79618748974353,103.53822072082828,102.56583998035073,4.548331176744487,-0.9764166122564755,-6.838918399812793,0.007644388511422964,0.7673429129898021,54.51053841613317,52.167990092954796,93.71659944366529,95.00247116247641,9.4343322567212,-2.56243017881775,-13.499704855901767
2.7,0.8142409376779476,-3.3599814457379,-1.4228283316979304,10.609819613126676,1.0,ok,0.0076443657481821345,-0.10187847568574245,55.07552589794032,52.510973393287024,93.9235945988178,95.86799357400014,12.737950904867086,-3.317744784347751,-12.858447932528245,-13.141516779761776,-11.187082606279137,55.708758006461196,55.59101391241022,107.76621632252154,106.51429019643722,0.0,17.78479723357586,-1.2646473226129717,0.007644388203962767,0.13538414343914698,53.49116216360443,54.92266903645352,103.84179902995152,102.79273055803007,4.885743044319021,-0.8073562191136043,-6.825096882154158,0.007644388511422964,0.7320746963627921,55.120705538605506,52.71268809929905,93.90833546718292,95.22208711435732,9.323823668985124,-2.488262562125941,-15.143484528866741
2.72,0.8233525134794246,-3.2790339431086806,-1.3839371749156173,10.60710552609187,1.0,ok,0.0076443657481821345,-0.1576381837189158,55.66691703551153,53.02852187197375,94.12068803866683,96.10912570902184,12.663002207760087,-3.295250041063579,-14.33589885918371,-13.666819972461456,-11.777920316040417,55.692040621338194,55.57478860685807,108.12348732649644,106.88470004525855,0.0,17.592177135542318,-0.4447534608959802,0.007644388203962767,0.16041009692143757,53.456717281422236,54.96811967056559,104.15255267086339,103.05990589845989,4.460155690721966,-0.44399697682440814,-6.425151331869522,0.007644388511422964,0.7132362565580829,55.7154387670237,53.27628400749554,94.10388306448647,95.45038118589193,9.680984627335459,-2.444625459866817,-16.835315490612597
2.74,0.832458861970275,-3.1551710800530564,-1.3428259421262243,10.617940574903882,1.0,ok,0.0076443657481821345,-0.15129014616900124,56.24815484407876,53.61242684010375,94.33159598351831,96.31096193508431,12.538597709249947,-3.2721366695508713,-16.15701797486538,-14.167817353265956,-12.354384119595728,55.684377261445135,55.566515506955184,108.47767064669218,107.26522673475417,0.0,17.331845585123972,0.36167763178598933,0.007644388203962767,0.16917975340078176,53.435696783410414,54.92212847529423,104.47042912335095,103.35197238064306,4.134930003906552,-0.03622871558542004,-5.636216156973073,0.007644388511422964,0.7060731387347136,56.29850421739294,53.89772512399323,94.31285621373881,95.6916808674385,10.145043569694762,-2.464404206385013,-18.716806984612255
2.7600000000000002,0.8415599891448755,-3.1269972858169286,-1.3789957171501461,10.666560700695774,1.0,ok,0.0076443657481821345,0.040643903613103154,56.81157290039185,54.36569295868495,94.55064109450933,96.43881295749755,12.867627679939687,-3.242650042115592,-18.805280446948263,-14.64224385409186,-12.957500174682645,55.69017941546754,55.563442822806905,108.82978575510545,107.61813047670668,0.0,17.229464076836265,1.089782336597983,0.007644388203962767,0.08104470885503008,53.428348721099916,54.33934791305926,104.79495869386187,103.72498555451972,3.742662602256377,-0.14018069704541808,-2.7040424721298253,0.007644388511422964,0.6746447254633632,56.86041844421451,54.703893329054885,94.53124988253799,96.01527649101688,12.486558682446123,-2.6116668417431805,-21.11940597723766
2.7800000000000002,0.8506532955620218,-3.0823548013625284,-1.3787157995812367,10.662861243276694,1.0,ok,0.0076443657481821345,0.22582434665866327,57.35358349590378,55.14039636833053,94.78021088487823,96.556129676023,13.140329047183558,-3.263415290365404,-21.553052158467423,-15.087953253196543,-13.461511575126512,55.71067827602529,55.55516288727869,109.18085239033194,107.99292372750926,0.0,17.111345079095337,1.8734246661252507,0.007644388203962767,0.03683889644492879,53.437446343254706,54.37415778548514,105.1258732565704,104.0361654075796,3.6372098502908927,-0.13838739261180094,-2.183570976459132,0.007644388511422964,0.7118949298960031,57.39947291327565,55.41283088627169,94.76096172516607,96.17520218132726,10.813424504606875,-2.8004792144613946,-23.512314196414724
2.8000000000000003,0.8597387946512005,-2.967307165510679,-1.3221118276148809,10.698633967524053,1.0,ok,0.0076443657481821345,0.36003195550275524,57.8721775076024,55.90843070733311,95.02227837023936,96.70513329485217,13.221360786086535,-3.3032478458522063,-24.19117355470246,-15.503216453974934,-14.004220142824018,55.74782293425701,55.552678090156085,109.53199913405493,108.33599011754374,0.0,16.684288355260534,2.5697042162612647,0.007644388203962767,-0.005396815442184171,53.46416544081489,54.01090851724677,105.46298840399855,104.359774903456,0.0,0.21564663971511064,-0.18395009757274372,0.007644388511422964,0.7546596899086409,57.91370640482126,56.126323210301244,95.0039598366393,96.34620801386424,12.708783109895238,-2.8494051829797313,-25.88808456808972
2.82,0.868816499807337,-2.9827744002944625,-1.3460885710360202,10.712993653566514,1.0,ok,0.0076443657481821345,0.6218242103156021,58.36450175308487,56.8293779598479,95.27912031851066,96.81176452686613,13.979554868335407,-3.347266297410119,-27.51384691671177,-15.886597570953032,-14.513611215678662,55.80211787223843,55.55137083730912,109.88623240348494,108.68904498657326,0.0,16.523587036174256,3.276561986801263,0.007644388203962767,-0.1092166022501325,53.51253800729122,53.67583686723419,105.80858850525429,104.71087180781787,2.4938666408724846,-0.07455119445086422,1.759076299939183,0.007644388511422964,0.7941965247615932,58.4031597446806,56.97764322330976,95.26130976279296,96.55532253534984,12.594846450652843,-3.0229887676422353,-28.697887667205933
2.84,0.8778890164327237,-2.8929953204664924,-1.2703359297594161,10.715537728138674,1.0,ok,0.0076443657481821345,0.738715467806339,58.83108615611381,57.65593348794041,95.55171204246668,96.97313731413476,14.61225648041898,-3.455496442108106,-30.326891261646256,-16.2370723882356,-14.95281461104221,55.875272559302324,55.55941295608097,110.24294619069452,109.05387572705561,0.0,16.072450866080214,3.9679134942670338,0.007644388203962767,-0.14629904979310662,53.57937570101684,53.767214616135924,106.15917369956271,105.01991977579277,0.0,0.16997978432246874,2.0536897332400494,0.007644388511422964,0.8956979443163464,58.86602894464202,57.64971140423053,95.5350048981713,96.626192705795,11.719997854729629,-3.075143482277571,-31.13215418845508
2.86,0.8869563504551744,-2.7667637662595066,-1.1832596755476548,10.695471743276965,1.0,ok,0.0076443657481821345,0.8212215520756775,59.270204238954925,58.434229819047395,95.84172414554466,97.11856663519075,15.002976111576219,-3.5884414410578684,-32.9792356158394,-16.553831144175792,-15.426414867746546,55.930890171393614,55.608697789388636,110.54045597551455,109.39979276829513,0.0,15.49692388273937,4.474897082513723,0.007644388203962767,-0.1504916548445881,53.63333644232222,53.5680062941987,106.45370673609602,105.37277585472978,0.0,0.6314992276336001,3.487569504039806,0.007644388511422964,0.9810473814567291,59.30372359848735,58.343206022720814,95.82519545237247,96.75066989874666,11.976666162517173,-3.0609524558102565,-33.513527041024226
2.88,0.8960210953959137,-2.638402667276744,-1.0913189600070565,10.688855460221374,1.0,ok,0.0076443657481821345,0.8930035302291205,59.6845024137565,59.18218424232287,96.14986376862335,97.28760749656853,15.426886755428294,-3.7133783195615506,-35.44700841369469,-16.836501039739712,-15.839419119895789,55.905338095882264,55.64234671547599,110.66047209348488,109.74765404420272,0.0,14.899901783720258,5.035840227329336,0.007644388203962767,-0.1578964606730014,53.60720339327221,53.48083885931649,106.57370680146099,105.71990925635592,0.0,1.0628781317901757,4.496513446778066,0.007644388511422964,1.0475886654111686,59.71617730654741,59.012866645558226,96.13385068144106,96.88124274000008,11.733693694192043,-3.0543353839844953,-35.77929925509677
2.9,0.9050832527330893,-2.475189982502935,-0.9733023759462923,10.682821837639436,1.0,ok,0.0076443657481821345,0.9273082867747297,60.07079125948652,59.86545118146828,96.47365823292583,97.49163722264414,15.989635257870543,-3.8353291559737395,-37.57059207289271,-17.084988643450924,-16.23066861006756,55.761630314500614,55.655744436212146,110.54099641449118,110.07561872945647,0.0,14.173051393106098,5.624992978481014,0.007644388203962767,-0.16461230206998448,53.46923989156016,53.438286638212645,106.45760928618799,106.04547371392357,0.0,1.6022638116538237,5.29602373295543,0.007644388511422964,1.0966735171818076,60.10313831836157,59.616837376085314,96.45618610766894,97.00938483938202,11.426334529528257,-3.0261337594007056,-37.78991825086528
