leg,start_s,end_s,duration_s,peak_force_n,peak_forward_slip_mm_s,forward_slip_mm,swing_fraction_start,swing_fraction_end
FL,13.7,13.76,0.06,4.212555257808231,356.13957037690375,12.062355626687335,0.29895786891011267,0.335652419424334
RR,13.76,13.78,0.02,3.3761884112886977,377.80663784652234,7.556132756930447,0.3494024194243339,0.3494024194243339
RR,13.8,13.82,0.02,3.421048811765959,567.2115342100468,11.344230684200935,0.36638952860859897,0.36638952860859897
RR,13.94,13.96,0.02,1.7612905027337062,249.24499583659912,4.984899916731982,0.43224929223088315,0.43224929223088315
RR,13.98,14.04,0.06,4.169231280702677,262.3949427625132,11.017017956884533,0.46272350797680906,0.4995977223875909
RR,14.06,14.2,0.14,7.051013952146284,807.8086354887906,64.06492136469905,0.5428719366553216,0.7110946000578791
FL,14.2,14.22,0.02,13.077366031549035,220.73076461640946,4.41461529232819,0.7419832719328789,0.7419832719328789
RR,14.22,14.24,0.02,4.831466090367859,665.1545031391029,13.303090062782058,0.7728719438078788,0.7728719438078788
RR,14.26,14.38,0.12,11.73789354374024,248.4645869014323,11.836402819417547,0.829375850057879,0.9662410844328786
FL,14.28,14.32,0.04,14.865177553427053,296.2695182111255,10.030510377719526,0.8567488969328787,0.8841219438078789
RL,14.6,14.62,0.02,5.250707330028087,127.15951494277179,2.543190298855436,0.36122548232106233,0.36122548232106233
FR,14.62,14.64,0.02,3.978255448060851,456.8100843062202,9.136201686124403,0.38202548155812277,0.38202548155812277
RL,14.64,14.66,0.02,6.925458792686768,409.9884694663091,8.199769389326182,0.39802548060444853,0.39802548060444853
FR,14.84,14.86,0.02,3.644584418397749,103.83321946380926,2.076664389276185,0.4860504756334212,0.4860504756334212
FR,14.9,15.1,0.2,15.337198879929003,230.54087271510738,25.140011705496185,0.5388598451974775,0.745287972486296
RL,15.12,15.16,0.04,11.128857350908646,75.24886111848879,2.2483827169782424,0.7683934412362958,0.7799461756112958
RL,15.28,15.36,0.08,8.420454550343038,82.69664516926879,6.032620881820295,0.9056153080823806,0.9834735129239942
FL,15.56,15.6,0.04,4.177364032679267,436.7109655850117,14.578996369940707,0.3325407264593032,0.35379541376856816
RR,15.62,15.64,0.02,3.5626972341149794,502.21021204761854,10.044204240952372,0.381904787814894,0.381904787814894
RR,15.78,15.8,0.02,2.5117962390446102,193.84078160643247,3.8768156321286495,0.45979071954516426,0.45979071954516426
RR,15.82,15.92,0.1,6.100078189993843,407.8909082117993,26.541173999605,0.4940282152059461,0.5817032096746351
RR,15.96,16.0,0.04,7.941434755208654,521.0949829773539,17.737736445994805,0.6642594645383744,0.6949782178762343
FL,16.02,16.04,0.02,14.3363560894053,155.07200290372188,3.101440058074438,0.7576344678762346,0.7576344678762346
RR,16.06,16.1,0.04,4.564555913930442,461.63616924662404,12.617921589556289,0.8132594678762346,0.8410719678762346
FL,16.08,16.12,0.04,15.899245413805847,220.5750242436793,8.059756277141883,0.8410719678762346,0.8688844678762346
RR,16.12,16.18,0.06,11.690195406811444,99.48922957329383,3.5803595851234338,0.8966969678762347,0.9539219687345415
FR,16.4,16.44,0.04,4.182317264507012,362.40217364210577,11.401470929028271,0.3495969913366228,0.3495969913366228
