$IT,M,1,487,0,0
$IT,P,0,12,487
$IT,S,0,1161549,-33,-1,500,1000,1,0
$IT,S,1,1161563,-33,-1,508,1000,1,0
$IT,S,2,1161585,-33,-1,517,1000,1,0
$IT,S,3,1161605,-33,-1,525,1000,1,0
$IT,S,4,1161625,-33,-1,534,1000,1,0
$IT,S,5,1161644,-33,-1,542,1000,1,0
$IT,S,6,1161664,-33,-1,551,1000,1,0
$IT,S,7,1161685,-33,-1,560,1000,1,0
$IT,S,8,1161705,-32,-1,569,1000,1,0
$IT,S,9,1161725,-32,-1,578,1000,1,0
$IT,S,10,1161745,-32,-1,587,1000,1,0
$IT,S,11,1161765,-32,-1,596,1000,1,0
$IT,P,12,12,487
$IT,S,12,1161784,-31,-2,605,1000,1,0
$IT,S,13,1161804,-30,-2,614,1000,1,0
$IT,S,14,1161824,-29,-1,623,1000,1,0
$IT,S,15,1161845,-30,-1,632,1000,1,0
$IT,S,16,1161865,-30,-1,641,1000,1,0
$IT,S,17,1161885,-28,-1,650,1000,1,0
$IT,S,18,1161905,-22,1,660,1000,1,0
$IT,S,19,1161925,-16,4,669,1000,1,0
$IT,S,20,1161945,-13,4,678,1000,1,0
$IT,S,21,1161965,-13,4,687,1000,1,0
$IT,S,22,1161985,-14,4,696,1000,1,0
$IT,S,23,1162005,-15,2,705,1000,1,0
$IT,P,24,12,487
$IT,S,24,1162025,-19,0,715,1000,1,0
$IT,S,25,1162045,-22,-1,724,1000,1,0
$IT,S,26,1162065,-25,-3,733,1000,1,0
$IT,S,27,1162085,-27,-4,743,1000,1,0
$IT,S,28,1162105,-30,-4,752,1000,1,0
$IT,S,29,1162125,-33,-5,761,1000,1,0
$IT,S,30,1162145,-35,-6,771,1000,1,0
$IT,S,31,1162165,-36,-7,780,1000,1,0
$IT,S,32,1162185,-38,-7,790,1000,1,0
$IT,S,33,1162205,-41,-9,799,1000,1,0
$IT,S,34,1162226,-43,-9,808,1000,1,0
$IT,S,35,1162245,-47,-14,818,1000,1,0
$IT,P,36,12,487
$IT,S,36,1162265,-48,-14,827,1000,1,0
$IT,S,37,1162285,-47,-14,837,1000,1,0
$IT,S,38,1162305,-46,-14,846,1000,1,0
$IT,S,39,1162325,-45,-12,856,1000,1,0
$IT,S,40,1162345,-41,-11,865,1000,1,0
$IT,S,41,1162364,-39,-10,875,1000,1,0
$IT,S,42,1162384,-38,-10,884,1000,1,0
$IT,S,43,1162404,-40,-11,894,1000,1,0
$IT,S,44,1162424,-38,-10,903,1000,1,0
$IT,S,45,1162444,-34,-7,913,1000,1,0
$IT,S,46,1162464,-27,-4,922,1000,1,0
$IT,S,47,1162485,-27,-4,932,1000,1,0
$IT,P,48,12,487
$IT,S,48,1162505,-28,-5,941,1000,1,0
$IT,S,49,1162525,-27,-4,951,1000,1,0
$IT,S,50,1162545,-22,-3,960,1000,1,0
$IT,S,51,1162565,-15,1,970,1000,1,0
