begin,end,command,joint,status,raw,speed_raw,load_raw,current_raw,voltage_mv,temperature_c,hardware_error,servo_id,joint_name,time_ms,target_deg,actual_deg,error_deg,sim_actual_deg,sim_minus_hardware_deg
521,523,26,11,0,1012,0,-44,1,11200,41,0,12,RR-J3,522.0,90.439453125,90.87890625,0.439453125,91.80104053593129,0.9221342859312927
761,763,38,11,0,1013,0,0,0,11300,41,0,12,RR-J3,762.0,90.703125,90.791015625,0.087890625,91.69707186133546,0.9060562363354592
1002,1004,50,11,0,1010,0,-24,0,11300,41,0,12,RR-J3,1003.0,90.87890625,91.0546875,0.17578125,91.76922915139995,0.714541651399955
1242,1244,62,11,0,1009,0,-24,0,11300,41,0,12,RR-J3,1243.0,90.966796875,91.142578125,0.17578125,91.86897363064969,0.7263955056496911
1482,1484,74,11,0,1007,0,-68,1,11200,41,0,12,RR-J3,1483.0,90.703125,91.318359375,0.615234375,92.44618546126246,1.1278260862624592
1722,1724,86,11,0,1008,0,-192,13,11100,41,0,12,RR-J3,1723.0,89.033203125,91.23046875,2.197265625,91.02534725324107,-0.20512149675893454
1962,1964,98,11,0,1003,-300,120,1,11200,41,0,12,RR-J3,1963.0,95.9765625,91.669921875,-4.306640625,92.90038282456848,1.2304609495684815
2202,2204,110,11,0,939,50,-164,4,11200,41,0,12,RR-J3,2203.0,92.98828125,97.294921875,4.306640625,95.64439738801606,-1.6505244869839402
2442,2444,122,11,0,970,50,-288,36,11100,41,0,12,RR-J3,2443.0,91.40625,94.5703125,3.1640625,93.50043519679662,-1.0698773032033841
2682,2684,134,11,0,970,0,-372,43,11000,41,0,12,RR-J3,2683.0,90.52734375,94.5703125,4.04296875,93.36948643799748,-1.2008260620025197
2922,2924,146,11,0,987,0,-376,41,11000,41,0,12,RR-J3,2923.0,88.857421875,93.076171875,4.21875,90.29359086805262,-2.7825810069473818
3162,3164,158,11,0,1019,-100,108,1,11300,41,0,12,RR-J3,3163.0,94.306640625,90.263671875,-4.04296875,91.08003635110629,0.8163644761062869
3402,3404,170,11,0,937,-50,-52,1,11200,41,0,12,RR-J3,3403.0,93.779296875,97.470703125,3.69140625,98.12572483308855,0.6550217080885545
3642,3644,182,11,0,971,150,-288,26,11200,41,0,12,RR-J3,3643.0,91.23046875,94.482421875,3.251953125,93.57053957472193,-0.9118823002780658
3881,3883,194,11,0,985,150,-216,11,11200,41,0,12,RR-J3,3882.0,90.791015625,93.251953125,2.4609375,93.0896820131452,-0.1622711118548068
4121,4123,206,11,0,988,0,-208,20,11200,41,0,12,RR-J3,4122.0,90.791015625,92.98828125,2.197265625,92.58526092287757,-0.40302032712243374
4361,4363,218,11,0,988,0,-232,23,11200,41,0,12,RR-J3,4362.0,90.439453125,92.98828125,2.548828125,92.37985593777175,-0.608425312228249
4601,4603,230,11,0,986,0,-288,36,11100,41,0,12,RR-J3,4602.0,90.0,93.1640625,3.1640625,92.17149833920696,-0.9925641607930373
