send_begin_ms,send_end_ms,FL_J1_deg,FL_J2_deg,FL_J3_deg,FR_J1_deg,FR_J2_deg,FR_J3_deg,RL_J1_deg,RL_J2_deg,RL_J3_deg,RR_J1_deg,RR_J2_deg,RR_J3_deg
863,864,4.5703125,55.107421875,98.7890625,13.623046875,53.26171875,93.603515625,-4.306640625,52.119140625,91.494140625,-5.185546875,55.1953125,98.96484375
883,884,4.833984375,53.701171875,99.140625,13.359375,55.01953125,93.1640625,-4.482421875,53.701171875,91.142578125,-6.240234375,53.96484375,99.4921875
903,904,4.921875,52.470703125,99.228515625,13.271484375,56.689453125,92.4609375,-4.5703125,55.37109375,90.439453125,-7.20703125,52.91015625,100.01953125
923,924,4.833984375,51.328125,99.31640625,13.271484375,58.53515625,91.58203125,-4.482421875,57.12890625,89.47265625,-8.173828125,51.943359375,100.283203125
943,944,4.658203125,50.2734375,99.228515625,13.53515625,60.205078125,90.439453125,-4.39453125,58.7109375,88.2421875,-9.31640625,51.064453125,100.458984375
963,964,4.482421875,49.39453125,99.140625,13.623046875,61.69921875,89.12109375,-4.21875,60.1171875,86.66015625,-10.283203125,50.2734375,100.72265625
977,978,4.482421875,49.39453125,99.140625,13.623046875,61.69921875,89.12109375,-4.21875,60.1171875,86.66015625,-10.283203125,50.2734375,100.72265625
997,998,4.482421875,49.39453125,99.140625,13.623046875,61.69921875,89.12109375,-4.21875,60.1171875,86.66015625,-10.283203125,50.2734375,100.72265625
1017,1018,4.482421875,49.39453125,99.140625,13.623046875,61.69921875,89.12109375,-4.21875,60.1171875,86.66015625,-10.283203125,50.2734375,100.72265625
1037,1038,4.482421875,49.39453125,99.140625,13.623046875,61.69921875,89.12109375,-4.21875,60.1171875,86.66015625,-10.283203125,50.2734375,100.72265625
1057,1058,4.482421875,49.39453125,99.140625,13.623046875,61.69921875,89.12109375,-4.21875,60.1171875,86.66015625,-10.283203125,50.2734375,100.72265625
1077,1078,4.482421875,49.39453125,99.140625,13.623046875,61.69921875,89.12109375,-4.21875,60.1171875,86.66015625,-10.283203125,50.2734375,100.72265625
1097,1098,4.482421875,49.39453125,99.140625,13.623046875,61.69921875,89.12109375,-4.21875,60.1171875,86.66015625,-10.283203125,50.2734375,100.72265625
1117,1118,4.482421875,49.39453125,99.140625,13.623046875,61.69921875,89.12109375,-4.21875,60.1171875,86.66015625,-10.283203125,50.2734375,100.72265625
1137,1138,4.482421875,49.39453125,99.140625,13.623046875,61.69921875,89.12109375,-4.21875,60.1171875,86.66015625,-10.283203125,50.2734375,100.72265625
1157,1158,4.482421875,49.39453125,99.140625,13.623046875,61.69921875,89.12109375,-4.21875,60.1171875,86.66015625,-10.283203125,50.2734375,100.72265625
