send_begin_ms,send_end_ms,FL_J1_deg,FL_J2_deg,FL_J3_deg,FR_J1_deg,FR_J2_deg,FR_J3_deg,RL_J1_deg,RL_J2_deg,RL_J3_deg,RR_J1_deg,RR_J2_deg,RR_J3_deg
0,1,0.0,45.966796875,90.0,0.0,46.142578125,90.087890625,0.0,46.142578125,90.087890625,0.0,45.966796875,90.0
20,20,0.0,45.966796875,90.0,0.0,46.494140625,90.791015625,0.0,46.494140625,90.791015625,0.0,45.966796875,90.0
41,42,0.0,45.966796875,90.0,0.0,47.109375,92.109375,0.0,47.109375,92.109375,0.0,45.966796875,90.0
61,62,0.0,45.966796875,90.0,0.0,47.98828125,93.69140625,0.0,47.98828125,93.69140625,0.0,45.966796875,90.0
81,82,0.0,45.966796875,90.0,0.0,48.8671875,95.2734375,0.0,48.8671875,95.2734375,0.0,45.966796875,90.0
101,102,0.0,45.966796875,90.0,0.0,49.482421875,96.416015625,0.0,49.482421875,96.416015625,0.0,45.966796875,90.0
120,120,0.0,45.966796875,90.0,0.0,49.921875,97.03125,0.0,49.921875,97.03125,0.0,45.966796875,90.0
140,140,0.0,45.966796875,90.0,0.0,49.921875,97.119140625,0.0,49.921875,97.119140625,0.0,45.966796875,90.0
158,159,0.0,45.966796875,90.0,0.0,49.921875,97.119140625,0.0,49.921875,97.119140625,0.0,45.966796875,90.0
178,179,0.0,45.966796875,90.0,0.0,49.921875,97.119140625,0.0,49.921875,97.119140625,0.0,45.966796875,90.0
198,199,0.0,45.966796875,90.0,0.0,49.921875,97.119140625,0.0,49.921875,97.119140625,0.0,45.966796875,90.0
218,219,0.0,45.966796875,90.0,0.0,49.921875,97.119140625,0.0,49.921875,97.119140625,0.0,45.966796875,90.0
238,239,0.0,45.966796875,90.0,0.0,49.921875,97.119140625,0.0,49.921875,97.119140625,0.0,45.966796875,90.0
258,259,0.0,45.966796875,90.0,0.0,49.921875,97.119140625,0.0,49.921875,97.119140625,0.0,45.966796875,90.0
278,279,0.0,45.966796875,90.0,0.0,49.921875,97.119140625,0.0,49.921875,97.119140625,0.0,45.966796875,90.0
298,299,0.0,45.966796875,90.0,0.0,49.921875,97.119140625,0.0,49.921875,97.119140625,0.0,45.966796875,90.0
318,319,0.0,45.966796875,90.0,0.0,49.921875,97.119140625,0.0,49.921875,97.119140625,0.0,45.966796875,90.0
338,339,0.0,45.966796875,90.0,0.0,49.921875,97.119140625,0.0,49.921875,97.119140625,0.0,45.966796875,90.0
360,360,0.0,45.966796875,90.0,0.0,49.921875,97.03125,0.0,49.921875,97.03125,0.0,45.966796875,90.0
380,380,0.0,45.966796875,90.0,0.0,49.658203125,96.6796875,0.0,49.658203125,96.6796875,0.0,45.966796875,90.0
400,400,0.0,45.966796875,90.0,0.0,49.306640625,95.888671875,0.0,49.306640625,95.888671875,0.0,45.966796875,90.0
