t,walk_s,x_m,y_m,z_m,heading_deg,roll_deg,pitch_deg,phase,target_phase,linear,period_s,tracking_enabled,tracking_error_deg,voltage_v,safety,pose,moving,fl_load_n,fl_clearance_mm,fl_phase,fl_world_x_m,fr_load_n,fr_clearance_mm,fr_phase,fr_world_x_m,rl_load_n,rl_clearance_mm,rl_phase,rl_world_x_m,rr_load_n,rr_clearance_mm,rr_phase,rr_world_x_m,contact_load_sum_n,contact_slip_load_sum_n_m_s,command_0_deg,actual_0_deg,command_1_deg,actual_1_deg,command_2_deg,actual_2_deg,command_3_deg,actual_3_deg,command_4_deg,actual_4_deg,command_5_deg,actual_5_deg,command_6_deg,actual_6_deg,command_7_deg,actual_7_deg,command_8_deg,actual_8_deg,command_9_deg,actual_9_deg,command_10_deg,actual_10_deg,command_11_deg,actual_11_deg
0.4,,0.0006143088012135366,6.5268799036255836e-06,-0.08072376039651628,-0.0006402255737410078,0.0025359734440280756,-0.05510510479433896,0.0,0.0,0.0,1.4175000190734863,False,1.0138479157097413,10.73007053604595,ok,custom,False,6.463564745794247,-1.6611437957227069,0.0,0.21043665745939194,6.475710995278604,-1.6648708508820302,0.5,0.21043965441930096,7.102981336720546,-1.8345376232746928,0.5,-0.18839343073543904,7.111789326671588,-1.8376585122233045,0.0,-0.18839066759520998,27.154046404464985,0.05998541458786682,0.087890625,0.2870620897034204,46.318359375,45.71300851683683,90.087890625,91.00306006083514,0.087890625,0.2878325592227296,46.318359375,45.712827129739196,90.087890625,91.00537602228283,0.087890625,0.3372919325234616,46.318359375,45.716699212337346,90.087890625,91.0999107718103,0.087890625,0.33945995142066565,46.318359375,45.71632099085302,90.087890625,91.10173854070973
0.42,,0.001168997552648679,6.4436091119921205e-06,-0.08075572497088775,-0.0006295912206210762,0.0023973815984537454,-0.05434074833449567,0.0,0.0,0.0,1.4175000190734863,False,1.0277100881079961,10.731454675687045,ok,custom,False,6.515116570361067,-1.6665835897657875,0.0,0.21046290442550097,6.527308112601634,-1.6699988580239633,0.5,0.2104658433881621,7.066191036681851,-1.8367815917552341,0.5,-0.18836475968026373,7.078028229721748,-1.8394904803289598,0.0,-0.18836214351448977,27.1866439493663,0.05516742096872575,0.087890625,0.2983423943096673,46.494140625,45.86071063633135,90.087890625,91.01759939072532,0.087890625,0.29920185020956114,46.494140625,45.86049201404346,90.087890625,91.01979144736866,0.087890625,0.3481351431926781,46.494140625,45.86351676693115,90.087890625,91.11376405890658,0.087890625,0.35025804180136866,46.494140625,45.8631921828273,90.087890625,91.115600713108
0.44,,0.0017398426912700663,6.64319304675052e-06,-0.08076499903376208,-0.0004912269546876776,0.0023967201752370243,-0.05064213558668332,0.0,0.0,0.0,1.4175000190734863,False,1.0247561834180867,10.732443268564177,ok,custom,False,6.528508975019194,-1.6748097719992798,0.0,0.21049708301186237,6.541806149283206,-1.6780535709379831,0.5,0.21050003260993333,6.993477147523647,-1.8336894039840748,0.5,-0.18832857311400786,7.0064748327162345,-1.8364688658218664,0.0,-0.18832596206240157,27.070267104542282,0.04963839477203193,0.087890625,0.3090723451409595,46.669921875,46.0068696895616,90.087890625,91.0223275439048,0.087890625,0.31024384174598574,46.669921875,46.006735569671875,90.087890625,91.02445409682736,0.087890625,0.357949853818551,46.669921875,46.00532527660665,90.087890625,91.11073039867613,0.087890625,0.35987990536860404,46.669921875,46.00516638489934,90.087890625,91.11264680841808
0.46,,0.0023376001582731108,6.664091447763414e-06,-0.0807675252277684,-0.00020995397103515588,0.0022346979816456262,-0.04703089643633972,0.0,0.0,0.0,1.4175000190734863,False,1.0202612842816432,10.731372348929128,ok,custom,False,6.525415432922233,-1.6815125204756725,0.0,0.2105350943087038,6.5346362476105675,-1.6842521238404733,0.5,0.21053811664925176,6.988212782143259,-1.8259706988554698,0.5,-0.18829067763149768,6.9988368537736045,-1.8287596746900947,0.0,-0.1882879383938169,27.047101316449663,0.043814690804360075,0.087890625,0.31851066730990574,46.845703125,46.157410735879765,90.087890625,91.02385723522998,0.087890625,0.32035301904746594,46.845703125,46.157272551969506,90.087890625,91.02553688720043,0.087890625,0.367059392033724,46.845703125,46.153017229169784,90.087890625,91.10637430866932,0.087890625,0.36867462168564424,46.845703125,46.1530034033379,90.087890625,91.10815190928164
0.48,,0.0029720472538305883,6.618655409409632e-06,-0.08076917834223946,-0.00013451294566045577,0.002164737513099734,-0.044178459470357506,0.0,0.0,0.0,1.4175000190734863,False,1.015312861636957,10.733520876017973,ok,custom,False,6.582318530287889,-1.6862744595989854,0.0,0.2105756910411547,6.59327576248279,-1.688757716132156,0.5,0.21057871943326065,6.945763646861641,-1.8194819307832295,0.5,-0.18825165805152871,6.9575234010728355,-1.8222284362458678,0.0,-0.1882488555738415,27.078881340705152,0.0402507888828729,0.17578125,0.3273090524899163,47.109375,46.3164230496398,90.087890625,91.02477456548502,0.17578125,0.3292260649696994,47.109375,46.316334275815215,90.087890625,91.02642178009238,0.17578125,0.37554687695587263,47.109375,46.30959276333739,90.087890625,91.10146014955346,0.17578125,0.37704964454837475,47.109375,46.30961411023088,90.087890625,91.10320348663696
0.5,,0.003593308029496171,6.605924199107566e-06,-0.08076558337789377,-0.00014069918081753677,0.002203348678559007,-0.03946729757783681,0.0,0.0,0.0,1.4175000190734863,False,1.005469449638652,10.739124578823443,ok,custom,False,6.562183412869917,-1.693433508788294,0.0,0.21062305320840996,6.574694366682995,-1.6959978034388201,0.5,0.2106260726814933,6.895854927889254,-1.8110203382279768,0.5,-0.1882070156827927,6.908355495364733,-1.813825140648949,0.0,-0.18820418734637168,26.941088202806895,0.04542407845689349,0.17578125,0.3363807525977377,47.28515625,46.47028433714742,90.087890625,91.02430382376485,0.17578125,0.3381908472883216,47.28515625,46.47024370062059,90.087890625,91.02604531683752,0.17578125,0.3837167180719592,47.28515625,46.45944409059674,90.087890625,91.09155537420835,0.17578125,0.3851695127333095,47.28515625,46.45948731738477,90.087890625,91.09336007463865
0.52,,0.004253148559802049,6.480959229588991e-06,-0.08077659238316194,-0.0001945051901751171,0.002288689930490529,-0.03890207865666834,0.0,0.0,0.0,1.4175000190734863,False,1.0092646196406796,10.736135103421564,ok,custom,False,6.481366581478301,-1.6935032382353747,0.0,0.21066677422980556,6.495734549794027,-1.6963251945599014,0.5,0.21066977606160106,7.00233844566452,-1.8046547807428066,0.5,-0.18816691059912855,7.016217520494974,-1.8076265896437016,0.0,-0.18816407688741574,26.995657097431824,0.06319610646517386,0.17578125,0.34809156945901315,47.4609375,46.63428343910252,90.087890625,91.02540115531943,0.17578125,0.3496550316283662,47.4609375,46.63428841942617,90.087890625,91.02730586355172,0.17578125,0.39472556022123284,47.4609375,46.62582782595241,90.087890625,91.09524204434202,0.17578125,0.3961244787033217,47.4609375,46.62588117325231,90.087890625,91.09715524464067
0.54,,0.005009184815597953,6.481780224813698e-06,-0.08080106885239108,-0.0002584426036762488,0.002429335156787101,-0.04259816151604629,0.0,0.0,0.0,1.4175000190734863,False,0.9326327356054099,10.73404472224506,ok,custom,False,6.491891114107814,-1.6863559846362655,0.0,0.21070528476542416,6.507695629455207,-1.6895321256780622,0.5,0.21070827522190289,7.04156730640704,-1.8098724189964734,0.5,-0.18813032407631725,7.056660749382347,-1.8130865062669503,0.0,-0.18812749026715814,27.097814799352406,0.06504866582126877,0.17578125,0.36078031422928886,47.724609375,46.82415555074663,90.17578125,91.02823979898555,0.17578125,0.36213412598821676,47.724609375,46.82421190860874,90.17578125,91.03033826616822,0.17578125,0.4075395228712783,47.724609375,46.82056642356111,90.17578125,91.10635508935944,0.17578125,0.40893053065630436,47.724609375,46.82064182000755,90.17578125,91.10841398560541
0.56,,0.005835172409073139,6.498983395449889e-06,-0.08082864428409965,-0.00030915570865639586,0.0025765265637265784,-0.04434806831981447,0.0,0.0,0.0,1.4175000190734863,False,0.9404691325600761,10.738871830802056,ok,custom,False,6.461480058634528,-1.68129585965553,0.0,0.2107470080514801,6.478166263672231,-1.6848326140702503,0.5,0.21075000401612293,6.927117419299557,-1.8145933362171858,0.5,-0.1880887723855153,6.943082171563402,-1.8180806559336058,0.0,-0.18808592920787007,26.809845913169717,0.05878598289965026,0.17578125,0.3730287139196864,47.900390625,47.034270411717245,90.17578125,91.03436048660917,0.17578125,0.37422086842315483,47.900390625,47.034376660560206,90.17578125,91.03663521328119,0.17578125,0.4198822896448273,47.900390625,47.03166567199262,90.17578125,91.11404543068605,0.17578125,0.4212555086329495,47.900390625,47.03177315131665,90.17578125,91.11625038256008
0.58,,0.006702281226874272,6.518315171315384e-06,-0.08088518258658124,-0.0003382693554212594,0.002703439334149431,-0.04184213450377037,0.0,0.0,0.0,1.4175000190734863,False,0.9617600927826108,10.740415487154142,ok,custom,False,6.617095781252555,-1.6801680378720831,0.0,0.21079401178190893,6.6343686445629215,-1.6840073795182238,0.5,0.21079703034532044,6.910653218149622,-1.8083157436883242,0.5,-0.1880420728299675,6.9273313391322615,-1.8120592946721907,0.0,-0.18803920645900402,27.089448983097363,0.053209173197991136,0.17578125,0.38479027030163315,48.1640625,47.26718587743978,90.17578125,91.06249668335958,0.17578125,0.38588405464466075,48.1640625,47.2673358414001,90.17578125,91.06490790837572,0.17578125,0.4311130607934798,48.1640625,47.26118823129448,90.17578125,91.13521154412531,0.17578125,0.43245604276379634,48.1640625,47.26133262257857,90.17578125,91.13754134278261
