time_s,phase,roll_deg,pitch_deg,voltage_v,phase_rate,safety,FL_j2_target_deg,FL_j2_actual_deg,FL_j3_target_deg,FL_j3_actual_deg,FL_normal_force_n,FL_clearance_mm,FL_body_relative_x_from_s_mm,FR_j2_target_deg,FR_j2_actual_deg,FR_j3_target_deg,FR_j3_actual_deg,FR_normal_force_n,FR_clearance_mm,FR_body_relative_x_from_s_mm,RL_j2_target_deg,RL_j2_actual_deg,RL_j3_target_deg,RL_j3_actual_deg,RL_normal_force_n,RL_clearance_mm,RL_body_relative_x_from_s_mm,RR_j2_target_deg,RR_j2_actual_deg,RR_j3_target_deg,RR_j3_actual_deg,RR_normal_force_n,RR_clearance_mm,RR_body_relative_x_from_s_mm
2.18,0.6382722812583593,-0.041374307120445285,0.17800299007069725,10.677127446061792,0.8499706983566284,ok,46.02919440730802,47.34788214224265,90.01598970046898,91.14604419874227,15.065121679020718,-3.2017426714086827,-2.938284544912073,52.61254384100146,51.684029120610205,101.07397903656083,93.47863334890943,1.3434224553557659,-0.1798549063471641,-15.042447175489054,51.95346563893607,51.483390535466,99.92615269607975,93.29549765930823,0.0,1.084673811293138,-14.677985694754481,46.02919401965715,46.735986911339246,90.01598842056467,90.86613049425202,10.19363716449819,-2.452216076741946,-1.0734383777936396
2.2,0.6522768238024402,0.07464124954520285,0.2845042073255022,10.684865117076239,0.7299706935882568,ok,46.074684572830584,47.133246751015584,90.01585449726959,91.369398160046,14.597578966085425,-3.527021287089788,-1.5671326379600448,52.63265484702533,52.0210973869106,101.21813840851142,94.44077050220181,1.2719336558853145,-0.010077383332942474,-14.16101182095139,51.81399042094013,51.694545821838986,99.79191508002826,94.22237371522431,0.0,2.4958552172284105,-13.386481846332066,46.07448964133161,46.52222551118083,90.01585398880974,91.08926484776345,11.24854991999002,-2.5514869209887667,0.29664684504943084
2.22,0.6644091326666652,0.31070001319757823,0.34691947796579004,10.695530041270576,0.6513671875,ok,46.13715656193538,46.824349307046475,90.01552069053166,91.55551688588247,13.848323669650185,-3.6380276762325234,0.10110454648809553,52.63044637323945,52.23379031469598,101.30111094850686,95.50198715552531,0.0,0.0014103442170058933,-12.564445423782267,51.66719156936904,51.70127042210228,99.62294314198475,95.31453828591803,0.0,4.176602136270372,-10.927873681195882,46.136543481504255,46.290804090051054,90.01552351897213,91.42552360637707,12.845727083945892,-2.748160031216154,1.9832100235787908
2.24,0.6753239194372237,0.6174278759179614,0.3910873544302338,10.676455049815608,0.6513671875,ok,46.220509771029185,46.494637046253736,90.01480711119751,91.73682795765905,13.539443111430302,-3.6227912939420097,1.8402348167757543,52.62695640351769,52.296959849082384,101.3344972658025,96.63149731253951,0.0,0.05686099052727364,-10.249325551446642,51.53097253326506,51.59149741683285,99.42552122958062,96.3830774644346,0.0,5.926464302325851,-8.100905156328746,46.219458718189316,46.06918072824947,90.01481674061057,91.79195589418225,14.2435414390799,-3.0411953275757133,3.688076257138795
2.2600000000000002,0.686329067272493,0.8911645942838265,0.4172168241131238,10.650780881771189,0.6513671875,ok,46.33435834982867,46.19248296274561,90.01333393828253,91.87474261445746,12.914135303059446,-3.55371592051815,3.3675180360250856,52.60566265373858,52.312592478874365,101.32814508625803,97.71518807171115,0.0,0.3705994450443999,-7.885940658083151,51.37590080476522,51.490823775454395,99.1865263909013,97.33341852824968,0.0,7.503916947036542,-5.608616999312005,46.332897634892106,45.8765122273497,90.01335521642837,92.11416422720704,15.115636532718087,-3.352875071802829,5.171770222777927
2.2800000000000002,0.6974260848200887,1.104234446189745,0.423797923528739,10.634748203841735,0.6513671875,ok,46.48456157573114,45.96585299303233,90.01050210891722,91.9632121224228,12.322772896953683,-3.440764965206563,4.477732358592529,52.56408249496329,52.3239370569686,101.27806999861863,98.6803623703962,0.0,0.8758364917481158,-5.799271930789052,51.19742270364615,51.37511347993403,98.89767827915755,98.13663434591994,0.0,8.824752689379393,-3.4094788967372613,46.48297570695056,45.74819742529774,90.01053603190893,92.37455574977237,15.722860244874129,-3.625986456239544,6.256030713200356
2.3000000000000003,0.7086131554512609,1.2463712819883026,0.4182253722319925,10.623082241170147,0.6913672089576721,ok,46.684555963606236,45.84449975503945,90.00514479469855,92.01641972700544,11.88283694161114,-3.3109548090573466,5.083671048731891,52.51315718719097,52.33501376961895,101.17608160928734,99.4959386172578,0.0,1.4544875228790568,-4.061353616272162,51.01160164803526,51.26213064714998,98.56115264922886,98.77299980525423,0.0,9.860810908511281,-1.6032974428972502,46.6827683900004,45.693088108076225,90.00519948448124,92.55658762730798,16.02506173965723,-3.8399108330762557,6.872803779120279
2.32,0.7205952561264372,1.3281074125373873,0.4079882899037304,10.622225794440284,0.7313672304153442,ok,46.9528730152427,45.83438476417256,89.99506551986885,92.0424060803295,11.735349418556403,-3.196686254259274,5.18044242763982,52.42827295383205,52.33610259365658,101.01201252443612,100.14715033015739,0.0,2.014830222764694,-2.6559396901094656,50.79158174598271,51.10140440780931,98.16067888238025,99.23929700363693,0.0,10.621293667794927,0.007343705951540214,46.951136044728315,45.71979659726174,89.99514025595113,92.66353608188575,15.973849592320777,-3.985632024212059,6.997081042104863
2.34,0.733390903773996,1.3596591000009732,0.3937290332219303,10.618484210688749,0.7713672518730164,ok,47.308511325868935,45.934705953245555,89.97648914496376,92.04805967771108,11.472983762532758,-3.1122933025075907,4.787025607776524,52.3026103962288,52.299525792179374,100.77481599849374,100.62692386781067,0.0,2.4775936464349613,-1.4839477857037098,50.5279115670111,50.88693002787388,97.68339293886748,99.53756768009049,0.0,11.097173351957972,1.4573329439791505,47.30721561754839,45.844680568693,89.97656649309319,92.71847316400235,15.90352949863448,-4.061114528029986,6.614230582382113
2.36,0.7470241178403271,1.3367081493528623,0.36567787579218175,10.627374720865497,0.8113672733306885,ok,47.76879441601703,46.1787121869007,89.9433583612456,92.05056443882337,11.72217881028567,-3.0467292430203208,3.806554789539951,52.12255571313303,52.233990066562754,100.4566727069701,100.93441202764615,0.0,2.8137039716754004,-0.573140736007921,50.21281151551886,50.69355573090936,97.12754028598995,99.6654465321804,0.0,11.188564382164913,2.4631822977961573,47.76851500485625,46.106234207723034,89.94338034013882,92.74984209120711,15.827183732980387,-4.092662185420017,5.631403226124515
2.38,0.7615121723616554,1.2670296544845483,0.3402024112325449,10.63186291554734,0.8513672947883606,ok,48.351414229223565,46.51189683830391,89.88613581111193,92.03118667719784,11.834651333092244,-3.036224027818963,2.417742907139475,51.875031846813904,52.129817874040036,100.05249928504354,101.07311768500648,0.0,2.9776126205642366,0.12567410376612687,49.842895110503996,50.430910209403265,96.50559994252609,99.64091584662096,0.0,11.020150966439747,3.4122391373282435,48.35277189851357,46.43249444090088,89.88598059169001,92.70495694308858,15.439262601788851,-4.087625818012787,4.222585198828371
2.4,0.7768874451918213,1.156470123957447,0.29998018869333876,10.635500321157968,0.8913673162460327,ok,49.066299193471636,46.965242239100746,89.79135937911971,91.99590424878802,11.696226158128535,-3.0352292872058984,0.5077674687296307,51.53557506219635,51.98990489124887,99.55880116160401,101.05967266204536,0.0,3.0014204440164325,0.6398265835348971,49.39725380407428,50.120736975251376,95.81879778338396,99.42869660563917,0.0,10.439889971063883,4.1514725469095906,49.06997979678559,46.88741720909293,89.79079723128787,92.6477586389917,15.312224841296317,-4.046312796511596,2.2681246882767514
2.42,0.7931755642643847,0.9984431902113994,0.23882640476439002,10.642763934128007,0.9313673377037048,ok,49.93480272242691,47.560464412033426,89.63726148395403,91.96116044705968,11.960840726800978,-3.0346998835239747,-1.9754987771715415,51.101318130901326,51.80576078875982,98.97913898018271,100.85570257818254,0.0,2.816418755579031,0.9229568932025423,48.87635477429297,49.77793298039596,95.07512915181454,99.03035490528394,0.0,9.376513773966984,4.629860843995138,49.94188937029748,47.48239584903241,89.63581763351492,92.57921938578455,15.186631341823693,-4.0005424356646255,-0.2768589361096807
2.44,0.8104095437750237,0.7975055075528606,0.16416367990724162,10.644947163087439,0.971367359161377,ok,50.97040339062733,48.255606368867305,89.39494738646745,91.89309155064312,12.308690016142931,-3.0534365397907846,-4.938963667273449,50.56624108512453,51.444118880008965,98.32141709322343,100.46818693815567,0.0,2.439037830167714,1.494300535233889,48.283984417348954,49.36141109954831,94.30040885794288,98.45168351077362,0.0,7.91220945406608,5.017758904485525,50.98152928507433,48.17079585039065,89.39213096687216,92.46167488112216,15.165240607888828,-3.958335331300307,-3.3102654595873195
2.46,0.8286195519141506,0.5594743497567147,0.07293040492379571,10.647626708581937,1.0,ok,52.16664221452478,49.03608574343541,89.04324984410029,91.75078833941433,12.279962967171713,-3.094748834718306,-8.419073204191108,49.92440948125402,51.03000889485741,97.600974698895,99.94291759101402,0.0,1.9908181117539865,1.9806913606356946,47.61348850392753,48.87986584234067,93.50561373794203,97.69865917184416,0.0,6.087494737366347,5.295205709292566,52.183073848229895,48.94775470086132,89.03769628343946,92.27277395322803,14.948371672759905,-3.9234794472569092,-6.866937177341908
2.48,0.8476282483927896,0.2829686593160057,-0.040838706027308554,10.65021518237008,1.0,ok,53.46510628357888,49.93684101038459,88.53669528538767,91.55979397648962,12.24554843919863,-3.113876661709175,-12.503696922626956,49.19249178495477,50.59542976830752,96.84689827314247,99.33892241110779,0.0,1.562007710750383,2.38510749450635,46.87976022558374,48.36949708141276,92.7229180992793,96.824470375077,0.0,3.9403975733085725,5.433545391916816,53.48566659155684,49.85478016474352,88.52749942607048,92.04682711119828,14.764924346429249,-3.8771186385313654,-11.041471617336429
2.5,0.8668932871636801,-0.03748448339227567,-0.17880971499550272,10.649042945747237,1.0,ok,54.81218331389265,50.97186443725687,87.85003880719793,91.31909559254969,12.304145010817312,-3.112056418430303,-17.255783675378,48.41819210290796,50.020863685277085,96.11167706548773,98.69311625595847,0.0,1.2052632885371124,3.2440142370411262,46.13147940129165,47.765935324177185,92.003094158473,95.90981376275629,0.0,1.5849777836043772,5.8551059223797,54.837698197904736,50.90174921836763,87.83584184560232,91.776390723029,14.796452254425008,-3.823578915047362,-15.894638365266529
2.52,0.8864283526061493,-0.3897213300398205,-0.3265966231656852,10.61246398470888,1.0,ok,56.175714279992185,52.125452848811875,86.9827042551738,91.00631881972048,12.56524914045773,-3.1081211487281464,-22.66816821183429,47.62539503640485,49.35204577817558,95.42631373605971,98.02819274530022,0.0,0.9459592170617225,4.436152770489282,45.38194082703001,47.284266337138476,91.36113057892696,95.0427181263183,6.666527211273243,-0.7441391161491611,5.904437496190878,56.205297194583636,52.04763880157893,86.96120415654862,91.38708861938458,12.351239163762449,-3.771563188910528,-21.441103642049374
2.54,0.9062411219359824,-0.47949322724815574,-0.25526236828236276,10.580390803247887,1.0,ok,57.49354638997153,53.135280837828255,85.90109420855985,90.74253361432689,12.654224024686142,-3.125890170255288,-27.383271710301667,46.8344531295674,48.60710708212436,94.82829396374815,97.36180532756337,0.0,0.13995046947989573,5.932889048644446,44.641571751804356,47.46356473409978,90.81341991574654,94.13057479619519,6.681126551222748,-1.6069918134275183,3.229609258267457,57.5280578030423,52.97566526518607,85.87013648844811,90.6716718161554,8.203508380329543,-3.3760968509884624,-26.91024420174881
2.56,0.9262411219359824,-0.5040833800917807,-0.07700418162401867,10.44014898391605,1.0,ok,58.48632247793916,53.99977430784978,84.91566755119061,90.39799452790074,10.422068214179543,-3.1094342737415204,-31.714380879208665,46.14091218792154,48.49794191767394,94.35161108101269,96.7626557288894,7.323371250578901,-0.655059315228905,5.1011119729211245,43.991210250794225,47.57141986048228,90.38263950946572,93.09176180118986,7.894401579977757,-1.6465081653806515,0.5202577224132365,58.52219444027558,53.87095862756511,84.87601634683581,89.86315104772798,4.678090792156182,-2.659470855392556,-32.50482512295768
2.58,0.9462411219359824,-0.6185879110092406,0.11083956953274395,10.356820111290494,1.0,ok,59.2553732045599,54.67834797439225,84.00676264347703,89.80341910098312,7.333973036855338,-2.8263201911924076,-35.9281309802377,45.59763641275155,48.72068482126272,94.02107700594138,96.10290370093807,9.21695067324058,-1.026833301456087,2.8274318205891436,43.48243942891328,47.44232269016102,90.0870620713259,92.14840218925056,8.183969490120196,-1.0494859219515353,-1.0595985941540542,59.29446817132408,54.81131310653816,83.95866024662892,89.0813797889408,4.904302978244023,-1.1227168572918549,-38.254653341059594
2.6,0.9662411219359824,-0.6616956379705031,0.3279001359696127,10.476599468664274,1.0,ok,59.92575000239395,55.37790423046875,83.11685526264809,89.15197366293664,7.736334802781471,-2.017544674794838,-40.39455674167105,45.19876693273323,48.74863884323916,93.82831336720145,95.44471704488143,9.90850352887473,-1.2431383701331684,1.3052424014243225,43.11077500950434,46.88912949098621,89.91631138151385,91.36700350782046,0.0,0.10816126375889218,-0.5663082645622486,59.96486329279307,56.3015548808927,83.06027561237104,87.74437132217147,0.0,0.8484148989949293,-47.69581692865768
2.62,0.9862411219359825,-0.7038875022678597,0.16802736064826748,10.527363986484634,1.0,ok,60.50787049096013,56.4161904688785,82.24580905602556,88.240604561872,6.599949933104799,-0.6579097255072428,-46.92644305262084,44.93282626783,48.697042827722186,93.74639219197522,94.73651918730225,10.218030014155435,-0.9700179229136553,-0.017993294454093922,42.85512908755206,45.288170511665705,89.84266672004529,90.96732789290522,8.029889898551266,-0.5631861351247727,5.064910441000103,60.54541834145781,58.200166189614656,82.1883627455963,86.28081053868154,0.0,1.2384063355680672,-59.21526954800965
2.64,0.006241121935982363,-0.48395705527509625,-0.0025551163365649396,10.58356186308181,0.882080078125,ok,61.07359296970118,57.63873161696841,81.5024936689886,86.88024313322109,4.871317172124451,-0.013376377082402469,-55.39576275288965,44.76083776224246,48.425709157293184,93.72141255376089,94.25690914817262,10.986392452240215,-0.9962724439744781,0.021243159818468138,42.686119432881746,45.11279214832266,89.81931703490041,90.4979192699078,7.527535125138758,-1.5361008504605997,4.75365549056575,61.1090596796632,59.147020322962675,81.44569976889755,85.19301188983636,0.0,0.1872287147727716,-65.9270209138984
2.66,0.023882723498482365,-0.2143096745547883,0.061178147084391045,10.511347768083132,0.882080078125,ok,64.1893028585529,58.4897269399338,81.22271560681956,85.9540410546052,6.254420863548792,-0.03268935106045742,-61.27729758856398,44.62926732444973,47.9032776563147,93.70615832286184,94.1134646247536,10.633815627607056,-1.7210432056889713,1.7979601272956336,42.561362983550914,44.826142053742664,89.81024564020574,90.13182398418357,6.493049214983304,-1.8142992298963851,5.121855328198671,64.22537865978597,59.59199112979731,81.16704159144336,84.6324197513721,3.8715020518357,-0.1351273643815185,-69.22591844195641
2.68,0.041524325060982366,0.08000621659629666,0.09534990376663134,10.525060935107822,0.882080078125,ok,67.65083198745414,59.166455213362894,83.32986848021497,85.04597013675412,5.3268715212521425,-0.0080012054129424,-66.42634687343221,44.604772799055254,47.3877098078082,93.70879180537376,94.033439255892,10.649267890961545,-2.211284023559638,3.686539239246084,42.55543979699281,44.52230039142868,89.83500328019775,89.91440177777524,5.710957035192989,-1.7907193229343004,5.8873214949983215,67.68094733188123,59.683232196426864,83.25702849331441,84.5085611700562,6.243184294879763,-0.5261595486396338,-69.93025097213051
2.7,0.05916592662348237,0.26629277526690553,0.130419010465795,10.564004157024465,0.882080078125,ok,68.2401740843304,60.6538797359721,86.88801830592762,83.72857332166777,0.0,0.001393411485956994,-75.97956068542211,44.757590524409466,46.991652470826935,93.74027217831261,94.09967372328025,12.383351280533573,-2.5150754730161977,5.414703818311689,42.7409814240938,44.215605137741434,89.91170510616162,89.81911164969371,4.868672610808035,-1.6476134495358314,6.9299872472449175,68.26130536330338,60.00687064491961,86.7849438286311,84.59932581127461,9.139192659135244,-0.6221043673784489,-71.00300656817765
2.72,0.07680752818598237,0.31969849892303526,0.20165913909677308,10.677722607491786,0.7620800733566284,ok,68.45815460845706,62.89826439344568,89.2830919180597,82.52887169739786,0.0,0.4812840106750427,-88.27610703641035,45.162105239471444,46.757942560754024,93.80710504770725,94.37254744748248,15.058959902387612,-2.864309067944746,6.935371024699294,43.18849892105025,43.972874874628566,90.05043689490238,89.90591753171213,7.837859762458584,-1.4937406379319542,8.108044511599438,68.46206814167955,61.439764418705025,89.13527398751101,84.01408946272596,0.0,0.07175687357287297,-78.37270400180869
2.74,0.09204912965311493,0.7315037684563379,0.14848234218126433,10.743307908888506,0.67333984375,ok,68.54320078964977,65.0125039301349,89.61505155399277,81.84908402167082,0.0,1.7924296936919475,-98.56943708173837,45.724073960552964,46.577413895654416,93.88620220729874,94.87669797202173,16.28907968724008,-3.3528222851716243,8.723302678590395,43.798976642799126,43.77547928116272,90.2147036123665,90.28946289800233,8.070218626795217,-1.6366815220344444,9.751887422649236,68.52918959013009,64.52067792957422,89.41898884512977,82.47174220691284,0.0,0.4350453192727161,-94.91050087409097
2.7600000000000002,0.10551592652811494,1.2830217131469057,-0.01750157897170697,10.697677466064372,0.67333984375,ok,68.54666305898381,66.65657731098784,89.68747040308946,81.46876110827891,0.0,3.3512748250420743,-106.09213532480022,46.39430288624423,46.25127999471151,93.96574023351067,95.34926956091294,14.678275024546021,-3.7170938084298313,11.0034982001192,44.51643462253983,43.56873322389048,90.38354957405986,90.86445221968253,8.368895642559094,-1.8663294357248659,11.839432894011598,68.51365621846254,66.52889348859976,89.44391194827466,82.00681602168099,7.01310491560504,-0.4564745911359372,-104.11157746935595
2.7800000000000002,0.11898272340311494,1.7338956542140025,-0.19273602144242155,10.614330142264334,0.67333984375,ok,68.43845798765193,67.62069746180426,89.877179326039,81.31109513966369,0.0,4.555615301924656,-110.28423248886644,47.24122604549657,45.92167691751106,94.04366389748456,95.64124930379525,11.865109663966614,-3.71879378324624,12.90720223046779,45.40616110145329,43.36609875177395,90.55931934980084,91.27623312648545,6.732607765817859,-1.9607225787318452,13.544509284208944,68.38365634993784,67.23994219158148,89.5905310233452,82.7018286791293,11.770753087476598,-1.4985773084678806,-104.96984164740014
2.8000000000000003,0.13244952027811494,2.0332231574173867,-0.3452845707851826,10.584723022658036,0.67333984375,ok,68.20815261943865,67.99132728844924,90.17245823951409,81.35081210798832,0.0,5.246837489543269,-111.6063594177982,48.253167800950564,45.85889376309352,94.09793444756254,95.80853894829876,10.685216581194194,-3.4330600762361616,13.49947090914172,46.464099742237934,43.441253473880025,90.72795702342944,91.6153402962947,6.301046220356353,-1.8642172094293468,13.962100569315156,68.13145926731696,67.63153879173785,89.84687413405851,83.1742364550093,11.947840926298515,-2.2478859078474223,-105.18753240544198
2.82,0.14591631715311493,2.24733824153673,-0.4787587117300697,10.565842578053788,0.67333984375,ok,67.85268001759981,68.06592591122475,90.5650236311842,81.61180302830999,0.0,5.695655692275958,-111.16635614282569,49.413854143589376,46.13389625728831,94.10603133900095,95.91807485887256,10.215489711453744,-3.1201904323672514,12.646794925713218,47.6722489675016,43.86474289301247,90.86323684919299,91.9430965329342,6.490905755787421,-1.7587437301732831,12.949465863316217,67.75293701630257,68.04369533754686,90.20371248022562,83.34445980890892,10.941332084096038,-2.6635218695925182,-106.31338956655567
2.84,0.15938311402811492,2.4035760462070908,-0.5690709593248267,10.532187310686393,0.7133398652076721,ok,67.37867416909943,67.98212182981082,91.02024234165133,82.06374908489786,0.0,5.928785103072831,-109.58507774408326,50.703120032475965,46.72519272567179,94.04260863826302,96.06333945164533,10.817098194306284,-2.9043492410291902,10.629885717539034,49.005522400776236,44.54505877374904,90.93449961892983,92.23258759167949,6.750514609023916,-1.7157335515400052,10.826182409772066,67.26688941204755,68.51183930209228,90.65095106213737,83.32100406329361,9.390383189940573,-2.7536613437478317,-108.18328810815314
2.86,0.17364991133226837,2.5010130893179467,-0.6206913414253096,10.459715289089516,0.7533398866653442,ok,66.73598518683771,67.74298894652459,91.5918021839088,82.6954861905785,0.0,5.883545949048076,-106.90690363445071,52.17275808811897,47.5298113298699,93.86843773000128,96.21883334713763,11.802421007522007,-2.8487655828312133,7.802804567675708,50.52444065660649,45.41200430544895,90.91224525830108,92.50648234608401,7.32798192667784,-1.7275619235740738,7.92682900448638,66.62182209399386,69.02033947008431,91.22908173310212,83.21514888451179,7.605535213602537,-2.6034210466951824,-110.42768260514092
2.88,0.18871670906557525,2.5804043352363455,-0.6433584138791894,10.350784677557527,0.6333398818969727,ok,65.88931141862605,67.29256981097863,92.34717626105495,83.50307580489645,0.0,5.56053817424301,-102.92621101318481,53.7871498911989,48.45224999648602,93.54756335952588,96.368301139679,12.708568656491504,-2.927202160781954,4.507352659666619,52.178141678694246,46.375427211683586,90.74183981030043,92.73845704082783,7.305263453708276,-1.7872806063635172,4.559835805801993,65.78029767169596,69.54335747963388,92.01419996540753,83.15613808791338,7.850094791514535,-2.2582134786384467,-112.58924704839373
2.9,0.2013835067035147,2.581355027519425,-0.5882507110014552,10.246770832557086,0.5634765625,ok,65.07379351670171,66.68209080018364,93.00497946866871,84.48776525077338,0.0,5.063398071591658,-97.83981611655263,55.17573242117543,49.40579071568045,93.1592686083912,96.5104784237943,13.437120423433704,-3.074528877825042,1.0826527280999865,53.59430238759724,47.36254147930673,90.47578715100636,92.87580446694984,6.845166437073058,-1.7459007198440888,0.9009852428744636,64.98531148910331,69.97221786350401,92.72712865599419,83.44618683204797,9.667459074223306,-1.2091792018214704,-113.41610662362567
2.92,0.2126530379535147,2.530405726307903,-0.41950371207885445,10.3568732774747,0.5634765625,ok,64.25786553965773,65.95678514752129,93.56138509664207,85.62431673983842,0.0,4.603473606021828,-91.89610192551321,56.407011323685865,50.379412830502446,92.69722242086554,96.59169920189798,12.84306803361812,-3.229357782776009,-2.5461635822442705,54.849711257437185,48.52393825063456,90.1208137353356,92.95698466228284,7.556478843232034,-1.1653887975060957,-3.5710182540960034,64.19632008610944,69.47605120934855,93.34731903289988,84.49274873902328,7.903290706296455,-0.12005151185473864,-108.62891648948796
2.94,0.2239225692035147,2.613474332098508,-0.42276545007511096,10.236145523127119,0.5634765625,ok,63.35169386741859,65.22968950890295,94.09870596306294,86.92910002112491,0.0,4.908455454191687,-85.50790711017758,57.61208050270203,51.64224787762308,92.12841842474238,96.38954958507243,12.642136779037648,-3.233427061238175,-7.930289672481273,56.069438864912016,49.95918524182421,89.6457073962179,92.90238512198648,6.6776154395166305,-1.1240700210516028,-9.440061832872548,63.33040099171873,68.99368936755032,93.97406772511142,85.55744658598267,10.323376020897385,-0.08699825483378908,-103.84935669731877
2.96,0.23519210045351469,2.606687769024039,-0.4238339995439657,10.289651539528554,0.552490234375,ok,62.34777028823808,64.44801407652659,94.5866995797434,88.25133324711062,0.0,5.204973719412615,-78.8866089558741,58.77401354355364,53.01782631752405,91.45702228593453,96.04350165146862,12.377947394606135,-3.1628249630445486,-14.09418788270661,57.24153337148929,51.45491009772217,89.06328371456206,92.66315961189736,6.872784767967864,-1.1924335916523796,-15.97923856163111,62.371911708078756,68.01287105111398,94.56897261331439,86.92784269152432,10.34087380137692,-0.2125767491228149,-96.33088978560627
2.98,0.24624190514101468,2.5213830722964445,-0.4183654979099257,10.339951047198708,0.552490234375,ok,61.270436951417636,63.584709719648636,94.99345102659306,89.52550680158303,0.0,5.451310707792775,-72.10976907469279,59.86787200125425,54.47463440612529,90.71560853577006,95.55386155068244,12.422396430710126,-3.08412744554307,-20.931725028221575,58.3277161243388,52.961636571349075,88.38143575189655,92.24028241881146,7.072048114134135,-1.3687933393615355,-23.009046120207046,61.36255800649828,66.99127765474036,95.11866960007035,88.26157803411111,10.120862440120757,-0.21539156589324254,-88.76826599186782
3.0,0.2572917098285147,2.384653902719594,-0.3863366049785898,10.394402147362152,0.552490234375,ok,60.119213527954265,62.627427078194295,95.33526047497735,90.71763849345523,0.0,5.512740981858241,-65.2205573359862,60.8959791985915,55.98893299353979,89.88650770731331,94.97055200189173,12.825576461755,-3.038649377613188,-28.248778972660816,59.33296274831554,54.478349167241056,87.59074609231415,91.69505355653321,6.9760061509106395,-1.5049862785245263,-30.397110222600222,60.27625622214415,65.8858946415575,95.60625920954158,89.55207234668227,9.736382064451519,-0.13184276974395961,-81.01916341047955
3.02,0.2683415145160147,2.2008871371737175,-0.32713834616653176,10.456954418580429,0.552490234375,ok,58.88850441279897,61.609329420574916,95.57635600770683,91.8070007095188,0.0,5.358566356923959,-58.40259198782432,61.853318459259164,57.53362023061732,88.98578910029006,94.30592856573138,13.409315646015722,-3.0488713605581927,-35.91652789826402,60.26194360688141,55.9826205035627,86.7226262229819,91.04913107211432,6.6945003366748566,-1.5740040892760105,-38.010620265862464,59.11982943620982,64.64127009992016,96.01877284537562,90.79723772810298,9.352731736971844,-0.04128959978842543,-72.87896067664896
3.04,0.2793913192035147,1.9636852384210273,-0.25480131288225816,10.524365178644755,0.552490234375,ok,57.60042504346868,60.53637607032416,95.72621366499698,92.78246653689392,0.0,5.006723431789785,-51.704467678404974,62.73714966704292,59.07374311601233,88.03174514775789,93.54164822853171,13.959213222086635,-3.0967886098916995,-43.84667586551602,61.097841815262676,57.46095497564185,85.77260776046481,90.30829434929323,6.5309331916603925,-1.6214799022941686,-45.787325861278205,57.9164012853626,63.224357118021196,96.36487446510638,91.97888245651903,8.895320562385773,-0.012853497115135684,-64.27061013920721
3.06,0.2904411238910147,1.6817457848904236,-0.17142925339439,10.621299246135054,0.552490234375,ok,56.263430094914646,59.394801297529426,95.76929571685187,93.6302388888561,0.0,4.361922200468228,-45.10010585614796,63.54991430008234,60.587572956935865,87.04632112582503,92.68782953260005,14.505722257053451,-3.1754674234702636,-51.93319539916291,61.844174686652735,58.90092436853678,84.76714926498761,89.49979461609504,7.54276215287464,-1.6864803740505463,-53.61142170480881,56.66575978442434,61.53889230333991,96.61821766173044,93.1276618220272,8.059173942427709,-0.09331720284742537,-54.74291477699206
3.08,0.30149092857851467,1.331292800203287,-0.06303460156002556,10.729877138166207,0.5924902558326721,ok,54.895616873463574,58.18397446634542,95.70540050068529,94.33472239165822,0.0,3.342005828516265,-38.61639176552914,64.29322056839206,62.03379801204402,86.0424776559996,91.75451107729398,14.944721375840382,-3.309091740505473,-59.98976705671558,62.516435295855324,60.24689252448533,83.7364521927574,88.60273747621854,9.994256180244136,-1.7452365397200662,-61.315008285103,55.38476873671787,59.68376161157404,96.7725264413371,94.20182057724413,6.173289874379846,-0.06490726484240095,-44.79290459914995
3.1,0.3133407336951681,0.901880165676555,0.07831227616207743,10.753952583872616,0.6324902772903442,ok,53.419571672327656,56.93742187037779,95.53145204406414,94.90422582692192,0.0,1.9691056357464611,-32.3531323477769,65.00931599880768,63.40256258687901,84.96687856822308,90.77883083537427,15.604925740709547,-3.4660670650986485,-67.8802353904265,63.15232554655402,61.45492355109631,82.62941053587903,87.60157391989218,9.295680368312164,-1.856658004184518,-68.76730473718662,53.99800810171585,58.20996113331047,96.83848115352065,94.99368538527632,0.0,0.3066842634601892,-37.08129779442318
3.12,0.325990539240975,0.49468750852557986,0.19236849460391572,10.734774521505683,0.6724902987480164,ok,51.8523053837586,55.648480311177124,95.22373178872634,95.29204194182094,0.0,0.28285749508822133,-26.38012241331353,65.6795316830369,64.75197700467368,83.83590863347439,89.72859352109985,16.23155132729662,-3.614082072749103,-75.9141467311498,63.74369714874456,62.67241559830686,81.47466582112699,86.61896107658119,10.091380405722726,-2.0179622138335636,-76.23006278464057,52.52691632182443,56.36576693008587,96.79604745056372,95.71856685572999,0.0,0.14637758208614626,-28.12832240606
3.14,0.3394403452159353,0.046483587512586286,0.3420972861210979,10.620362967071244,0.7124903202056885,ok,50.28428492065648,55.59865239497902,94.87189810500448,95.3716348202061,12.22763533765272,-1.2917820825822692,-25.995602010690483,66.27506826331133,65.91461509677295,82.6589324930748,88.58844416794766,13.874872949519268,-3.73591527546578,-83.47940038232841,64.33916852120475,63.64904641296919,80.38381425705883,85.48208973882468,6.7953133221071065,-2.1517420549273525,-83.1678372393233,50.97777942513507,54.746061166926694,96.5860931228246,96.19047579064647,0.0,0.31447221816322324,-20.688293019749228
