begin,end,command,joint,status,raw,speed_raw,load_raw,current_raw,voltage_mv,temperature_c,hardware_error,servo_id,joint_name,time_ms,target_deg,actual_deg,error_deg,sim_actual_deg,sim_minus_hardware_deg
2242,2244,112,11,0,933,250,-324,25,11000,38,0,12,RR-J3,2243.0,92.28515625,97.822265625,5.537109375,94.7161893350873,-3.106076289912707
2482,2513,124,11,0,1011,50,-76,2,11100,38,0,12,RR-J3,2497.5,90.263671875,90.966796875,0.703125,94.78720051745171,3.8204036424517085
2737,2739,136,11,0,1017,-100,-392,55,10900,38,0,12,RR-J3,2738.0,85.693359375,90.439453125,4.74609375,88.85777691426031,-1.581676210739687
2977,2979,148,11,0,1041,-250,260,6,11200,38,0,12,RR-J3,2978.0,97.998046875,88.330078125,-9.66796875,93.41100990290819,5.080931777908191
3217,3219,160,11,0,928,-50,-148,8,11100,38,0,12,RR-J3,3218.0,92.4609375,98.26171875,5.80078125,96.64909565812985,-1.612623091870148
3457,3459,172,11,0,984,150,-196,11,11300,38,0,12,RR-J3,3458.0,90.966796875,93.33984375,2.373046875,98.92909010878874,5.589246358788742
3697,3699,184,11,0,1005,-100,-248,24,11100,38,0,12,RR-J3,3698.0,88.857421875,91.494140625,2.63671875,94.3252067758812,2.831066150881199
3937,3939,196,11,0,1014,150,-36,0,11200,38,0,12,RR-J3,3938.0,90.615234375,90.703125,0.087890625,88.60022410125175,-2.1029008987482456
4176,4178,208,11,0,1000,-50,-84,3,11300,38,0,12,RR-J3,4177.0,91.142578125,91.93359375,0.791015625,91.38404787327713,-0.549545876722874
4416,4418,220,11,0,999,50,-116,5,11200,38,0,12,RR-J3,4417.0,90.791015625,92.021484375,1.23046875,91.30710760969686,-0.7143767653031432
4656,4658,232,11,0,998,-50,-152,8,11300,38,0,12,RR-J3,4657.0,90.615234375,92.109375,1.494140625,92.01092065884575,-0.09845434115425178
4896,4898,244,11,0,996,0,-192,12,11200,38,0,12,RR-J3,4897.0,90.263671875,92.28515625,2.021484375,92.1496161949847,-0.13554005501529787
