begin,end,command,joint,status,raw,speed_raw,load_raw,current_raw,voltage_mv,temperature_c,hardware_error,servo_id,joint_name,time_ms,target_deg,actual_deg,error_deg,sim_actual_deg,sim_minus_hardware_deg
4199,4201,209,9,0,1937,0,-120,6,11900,35,0,10,RR-J1,4200.0,0.0,-1.23046875,-1.23046875,0.11454303238138955,1.3450117823813896
4319,4321,215,9,0,1937,0,-120,6,11900,35,0,10,RR-J1,4320.0,0.0,-1.23046875,-1.23046875,0.2171287937661025,1.4475975437661024
4439,4441,221,9,0,1937,0,-120,6,11900,35,0,10,RR-J1,4440.0,0.0,-1.23046875,-1.23046875,0.2758358478648422,1.5063045978648422
4559,4561,227,9,0,1937,0,-120,6,11900,35,0,10,RR-J1,4560.0,0.0,-1.23046875,-1.23046875,0.3173849967462739,1.5478537467462739
4679,4681,233,9,0,1937,0,-120,7,11900,35,0,10,RR-J1,4680.0,0.0,-1.23046875,-1.23046875,0.34453174864760655,1.5750004986476065
4799,4801,239,9,0,1937,0,-120,7,11900,35,0,10,RR-J1,4800.0,0.0,-1.23046875,-1.23046875,0.36202232919307936,1.5924910791930793
4919,4921,245,9,0,1937,0,-120,7,11900,35,0,10,RR-J1,4920.0,0.0,-1.23046875,-1.23046875,0.3754594501021201,1.6059282001021202
5039,5041,251,9,0,1937,0,-120,6,11900,35,0,10,RR-J1,5040.0,0.0,-1.23046875,-1.23046875,0.3852421263252338,1.6157108763252337
101,103,5,10,0,2773,0,-40,2,11700,33,0,11,RR-J2,102.0,45.966796875,45.52734375,-0.439453125,45.7309519610735,0.2036082110735009
221,223,11,10,0,2776,50,-8,0,11800,33,0,11,RR-J2,222.0,45.87890625,45.791015625,-0.087890625,46.199123438484534,0.4081078134845342
343,345,17,10,0,2776,-50,-32,2,11800,33,0,11,RR-J2,344.0,46.23046875,45.791015625,-0.439453125,45.51481539557471,-0.2762002294252923
463,465,23,10,0,2778,50,-112,22,11800,33,0,11,RR-J2,464.0,47.4609375,45.966796875,-1.494140625,45.899288156342195,-0.06750871865780539
583,585,29,10,0,2796,200,-156,40,11700,33,0,11,RR-J2,584.0,49.658203125,47.548828125,-2.109375,47.73441546001622,0.1855873350162227
703,705,35,10,0,2827,300,-136,20,11700,33,0,11,RR-J2,704.0,52.20703125,50.2734375,-1.93359375,50.195791029729556,-0.07764647027044447
823,825,41,10,0,2859,200,-64,4,11700,33,0,11,RR-J2,824.0,53.96484375,53.0859375,-0.87890625,52.21090790992448,-0.8750295900755205
944,946,47,10,0,2876,50,-8,0,11700,33,0,11,RR-J2,945.0,54.84375,54.580078125,-0.263671875,54.58345241387121,0.003374288871206943
1063,1065,53,10,0,2882,0,24,1,11800,33,0,11,RR-J2,1064.0,54.84375,55.107421875,0.263671875,55.37311573583394,0.26569386083394164
1183,1185,59,10,0,2881,0,-40,2,11800,33,0,11,RR-J2,1184.0,55.986328125,55.01953125,-0.966796875,55.60303332432941,0.5835020743294095
1304,1306,65,10,0,2913,250,-100,13,11800,33,0,11,RR-J2,1305.0,59.0625,57.83203125,-1.23046875,57.36608446611784,-0.4659467838821598
1424,1426,71,10,0,2919,50,44,2,11800,33,0,11,RR-J2,1425.0,57.48046875,58.359375,0.87890625,60.10600459999162,1.7466295999916213
1543,1545,77,10,0,2902,-150,112,13,11700,33,0,11,RR-J2,1544.0,55.37109375,56.865234375,1.494140625,60.066039286580555,3.200804911580555
1663,1665,83,10,0,2889,-50,184,53,11700,33,0,11,RR-J2,1664.0,53.61328125,55.72265625,2.109375,57.45436558161003,1.731709331610027
1783,1785,89,10,0,2879,-100,216,60,11500,33,0,11,RR-J2,1784.0,52.470703125,54.84375,2.373046875,54.06852344257273,-0.775226557427267
1903,1905,95,10,0,2871,0,200,64,11600,33,0,11,RR-J2,1904.0,51.943359375,54.140625,2.197265625,52.48227356865691,-1.6583514313430925
2024,2026,101,10,0,2841,-350,208,40,11500,33,0,11,RR-J2,2025.0,48.427734375,51.50390625,3.076171875,51.606664952048675,0.10275870204867488
2143,2145,107,10,0,2806,-250,160,39,11700,33,0,11,RR-J2,2144.0,46.669921875,48.427734375,1.7578125,48.14486332993886,-0.28287104506114247
2289,2291,113,10,0,2799,-50,80,9,11800,33,0,11,RR-J2,2290.0,47.109375,47.8125,0.703125,46.77650978794339,-1.0359902120566105
2408,2410,119,10,0,2804,100,16,1,11800,33,0,11,RR-J2,2409.0,48.427734375,48.251953125,-0.17578125,47.36303414767463,-0.8889189773253676
2523,2525,125,10,0,2816,0,-64,4,11700,33,0,11,RR-J2,2524.0,50.09765625,49.306640625,-0.791015625,48.356787201373926,-0.9498534236260738
2660,2662,132,10,0,2823,50,-16,0,11800,33,0,11,RR-J2,2661.0,50.09765625,49.921875,-0.17578125,49.90522116136923,-0.01665383863077352
2783,2785,138,10,0,2828,0,24,1,11800,33,0,11,RR-J2,2784.0,50.09765625,50.361328125,0.263671875,49.53715924354856,-0.8241688814514418
2901,2903,144,10,0,2828,0,24,0,11800,33,0,11,RR-J2,2902.0,50.09765625,50.361328125,0.263671875,49.17153744844031,-1.1897906765596886
3021,3023,150,10,0,2828,0,24,0,11800,33,0,11,RR-J2,3022.0,50.09765625,50.361328125,0.263671875,49.97974363678875,-0.3815844882112529
3140,3142,156,10,0,2827,0,16,0,11800,33,0,11,RR-J2,3141.0,50.09765625,50.2734375,0.17578125,50.328172632083735,0.05473513208373504
3260,3262,162,10,0,2828,0,24,1,11800,33,0,11,RR-J2,3261.0,50.09765625,50.361328125,0.263671875,50.39057730415693,0.029249179156927596
3383,3385,168,10,0,2828,150,-56,3,11800,33,0,11,RR-J2,3384.0,52.119140625,50.361328125,-1.7578125,50.24097704580135,-0.12035107919864885
3501,3503,174,10,0,2869,300,0,0,11800,33,0,11,RR-J2,3502.0,53.701171875,53.96484375,0.263671875,52.75232006423269,-1.2125236857673087
3621,3623,180,10,0,2834,-500,92,5,11800,33,0,11,RR-J2,3622.0,49.921875,50.888671875,0.966796875,52.23942755854697,1.3507556835469714
3741,3743,186,10,0,2817,-50,20,0,11800,33,0,11,RR-J2,3742.0,48.69140625,49.39453125,0.703125,49.68186568528115,0.2873344352811529
3861,3863,192,10,0,2785,-150,56,2,11800,33,0,11,RR-J2,3862.0,45.966796875,46.58203125,0.615234375,47.49813914646613,0.91610789646613
3980,3982,198,10,0,2779,0,8,0,11800,33,0,11,RR-J2,3981.0,45.966796875,46.0546875,0.087890625,45.73781124257747,-0.31687625742252834
4100,4102,204,10,0,2779,0,8,0,11800,33,0,11,RR-J2,4101.0,45.966796875,46.0546875,0.087890625,45.766314280213585,-0.28837321978641484
4217,4219,210,10,0,2775,0,-24,1,11800,33,0,11,RR-J2,4218.0,45.966796875,45.703125,-0.263671875,45.73694150587268,0.033816505872678704
4337,4339,216,10,0,2776,50,-16,0,11800,33,0,11,RR-J2,4338.0,45.966796875,45.791015625,-0.17578125,45.7418967529168,-0.04911887208319854
4457,4459,222,10,0,2777,0,-8,0,11800,33,0,11,RR-J2,4458.0,45.966796875,45.87890625,-0.087890625,45.75172024418931,-0.1271860058106924
4577,4579,228,10,0,2777,0,-8,0,11800,33,0,11,RR-J2,4578.0,45.966796875,45.87890625,-0.087890625,45.754941493127575,-0.12396475687242514
4697,4699,234,10,0,2776,0,-16,0,11800,33,0,11,RR-J2,4698.0,45.966796875,45.791015625,-0.17578125,45.76036125904839,-0.030654365951612306
4817,4819,240,10,0,2776,0,-16,0,11800,33,0,11,RR-J2,4818.0,45.966796875,45.791015625,-0.17578125,45.762789540943125,-0.028226084056875322
4937,4939,246,10,0,2777,0,-8,0,11800,33,0,11,RR-J2,4938.0,45.966796875,45.87890625,-0.087890625,45.76412835761964,-0.11477789238035996
5057,5059,252,10,0,2777,0,-8,0,11800,33,0,11,RR-J2,5058.0,45.966796875,45.87890625,-0.087890625,45.76529675852483,-0.11360949147516664
103,105,5,11,0,1000,0,-184,12,11800,35,0,12,RR-J3,104.0,90.0,91.93359375,1.93359375,91.12916896646134,-0.8044247835386642
223,225,11,11,0,998,-50,-204,18,11700,35,0,12,RR-J3,224.0,90.0,92.109375,2.109375,91.47793345861767,-0.6314415413823298
361,363,18,11,0,998,0,-200,16,11700,35,0,12,RR-J3,362.0,90.0,92.109375,2.109375,92.3422161892355,0.23284118923550068
481,483,24,11,0,997,0,-208,23,11800,35,0,12,RR-J3,482.0,89.912109375,92.197265625,2.28515625,92.45173999640976,0.2544743714097564
601,603,30,11,0,996,0,-240,30,11700,35,0,12,RR-J3,602.0,89.560546875,92.28515625,2.724609375,92.08914424356081,-0.19601200643919015
721,723,36,11,0,997,0,-292,45,11600,35,0,12,RR-J3,722.0,88.857421875,92.197265625,3.33984375,91.19664455906354,-1.000621065936457
841,843,42,11,0,1003,150,-304,32,11700,35,0,12,RR-J3,842.0,88.2421875,91.669921875,3.427734375,90.41619754322971,-1.253724331770286
962,964,48,11,0,1014,150,-256,26,11700,35,0,12,RR-J3,963.0,87.890625,90.703125,2.8125,89.42072578786653,-1.2823992121334697
1081,1083,54,11,0,1026,100,-168,9,11800,35,0,12,RR-J3,1082.0,87.802734375,89.6484375,1.845703125,88.86854648907658,-0.7798910109234214
1202,1204,60,11,0,1028,0,-20,1,11800,35,0,12,RR-J3,1203.0,91.40625,89.47265625,-1.93359375,88.92054860474497,-0.5521076452550346
1321,1323,66,11,0,982,-450,136,0,11800,35,0,12,RR-J3,1322.0,98.0859375,93.515625,-4.5703125,91.63712290918821,-1.8785020908117929
1442,1444,72,11,0,925,-450,52,0,11800,35,0,12,RR-J3,1443.0,99.580078125,98.525390625,-1.0546875,96.74525274969216,-1.7801378753078438
1561,1563,78,11,0,901,-150,0,0,11700,35,0,12,RR-J3,1562.0,100.810546875,100.634765625,-0.17578125,99.24528913337143,-1.389476491628571
1681,1683,84,11,0,891,-50,24,0,11700,35,0,12,RR-J3,1682.0,101.689453125,101.513671875,-0.17578125,100.79359496100298,-0.7200769139970191
1801,1803,90,11,0,884,-50,20,0,11700,35,0,12,RR-J3,1802.0,102.3046875,102.12890625,-0.17578125,101.80245631990609,-0.326449930093915
1921,1923,96,11,0,883,0,24,0,11600,35,0,12,RR-J3,1922.0,102.041015625,102.216796875,0.17578125,102.3277415014758,0.11094462647579917
2042,2044,102,11,0,902,500,-152,2,11700,35,0,12,RR-J3,2043.0,95.537109375,100.546875,5.009765625,101.4549964338216,0.9081214338216057
2161,2163,108,11,0,960,300,-136,2,11700,35,0,12,RR-J3,2162.0,93.515625,95.44921875,1.93359375,97.02517582828622,1.5759570782862227
2307,2309,114,11,0,979,-50,-36,1,11800,35,0,12,RR-J3,2308.0,93.515625,93.779296875,0.263671875,94.04892027781047,0.26962340281046693
2426,2428,120,11,0,971,-100,-96,4,11800,35,0,12,RR-J3,2427.0,93.515625,94.482421875,0.966796875,95.54013623025466,1.0577143552546602
2540,2542,126,11,0,965,-50,-160,10,11800,35,0,12,RR-J3,2541.0,93.427734375,95.009765625,1.58203125,96.1447333892791,1.1349677642790965
2662,2664,132,11,0,963,0,-168,13,11800,35,0,12,RR-J3,2663.0,93.427734375,95.185546875,1.7578125,94.98661551916221,-0.19893135583778587
2785,2787,138,11,0,966,0,-144,9,11800,35,0,12,RR-J3,2786.0,93.427734375,94.921875,1.494140625,94.5993577055944,-0.32251729440559984
2903,2905,144,11,0,967,0,-136,8,11800,35,0,12,RR-J3,2904.0,93.427734375,94.833984375,1.40625,94.44042799251778,-0.3935563824822168
3023,3025,150,11,0,966,0,-144,8,11800,35,0,12,RR-J3,3024.0,93.427734375,94.921875,1.494140625,95.35134220436372,0.42946720436371777
3142,3144,156,11,0,967,0,-136,7,11800,35,0,12,RR-J3,3143.0,93.427734375,94.833984375,1.40625,95.20247237049948,0.3684879954994784
3262,3264,162,11,0,967,0,-136,9,11800,35,0,12,RR-J3,3263.0,93.427734375,94.833984375,1.40625,94.30982415113453,-0.524160223865465
3385,3387,168,11,0,967,0,-36,1,11800,35,0,12,RR-J3,3386.0,97.03125,94.833984375,-2.197265625,94.26279847752559,-0.5711858974744075
3503,3505,174,11,0,934,-450,144,1,11800,35,0,12,RR-J3,3504.0,100.1953125,97.734375,-2.4609375,97.0100771478842,-0.7242978521157966
3623,3625,180,11,0,905,-200,-104,3,11800,35,0,12,RR-J3,3624.0,97.119140625,100.283203125,3.1640625,100.0696515827334,-0.21355154226660034
3743,3745,186,11,0,920,100,-240,27,11800,35,0,12,RR-J3,3744.0,94.921875,98.96484375,4.04296875,98.5418430142133,-0.42300073578670094
3863,3865,192,11,0,965,550,-316,20,11700,35,0,12,RR-J3,3864.0,90.0,95.009765625,5.009765625,95.15127451547433,0.14150889047432713
3982,3984,198,11,0,1005,150,-132,7,11800,35,0,12,RR-J3,3983.0,90.0,91.494140625,1.494140625,91.03226899952838,-0.4618716254716162
4102,4104,204,11,0,1008,0,-120,6,11800,35,0,12,RR-J3,4103.0,90.0,91.23046875,1.23046875,91.04558542486102,-0.18488332513898342
4219,4221,210,11,0,1006,0,-136,8,11800,35,0,12,RR-J3,4220.0,90.0,91.40625,1.40625,91.06227683355951,-0.3439731664404917
4339,4341,216,11,0,1006,0,-136,7,11800,35,0,12,RR-J3,4340.0,90.0,91.40625,1.40625,91.0149485150112,-0.39130148498880146
4459,4461,222,11,0,1007,0,-128,6,11800,35,0,12,RR-J3,4460.0,90.0,91.318359375,1.318359375,91.01751786069306,-0.3008415143069385
4579,4581,228,11,0,1006,0,-136,7,11800,35,0,12,RR-J3,4580.0,90.0,91.40625,1.40625,91.0096329742717,-0.39661702572830393
4699,4701,234,11,0,1006,0,-136,8,11800,35,0,12,RR-J3,4700.0,90.0,91.40625,1.40625,91.01237320250912,-0.3938767974908757
4819,4821,240,11,0,1006,0,-136,9,11800,35,0,12,RR-J3,4820.0,90.0,91.40625,1.40625,91.01133768410254,-0.39491231589745723
4939,4941,246,11,0,1006,0,-136,8,11800,35,0,12,RR-J3,4940.0,90.0,91.40625,1.40625,91.0093194942503,-0.3969305057496939
5059,5061,252,11,0,1006,0,-136,7,11700,35,0,12,RR-J3,5060.0,90.0,91.40625,1.40625,91.00841032665035,-0.397839673349651
