time_s,leg,phase,swing,middle_swing,clearance_mm,force_n,j1_target,j1_actual,j2_target,j3_target,tilt_deg,safety,moving
5.0,FL,0.15789693593978882,False,False,-0.32820153206851443,9.232659933017672,-0.791015625,0.9765021419731669,55.458984375,91.23046875,0.232968174857765,ok,True
5.0,FR,0.6578969359397888,True,False,-0.43536607453613374,14.647490528674352,-2.724609375,-0.11714916296401884,56.77734375,90.966796875,0.232968174857765,ok,True
5.0,RL,0.6578969359397888,True,False,-0.38120677360556354,12.080554674868424,-2.724609375,-1.3201153724594787,60.732421875,88.857421875,0.232968174857765,ok,True
5.0,RR,0.15789693593978882,False,False,-0.262611073335986,6.949406044910759,-0.791015625,-0.22357776504619292,57.12890625,90.52734375,0.232968174857765,ok,True
5.0200000000000005,FL,0.16949646174907684,False,False,-0.3204385762153039,9.550872071816821,-0.703125,1.064537662668902,55.634765625,91.23046875,0.233031564558478,ok,True
5.0200000000000005,FR,0.6694964617490768,True,False,-0.4364512838875151,14.225720007206514,-2.724609375,-0.2653697724844657,57.041015625,91.23046875,0.233031564558478,ok,True
5.0200000000000005,RL,0.6694964617490768,True,False,-0.38882477758585277,12.026635990897017,-2.724609375,-1.4592883851380807,60.90820312500001,89.12109375,0.233031564558478,ok,True
5.0200000000000005,RR,0.16949646174907684,False,False,-0.25313855538755536,6.945861803963752,-0.703125,-0.11316837724321692,57.12890625,90.52734375,0.233031564558478,ok,True
5.04,FL,0.18109598755836487,False,False,-0.32859751382288693,10.081302606201513,-0.615234375,1.1666561695311735,55.72265625,91.142578125,0.23551598561902679,ok,True
5.04,FR,0.6810959875583649,True,False,-0.42133985443139343,13.7483234621011,-2.724609375,-0.42572525530586125,57.30468749999999,91.494140625,0.23551598561902679,ok,True
5.04,RL,0.6810959875583649,True,False,-0.3822542373555782,11.465142158733254,-2.724609375,-1.614555110161786,61.083984375,89.384765625,0.23551598561902679,ok,True
5.04,RR,0.18109598755836487,False,False,-0.25874259270025624,7.515871212092719,-0.615234375,0.013446292378181927,57.12890625,90.615234375,0.23551598561902679,ok,True
5.0600000000000005,FL,0.1926955133676529,False,False,-0.34860232654609913,11.246534862379754,-0.52734375,1.2664327143481189,55.8984375,91.142578125,0.23897859798179744,ok,True
5.0600000000000005,FR,0.6926955133676529,True,False,-0.41013099958088495,13.409660751346253,-2.724609375,-0.5805290821205336,57.568359375,91.93359375,0.23897859798179744,ok,True
5.0600000000000005,RL,0.6926955133676529,True,False,-0.36489124735689105,11.065482428519463,-2.724609375,-1.7593393838347986,61.25976562500001,89.912109375,0.23897859798179744,ok,True
5.0600000000000005,RR,0.1926955133676529,False,False,-0.27529915893909074,8.124368048409254,-0.52734375,0.13110579619971677,57.12890625,90.615234375,0.23897859798179744,ok,True
5.08,FL,0.20429503917694092,False,False,-0.37117073988209015,12.082438291381422,-0.439453125,1.3572627387485814,55.98632812500001,90.966796875,0.2447090043550867,ok,True
5.08,FR,0.7042950391769409,True,True,-0.39688779771147875,12.36326800141044,-2.63671875,-0.7228076543951157,57.919921875,92.28515625,0.2447090043550867,ok,True
5.08,RL,0.7042950391769409,True,True,-0.34363376233331744,9.32731549954907,-2.63671875,-1.8845077310871694,61.435546875,90.43945312500001,0.2447090043550867,ok,True
5.08,RR,0.20429503917694092,False,False,-0.2958911791685337,9.29105004208389,-0.439453125,0.2319083144138895,57.041015625,90.615234375,0.2447090043550867,ok,True
