time_s,leg,phase,swing,middle_swing,clearance_mm,force_n,j1_target,j1_actual,j2_target,j3_target,tilt_deg,safety,moving
5.0,FL,0.15789693593978882,False,False,-0.4384515027184982,15.317071271241765,2.109375,2.326695497258059,38.408203125,68.994140625,0.13027088313374097,ok,True
5.0,FR,0.6578969359397888,True,False,-0.27223001357191967,6.308163234681529,3.6035156249999996,3.350854425178241,42.5390625,68.90625,0.13027088313374097,ok,True
5.0,RL,0.6578969359397888,True,False,-0.2520672609868241,6.2523836255717296,3.6035156249999996,3.5969215217744135,38.583984375,69.78515625,0.13027088313374097,ok,True
5.0,RR,0.15789693593978882,False,False,-0.42803527512609574,14.704870548937887,2.109375,2.141354029503113,36.826171875,69.2578125,0.13027088313374097,ok,True
5.0200000000000005,FL,0.16949646174907684,False,False,-0.4655214227087118,17.124799736827022,2.021484375,2.256545528044644,38.408203125,68.994140625,0.1646617514489384,ok,True
5.0200000000000005,FR,0.6694964617490768,True,False,-0.20667815336126993,3.969010447978061,3.69140625,3.448109831607602,43.2421875,69.697265625,0.1646617514489384,ok,True
5.0200000000000005,RL,0.6694964617490768,True,False,-0.21743757856461376,5.192287366451285,3.69140625,3.5829000558730417,39.19921875,70.576171875,0.1646617514489384,ok,True
5.0200000000000005,RR,0.16949646174907684,False,False,-0.45874640725528104,16.797630904034467,2.021484375,2.187733855099005,37.001953125,69.2578125,0.1646617514489384,ok,True
5.04,FL,0.18109598755836487,False,False,-0.49496439892020294,18.918352047360635,1.9335937500000002,2.2713267121278204,38.3203125,68.994140625,0.1842169524408322,ok,True
5.04,FR,0.6810959875583649,True,False,-0.0011043000685828641,1.8752434116438437,3.69140625,3.4727166098951834,43.857421875,70.83984375000001,0.1842169524408322,ok,True
5.04,RL,0.6810959875583649,True,False,-0.16975914744107867,2.5369875684714036,3.69140625,3.540655215773062,40.07812500000001,71.71875,0.1842169524408322,ok,True
5.04,RR,0.18109598755836487,False,False,-0.4989490840058286,19.17352741075855,1.9335937500000002,2.26225921878581,37.08984375,69.2578125,0.1842169524408322,ok,True
