time_s,leg,phase,swing,middle_swing,clearance_mm,force_n,j1_target,j1_actual,j2_target,j3_target,tilt_deg,safety,moving
5.0,FL,0.15789693593978882,False,False,-0.2920580106232501,8.990376670076675,-0.87890625,-0.6708924966839331,55.458984375,91.23046875,0.28771995805769446,ok,True
5.0,FR,0.6578969359397888,True,False,-0.44550517502053855,14.122163220308703,-2.63671875,-1.468153454810624,57.216796875,91.318359375,0.28771995805769446,ok,True
5.0,RL,0.6578969359397888,True,False,-0.34777871562491347,10.850303938241158,-2.8125,-2.9000108195961065,61.083984375,89.296875,0.28771995805769446,ok,True
5.0,RR,0.15789693593978882,False,False,-0.3186756429316012,8.871664181641776,-0.703125,-1.8050437342539571,57.12890625,90.615234375,0.28771995805769446,ok,True
5.0200000000000005,FL,0.16949646174907684,False,False,-0.32009175530289813,10.71843711419434,-0.703125,-0.5842818400001375,55.634765625,91.142578125,0.2100522738137835,ok,True
5.0200000000000005,FR,0.6694964617490768,True,False,-0.4091248403472886,11.918422356438747,-2.724609375,-1.5544838769111191,57.83203125,91.93359375,0.2100522738137835,ok,True
5.0200000000000005,RL,0.6694964617490768,True,False,-0.35436991022207154,10.533109621057172,-2.724609375,-3.0319970592281416,61.787109375,89.912109375,0.2100522738137835,ok,True
5.0200000000000005,RR,0.16949646174907684,False,False,-0.3120756461771068,9.018125843518904,-0.703125,-1.6412729819016805,57.12890625,90.615234375,0.2100522738137835,ok,True
5.04,FL,0.18109598755836487,False,False,-0.37220694633666174,13.574165262046014,-0.615234375,-0.3951376997299128,55.72265625,91.142578125,0.1993647618139901,ok,True
5.04,FR,0.6810959875583649,True,False,-0.3533242186016111,9.262031725466567,-2.8125,-1.7441680477055088,58.62304687499999,92.8125,0.1993647618139901,ok,True
5.04,RL,0.6810959875583649,True,False,-0.3325420738251317,8.669309579952458,-2.8125,-3.1339851220427595,62.49023437500001,90.703125,0.1993647618139901,ok,True
5.04,RR,0.18109598755836487,False,False,-0.3269812289200813,10.936081050445623,-0.615234375,-1.5143054356183667,57.12890625,90.615234375,0.1993647618139901,ok,True
5.0600000000000005,FL,0.1926955133676529,False,False,-0.43728304825350894,16.866651078897217,-0.52734375,-0.17924618172913745,55.810546875,90.966796875,0.18763115210330464,ok,True
5.0600000000000005,FR,0.6926955133676529,True,False,-0.27924988561114916,6.540179173964005,-2.724609375,-1.9606795990808892,59.4140625,93.779296875,0.18763115210330464,ok,True
5.0600000000000005,RL,0.6926955133676529,True,False,-0.2707300043084254,6.828486196712736,-2.724609375,-3.3002976380228697,63.19335937500001,91.7578125,0.18763115210330464,ok,True
5.0600000000000005,RR,0.1926955133676529,False,False,-0.3815239992636943,13.545316781010088,-0.52734375,-1.3320357396075941,57.12890625,90.615234375,0.18763115210330464,ok,True
5.08,FL,0.20429503917694092,False,False,-0.5066749294374562,20.865822279382545,-0.439453125,0.044298311815397375,55.98632812500001,90.966796875,0.19148768728749263,ok,True
5.08,FR,0.7042950391769409,True,True,-0.18060028913270687,4.06592297398596,-2.724609375,-2.1870911136404807,60.380859375,95.09765625,0.19148768728749263,ok,True
5.08,RL,0.7042950391769409,True,True,-0.15023526726831715,3.9055527760949262,-2.724609375,-3.526180031593688,63.984375,93.1640625,0.19148768728749263,ok,True
5.08,RR,0.20429503917694092,False,False,-0.4427350336251995,16.558661358566507,-0.439453125,-1.0806002925145304,57.12890625,90.615234375,0.19148768728749263,ok,True
5.1000000000000005,FL,0.21589456498622894,False,False,-0.5500010931614036,22.21140160128233,-0.17578125,0.21838034581790178,56.07421875,90.966796875,0.19764909850937176,ok,True
5.1000000000000005,FR,0.7158945649862289,True,True,-5.683557943725326e-05,1.5833760559325682,-2.4609375,-2.4227819544659255,61.435546875,96.416015625,0.19764909850937176,ok,True
5.1000000000000005,RL,0.7158945649862289,True,True,0.5192115888743715,0.0,-2.4609375,-3.4852991794092736,64.775390625,94.5703125,0.19764909850937176,ok,True
5.1000000000000005,RR,0.21589456498622894,False,False,-0.5030631428896148,20.168765205787633,-0.17578125,-0.7257398765095493,57.12890625,90.615234375,0.19764909850937176,ok,True
5.12,FL,0.22749409079551697,False,False,-0.5740077485345829,24.355885959000847,-0.087890625,0.32305387886097753,56.162109375,90.87890625,0.2976091964351368,ok,True
5.12,FR,0.727494090795517,True,True,0.09968525677246654,0.0,-2.373046875,-2.704682087685904,62.314453125,97.734375,0.2976091964351368,ok,True
5.12,RL,0.727494090795517,True,True,2.2583562453480366,0.0,-2.373046875,-3.274667609722826,65.390625,96.064453125,0.2976091964351368,ok,True
5.12,RR,0.22749409079551697,False,False,-0.5400083014875379,20.40670406714297,-0.087890625,-0.09418813223957259,57.041015625,90.615234375,0.2976091964351368,ok,True
5.14,FL,0.239093616604805,False,False,-0.599619075576388,25.29071313738086,0.0,0.5307049961774223,56.42578125,90.87890625,0.6147721647374653,ok,True
5.14,FR,0.739093616604805,True,True,0.6597987432036961,0.0,-2.109375,-2.763331968351632,63.19335937500001,99.140625,0.6147721647374653,ok,True
