begin,end,command,joint,status,raw,speed_raw,load_raw,current_raw,voltage_mv,temperature_c,hardware_error,servo_id,joint_name,time_ms,target_deg,actual_deg,error_deg,sim_actual_deg,sim_minus_hardware_deg
2163,2165,108,0,0,1829,0,24,0,11700,34,0,1,FL-J1,2164.0,-8.96484375,-8.7890625,0.17578125,-9.115389624397606,-0.326327124397606
2309,2311,114,0,0,1826,-50,0,0,11700,34,0,1,FL-J1,2310.0,-8.96484375,-9.052734375,-0.087890625,-9.45450289863545,-0.40176852363545024
2428,2430,120,0,0,1835,50,80,2,11700,34,0,1,FL-J1,2429.0,-8.96484375,-8.26171875,0.703125,-8.654414789228143,-0.39269603922814333
2542,2544,126,0,0,1836,0,80,2,11700,34,0,1,FL-J1,2543.0,-8.96484375,-8.173828125,0.791015625,-8.513123338334132,-0.3392952133341325
2682,2684,133,0,0,1837,0,88,4,11700,34,0,1,FL-J1,2683.0,-8.96484375,-8.0859375,0.87890625,-9.146706527868353,-1.0607690278683535
2803,2805,139,0,0,1835,0,72,2,11700,34,0,1,FL-J1,2804.0,-8.96484375,-8.26171875,0.703125,-9.572217961472932,-1.3104992114729317
2921,2923,145,0,0,1826,-50,0,0,11700,34,0,1,FL-J1,2922.0,-8.96484375,-9.052734375,-0.087890625,-10.03704974797249,-0.9843153729724907
3041,3043,151,0,0,1828,0,0,0,11700,34,0,1,FL-J1,3042.0,-8.96484375,-8.876953125,0.087890625,-8.880236119995281,-0.0032829949952812854
3160,3162,157,0,0,1828,-100,-24,0,11700,34,0,1,FL-J1,3161.0,-8.96484375,-8.876953125,0.087890625,-8.118636401964384,0.758316723035616
3280,3282,163,0,0,1826,0,0,0,11700,34,0,1,FL-J1,3281.0,-8.96484375,-9.052734375,-0.087890625,-8.699282476023276,0.3534518989767239
3403,3405,169,0,0,1825,-50,-28,1,11700,34,0,1,FL-J1,3404.0,-8.96484375,-9.140625,-0.17578125,-8.822641112369764,0.3179838876302359
3521,3523,175,0,0,1825,0,-64,1,11700,34,0,1,FL-J1,3522.0,-6.50390625,-9.140625,-2.63671875,-9.081509744617334,0.059115255382666376
3640,3642,181,0,0,1858,500,-256,9,11600,34,0,1,FL-J1,3641.0,-0.0,-6.240234375,-6.240234375,-6.9744942101146785,-0.7342598351146785
3763,3765,187,0,0,1917,300,-88,1,11700,34,0,1,FL-J1,3764.0,-0.0,-1.0546875,-1.0546875,-1.2559176986086134,-0.20123019860861335
3880,3882,193,0,0,1926,100,-20,1,11700,34,0,1,FL-J1,3881.0,-0.0,-0.263671875,-0.263671875,-0.25959617603804186,0.004075698961958141
4000,4002,199,0,0,1929,0,0,0,11700,34,0,1,FL-J1,4001.0,-0.0,-0.0,-0.0,-0.17675299331175862,-0.17675299331175862
4120,4122,205,0,0,1926,0,-36,0,11800,33,0,1,FL-J1,4121.0,-0.0,-0.263671875,-0.263671875,0.1608276488966002,0.4244995238966002
4237,4239,211,0,0,1926,0,-32,1,11800,34,0,1,FL-J1,4238.0,-0.0,-0.263671875,-0.263671875,0.21447122346992856,0.47814309846992853
4357,4359,217,0,0,1928,50,0,0,11700,34,0,1,FL-J1,4358.0,-0.0,-0.087890625,-0.087890625,0.25365550813910975,0.34154613313910975
4477,4479,223,0,0,1928,0,0,0,11700,34,0,1,FL-J1,4478.0,-0.0,-0.087890625,-0.087890625,0.29386537514796013,0.38175600014796013
4597,4599,229,0,0,1927,0,-24,0,11700,34,0,1,FL-J1,4598.0,-0.0,-0.17578125,-0.17578125,0.3155295858112719,0.4913108358112719
4717,4719,235,0,0,1927,0,-24,0,11700,34,0,1,FL-J1,4718.0,-0.0,-0.17578125,-0.17578125,0.33159356233605686,0.5073748123360569
4837,4839,241,0,0,1927,0,-24,0,11700,34,0,1,FL-J1,4838.0,-0.0,-0.17578125,-0.17578125,0.3426108283909505,0.5183920783909505
4957,4959,247,0,0,1927,0,-24,0,11700,34,0,1,FL-J1,4958.0,-0.0,-0.17578125,-0.17578125,0.35001952040339396,0.525800770403394
5077,5079,253,0,0,1927,0,-24,0,11700,34,0,1,FL-J1,5078.0,-0.0,-0.17578125,-0.17578125,0.355529592954247,0.531310842954247
2,4,0,1,0,1555,0,8,1,11800,32,0,2,FL-J2,3.0,45.966796875,45.87890625,-0.087890625,45.96566413238225,0.08675788238225124
124,126,6,1,0,1555,0,8,0,11900,32,0,2,FL-J2,125.0,45.966796875,45.87890625,-0.087890625,45.45177513272517,-0.42713111727483266
243,245,12,1,0,1551,0,-32,2,11800,32,0,2,FL-J2,244.0,45.87890625,46.23046875,0.3515625,46.51581072430705,0.28534197430705177
381,383,19,1,0,1547,-100,-12,1,11800,32,0,2,FL-J2,382.0,46.494140625,46.58203125,0.087890625,45.74828594328087,-0.8337453067191305
501,503,25,1,0,1540,0,56,3,11800,32,0,2,FL-J2,502.0,48.076171875,47.197265625,-0.87890625,46.47414722466312,-0.7231184003368796
621,623,31,1,0,1519,-200,104,9,11800,32,0,2,FL-J2,622.0,50.625,49.04296875,-1.58203125,47.80307803961379,-1.239890710386213
741,743,37,1,0,1483,-350,68,4,11800,32,0,2,FL-J2,742.0,53.0859375,52.20703125,-0.87890625,50.11413202934544,-2.0928992206545587
861,863,43,1,0,1456,-200,4,1,11800,32,0,2,FL-J2,862.0,54.66796875,54.580078125,-0.087890625,54.169451250786565,-0.4106268742134347
982,984,49,1,0,1443,-50,-36,3,11800,32,0,2,FL-J2,983.0,55.283203125,55.72265625,0.439453125,55.895600644001,0.17294439400100003
1101,1103,55,1,0,1442,0,-40,3,11900,32,0,2,FL-J2,1102.0,55.37109375,55.810546875,0.439453125,55.802259591014725,-0.008287283985275451
1222,1224,61,1,0,1435,-150,80,3,11900,33,0,2,FL-J2,1223.0,58.0078125,56.42578125,-1.58203125,55.58858214474537,-0.8371991052546335
1341,1343,67,1,0,1399,-100,16,1,11800,32,0,2,FL-J2,1342.0,59.501953125,59.58984375,0.087890625,58.79058223820354,-0.799261511796459
1462,1464,73,1,0,1416,200,-44,1,11800,32,0,2,FL-J2,1463.0,57.3046875,58.095703125,0.791015625,58.68657372271367,0.5908705977136677
1581,1583,79,1,0,1444,300,-44,1,11800,33,0,2,FL-J2,1582.0,54.84375,55.634765625,0.791015625,56.36678917056051,0.7320235455605086
1701,1703,85,1,0,1470,200,-36,1,11800,32,0,2,FL-J2,1702.0,52.734375,53.349609375,0.615234375,54.012017785996086,0.6624084109960862
1821,1823,91,1,0,1489,150,-8,0,11700,32,0,2,FL-J2,1822.0,51.416015625,51.6796875,0.263671875,52.08693866590242,0.40725116590242294
1941,1943,97,1,0,1499,50,-24,1,11700,32,0,2,FL-J2,1942.0,50.09765625,50.80078125,0.703125,50.91784376946868,0.11706251946868207
2061,2063,103,1,0,1536,400,-60,3,11800,32,0,2,FL-J2,2062.0,46.318359375,47.548828125,1.23046875,48.81575630738605,1.266928182386053
2181,2183,109,1,0,1556,50,12,0,11800,32,0,2,FL-J2,2182.0,45.87890625,45.791015625,-0.087890625,45.83018258321514,0.039166958215140824
2327,2329,115,1,0,1554,-50,60,3,11800,32,0,2,FL-J2,2328.0,46.669921875,45.966796875,-0.703125,46.343619395180596,0.37682252018059614
2446,2448,121,1,0,1538,-150,84,6,11900,33,0,2,FL-J2,2447.0,48.515625,47.373046875,-1.142578125,46.594735337027714,-0.7783115379722858
2560,2562,127,1,0,1536,0,192,52,11600,33,0,2,FL-J2,2561.0,49.658203125,47.548828125,-2.109375,48.14422810438561,0.5953999793856113
2684,2686,133,1,0,1530,-150,140,27,11900,33,0,2,FL-J2,2685.0,49.658203125,48.076171875,-1.58203125,49.4502060955652,1.3740342205651999
2805,2807,139,1,0,1522,-50,80,9,11800,33,0,2,FL-J2,2806.0,49.658203125,48.779296875,-0.87890625,48.842030649072896,0.06273377407289615
2923,2925,145,1,0,1523,50,88,15,11800,32,0,2,FL-J2,2924.0,49.658203125,48.69140625,-0.966796875,47.72620290899799,-0.9652033410020096
3043,3045,151,1,0,1524,0,96,19,11800,32,0,2,FL-J2,3044.0,49.658203125,48.603515625,-1.0546875,48.747525232790544,0.14400960779054373
3162,3164,157,1,0,1520,-100,64,6,11800,33,0,2,FL-J2,3163.0,49.658203125,48.955078125,-0.703125,49.381532561018545,0.4264544360185454
3282,3284,163,1,0,1519,0,56,5,11800,32,0,2,FL-J2,3283.0,49.658203125,49.04296875,-0.615234375,49.58972752204641,0.5467587720464095
3405,3407,169,1,0,1512,-250,188,35,11800,32,0,2,FL-J2,3406.0,52.55859375,49.658203125,-2.900390625,49.68306807318568,0.02486494818568019
3523,3525,175,1,0,1467,-100,-32,2,11900,32,0,2,FL-J2,3524.0,52.822265625,53.61328125,0.791015625,53.01467002824513,-0.5986112217548722
3642,3644,181,1,0,1507,300,-16,1,11800,32,0,2,FL-J2,3643.0,49.921875,50.09765625,0.17578125,51.18400179764871,1.0863455476487118
3765,3767,187,1,0,1517,200,-48,2,11800,32,0,2,FL-J2,3766.0,47.98828125,49.21875,1.23046875,49.67496943272414,0.45621943272414
3882,3884,193,1,0,1551,50,-24,2,11800,32,0,2,FL-J2,3883.0,45.966796875,46.23046875,0.263671875,46.692883095658,0.4624143456579972
4002,4004,199,1,0,1551,0,-24,2,11900,32,0,2,FL-J2,4003.0,45.966796875,46.23046875,0.263671875,46.11533154649331,-0.11513720350669132
4122,4124,205,1,0,1551,0,-24,2,11800,32,0,2,FL-J2,4123.0,45.966796875,46.23046875,0.263671875,45.83334350705563,-0.39712524294436946
4239,4241,211,1,0,1553,0,-8,1,11900,32,0,2,FL-J2,4240.0,45.966796875,46.0546875,0.087890625,45.813494078346835,-0.24119342165316482
4359,4361,217,1,0,1553,0,-8,0,11800,32,0,2,FL-J2,4360.0,45.966796875,46.0546875,0.087890625,45.809916448920646,-0.24477105107935415
4479,4481,223,1,0,1552,0,-16,1,11900,32,0,2,FL-J2,4480.0,45.966796875,46.142578125,0.17578125,45.79698278250826,-0.34559534249174106
4599,4601,229,1,0,1552,0,-16,1,11800,32,0,2,FL-J2,4600.0,45.966796875,46.142578125,0.17578125,45.78975740685445,-0.3528207181455514
4719,4721,235,1,0,1553,0,-8,0,11800,32,0,2,FL-J2,4720.0,45.966796875,46.0546875,0.087890625,45.78194511564381,-0.27274238435619225
4839,4841,241,1,0,1552,0,-16,1,11800,32,0,2,FL-J2,4840.0,45.966796875,46.142578125,0.17578125,45.778710206145156,-0.3638679188548437
4959,4961,247,1,0,1552,0,-16,0,11800,33,0,2,FL-J2,4960.0,45.966796875,46.142578125,0.17578125,45.7766620069318,-0.3659161180681991
5079,5081,253,1,0,1552,0,-16,0,11800,32,0,2,FL-J2,5080.0,45.966796875,46.142578125,0.17578125,45.775090273089916,-0.3674878519100844
22,24,1,2,0,3002,0,112,11,11900,35,0,3,FL-J3,23.0,90.0,91.142578125,1.142578125,90.10525395391018,-1.0373241710898213
142,144,7,2,0,3002,0,112,13,11900,35,0,3,FL-J3,143.0,90.0,91.142578125,1.142578125,90.78527454607232,-0.3573035789276844
261,263,13,2,0,3002,0,112,9,11900,35,0,3,FL-J3,262.0,90.0,91.142578125,1.142578125,91.54771123786527,0.405133112865272
383,385,19,2,0,3003,0,120,11,12000,35,0,3,FL-J3,384.0,90.0,91.23046875,1.23046875,91.93823379249963,0.7077650424996307
503,505,25,2,0,3004,0,140,14,11800,35,0,3,FL-J3,504.0,89.912109375,91.318359375,1.40625,91.97086074535491,0.6525013703549121
623,625,31,2,0,3004,0,180,26,12000,35,0,3,FL-J3,624.0,89.47265625,91.318359375,1.845703125,92.09579486340421,0.7774354884042083
743,745,37,2,0,3005,0,252,45,11700,35,0,3,FL-J3,744.0,88.681640625,91.40625,2.724609375,91.76748216236227,0.3612321623622705
863,865,43,2,0,2997,-150,268,32,11800,35,0,3,FL-J3,864.0,87.890625,90.703125,2.8125,90.27583403097414,-0.4272909690258615
984,986,49,2,0,2986,0,204,39,11800,35,0,3,FL-J3,985.0,87.626953125,89.736328125,2.109375,89.5219427487807,-0.21438537621929754
1103,1105,55,2,0,2969,-100,64,3,11900,35,0,3,FL-J3,1104.0,87.5390625,88.2421875,0.703125,88.89059990308853,0.6484124030885283
1224,1226,61,2,0,2971,100,-124,3,11900,35,0,3,FL-J3,1225.0,92.4609375,88.41796875,-4.04296875,88.38446252885669,-0.03350622114331259
1343,1345,67,2,0,3026,500,-224,6,11900,35,0,3,FL-J3,1344.0,98.173828125,93.251953125,-4.921875,92.20157644392528,-1.0503766810747237
1464,1466,73,2,0,3081,350,-104,5,11900,35,0,3,FL-J3,1465.0,99.66796875,98.0859375,-1.58203125,97.57593524440898,-0.5100022555910186
1583,1585,79,2,0,3103,100,-76,4,11900,35,0,3,FL-J3,1584.0,100.986328125,100.01953125,-0.966796875,99.93107707972962,-0.08845417027038138
1703,1705,85,2,0,3117,50,-44,1,11900,35,0,3,FL-J3,1704.0,101.865234375,101.25,-0.615234375,101.15812651402489,-0.09187348597511402
1823,1825,91,2,0,3124,100,-44,1,11800,35,0,3,FL-J3,1824.0,102.3046875,101.865234375,-0.439453125,101.90790886679666,0.04267449179666016
1943,1945,97,2,0,3126,0,24,0,11800,35,0,3,FL-J3,1944.0,101.337890625,102.041015625,0.703125,102.27086138423427,0.22984575923426576
2063,2065,103,2,0,3098,-400,188,3,11800,35,0,3,FL-J3,2064.0,94.482421875,99.580078125,5.09765625,100.46135033885254,0.8812722138525402
2183,2185,109,2,0,3049,-300,160,16,12000,35,0,3,FL-J3,2184.0,93.515625,95.2734375,1.7578125,95.2437624086781,-0.02967509132190571
2329,2331,115,2,0,3046,0,144,12,11900,35,0,3,FL-J3,2330.0,93.515625,95.009765625,1.494140625,95.2013242577135,0.1915586327134946
2448,2450,121,2,0,3049,0,168,19,11900,35,0,3,FL-J3,2449.0,93.515625,95.2734375,1.7578125,95.74699721747083,0.4735597174708346
2562,2564,127,2,0,3050,0,176,17,11900,35,0,3,FL-J3,2563.0,93.515625,95.361328125,1.845703125,95.80514860252849,0.4438204775284902
2701,2703,134,2,0,3050,0,176,19,11900,35,0,3,FL-J3,2702.0,93.515625,95.361328125,1.845703125,95.64889709976808,0.2875689747680781
2821,2823,140,2,0,3050,0,176,21,11900,36,0,3,FL-J3,2822.0,93.515625,95.361328125,1.845703125,95.83777797257267,0.47644984757266684
2943,2945,146,2,0,3051,0,184,20,11900,35,0,3,FL-J3,2944.0,93.515625,95.44921875,1.93359375,96.17625698944391,0.7270382394439139
3061,3063,152,2,0,3051,0,184,22,11900,35,0,3,FL-J3,3062.0,93.515625,95.44921875,1.93359375,95.74068667412949,0.29146792412949196
3180,3182,158,2,0,3041,-100,96,4,11900,35,0,3,FL-J3,3181.0,93.515625,94.5703125,1.0546875,94.4900892932077,-0.08022320679229722
3300,3302,164,2,0,3040,0,96,5,11900,35,0,3,FL-J3,3301.0,93.515625,94.482421875,0.966796875,94.57227347295004,0.08985159795004449
3423,3425,170,2,0,3045,150,-68,0,11900,35,0,3,FL-J3,3424.0,99.66796875,94.921875,-4.74609375,94.83526363259834,-0.08661136740165887
3543,3545,176,2,0,3089,450,-112,0,11900,150,0,3,FL-J3,3544.0,99.140625,98.7890625,-0.3515625,98.0451673797704,-0.7438951202295954
3660,3662,182,2,0,3096,-50,128,4,11900,35,0,3,FL-J3,3661.0,97.119140625,99.404296875,2.28515625,100.0776543671176,0.6733574921176029
3783,3785,188,2,0,3062,-250,128,3,11900,35,0,3,FL-J3,3784.0,92.28515625,96.416015625,4.130859375,97.14470790686707,0.7286922818670689
3900,3902,194,2,0,3015,-400,172,7,12000,35,0,3,FL-J3,3901.0,90.0,92.28515625,2.28515625,92.77618092396267,0.49102467396267
4020,4022,200,2,0,3003,0,120,11,11900,35,0,3,FL-J3,4021.0,90.0,91.23046875,1.23046875,91.11307600578095,-0.11739274421904611
4137,4139,206,2,0,3003,0,120,11,11900,35,0,3,FL-J3,4138.0,90.0,91.23046875,1.23046875,90.86530086868453,-0.36516788131547173
4257,4259,212,2,0,3002,0,112,12,11900,35,0,3,FL-J3,4258.0,90.0,91.142578125,1.142578125,90.92128440534655,-0.22129371965344546
4377,4379,218,2,0,3002,0,112,10,11900,35,0,3,FL-J3,4378.0,90.0,91.142578125,1.142578125,90.93176473621516,-0.21081338878484246
4497,4499,224,2,0,3002,0,112,11,11900,35,0,3,FL-J3,4498.0,90.0,91.142578125,1.142578125,90.93282671625644,-0.20975140874355702
4617,4619,230,2,0,3002,0,112,10,12000,35,0,3,FL-J3,4618.0,90.0,91.142578125,1.142578125,90.93614268434,-0.20643544066000175
4737,4739,236,2,0,3002,0,112,10,11900,35,0,3,FL-J3,4738.0,90.0,91.142578125,1.142578125,90.93242147548258,-0.21015664951741542
4857,4859,242,2,0,3002,0,112,11,11900,35,0,3,FL-J3,4858.0,90.0,91.142578125,1.142578125,90.93359860101984,-0.20897952398016173
4977,4979,248,2,0,3002,0,112,11,11900,35,0,3,FL-J3,4978.0,90.0,91.142578125,1.142578125,90.93444630670417,-0.2081318182958256
5097,5099,254,2,0,3002,0,112,10,11900,35,0,3,FL-J3,5098.0,90.0,91.142578125,1.142578125,90.93464483988438,-0.20793328511561526
24,26,1,3,0,2082,0,-64,2,11900,35,0,4,FR-J1,25.0,-0.0,0.615234375,0.615234375,0.024604501665493012,-0.590629873334507
144,146,7,3,0,2082,0,-84,3,11900,35,0,4,FR-J1,145.0,-0.263671875,0.615234375,0.87890625,-0.551097652834073,-1.166332027834073
263,265,13,3,0,2094,150,-60,1,11900,35,0,4,FR-J1,264.0,-1.494140625,-0.439453125,1.0546875,-0.7196484840397293,-0.28019535903972925
401,403,20,3,0,2122,250,-68,1,11900,36,0,4,FR-J1,402.0,-4.39453125,-2.900390625,1.494140625,-2.4253966140302414,0.4749940109697586
521,523,26,3,0,2152,250,-108,2,11900,35,0,4,FR-J1,522.0,-7.91015625,-5.537109375,2.373046875,-5.007065247155724,0.5300441278442758
641,643,32,3,0,2190,300,-120,1,11900,35,0,4,FR-J1,642.0,-11.6015625,-8.876953125,2.724609375,-8.39524637313396,0.4817067518660405
761,763,38,3,0,2232,350,-108,1,11900,35,0,4,FR-J1,762.0,-14.94140625,-12.568359375,2.373046875,-11.984979984050536,0.5833793909494638
881,883,44,3,0,2267,350,-76,1,11900,35,0,4,FR-J1,882.0,-16.962890625,-15.64453125,1.318359375,-15.226306535288222,0.41822471471177813
1002,1004,50,3,0,2284,150,-64,1,11900,35,0,4,FR-J1,1003.0,-17.9296875,-17.138671875,0.791015625,-17.34809043101433,-0.2094185560143309
1121,1123,56,3,0,2287,0,-64,3,11900,35,0,4,FR-J1,1122.0,-18.017578125,-17.40234375,0.615234375,-18.206290298281342,-0.8039465482813419
1242,1244,62,3,0,2286,0,-56,3,11900,35,0,4,FR-J1,1243.0,-17.841796875,-17.314453125,0.52734375,-17.987413265858525,-0.6729601408585246
1361,1363,68,3,0,2285,0,0,0,11900,35,0,4,FR-J1,1362.0,-16.962890625,-17.2265625,-0.263671875,-17.44507357354946,-0.2185110735494611
1482,1484,74,3,0,2287,0,164,9,11900,35,0,4,FR-J1,1483.0,-15.46875,-17.40234375,-1.93359375,-17.92605656133255,-0.5237128113325511
1601,1603,80,3,0,2291,0,360,55,11800,35,0,4,FR-J1,1602.0,-13.623046875,-17.75390625,-4.130859375,-17.23731074127009,0.5165955087299103
1721,1723,86,3,0,2270,-250,336,50,11800,35,0,4,FR-J1,1722.0,-11.689453125,-15.908203125,-4.21875,-14.317763281767425,1.5904398432325753
1841,1843,92,3,0,2239,-250,252,24,11700,35,0,4,FR-J1,1842.0,-10.1953125,-13.18359375,-2.98828125,-11.503298516601035,1.6802952333989651
1961,1963,98,3,0,2221,-100,216,16,11800,35,0,4,FR-J1,1962.0,-9.31640625,-11.6015625,-2.28515625,-10.112675667583924,1.4888868324160764
2081,2083,104,3,0,2212,-50,180,15,11800,35,0,4,FR-J1,2082.0,-8.96484375,-10.810546875,-1.845703125,-9.805322120210864,1.0052247547891362
2201,2232,110,3,0,2209,-50,152,8,11900,35,0,4,FR-J1,2216.5,-8.96484375,-10.546875,-1.58203125,-9.47198794436116,1.0748870556388397
2347,2349,116,3,0,2202,-50,92,4,11900,35,0,4,FR-J1,2348.0,-8.96484375,-9.931640625,-0.966796875,-9.117417055741706,0.814223569258294
2466,2468,122,3,0,2196,0,48,1,11900,35,0,4,FR-J1,2467.0,-8.96484375,-9.404296875,-0.439453125,-9.115741722846156,0.28855515215384386
2580,2582,128,3,0,2194,0,32,1,11900,35,0,4,FR-J1,2581.0,-8.96484375,-9.228515625,-0.263671875,-9.116346714620317,0.11216891037968324
2703,2705,134,3,0,2194,0,52,1,11900,35,0,4,FR-J1,2704.0,-8.0859375,-9.228515625,-1.142578125,-9.141171385119604,0.0873442398803963
2823,2825,140,3,0,2166,-450,224,6,11900,35,0,4,FR-J1,2824.0,-0.0,-6.767578125,-6.767578125,-7.65975017728394,-0.8921720522839403
2945,2947,146,3,0,2103,-400,104,1,11900,35,0,4,FR-J1,2946.0,-0.0,-1.23046875,-1.23046875,-1.9145955972793043,-0.6841268472793043
3063,3065,152,3,0,2093,0,40,1,11900,35,0,4,FR-J1,3064.0,-0.0,-0.3515625,-0.3515625,-0.25339629427114424,0.09816620572885576
3182,3184,158,3,0,2093,-50,36,0,11900,35,0,4,FR-J1,3183.0,-0.0,-0.3515625,-0.3515625,0.1123905432322038,0.46395304323220377
3302,3304,164,3,0,2091,0,24,0,11900,35,0,4,FR-J1,3303.0,-0.0,-0.17578125,-0.17578125,0.4670924300358446,0.6428736800358446
3425,3427,170,3,0,2087,-50,-24,1,11900,35,0,4,FR-J1,3426.0,-0.0,0.17578125,0.17578125,0.4678150386248041,0.2920337886248041
3545,3547,176,3,0,2082,0,-64,2,11900,35,0,4,FR-J1,3546.0,-0.0,0.615234375,0.615234375,0.7847382828325704,0.1695039078325704
3662,3664,182,3,0,2080,-50,-80,3,11900,35,0,4,FR-J1,3663.0,-0.0,0.791015625,0.791015625,1.0340609178301434,0.24304529283014342
3785,3787,188,3,0,2080,0,-80,3,11900,35,0,4,FR-J1,3786.0,-0.0,0.791015625,0.791015625,0.7340462467424551,-0.05696937825754489
3902,3904,194,3,0,2082,0,-64,3,11900,35,0,4,FR-J1,3903.0,-0.0,0.615234375,0.615234375,0.12218528927288394,-0.49304908572711603
4022,4024,200,3,0,2083,0,-56,1,11900,35,0,4,FR-J1,4023.0,-0.0,0.52734375,0.52734375,0.283167851797739,-0.244175898202261
4139,4141,206,3,0,2083,0,-56,2,11900,35,0,4,FR-J1,4140.0,-0.0,0.52734375,0.52734375,0.20419287718466977,-0.3231508728153302
4259,4261,212,3,0,2083,0,-56,2,11900,35,0,4,FR-J1,4260.0,-0.0,0.52734375,0.52734375,0.27650931279482355,-0.25083443720517645
4379,4381,218,3,0,2083,0,-56,2,11900,35,0,4,FR-J1,4380.0,-0.0,0.52734375,0.52734375,0.3145651805065341,-0.2127785694934659
4499,4501,224,3,0,2083,0,-56,2,11900,35,0,4,FR-J1,4500.0,-0.0,0.52734375,0.52734375,0.33335246314425704,-0.19399128685574296
4619,4621,230,3,0,2083,0,-56,2,11900,35,0,4,FR-J1,4620.0,-0.0,0.52734375,0.52734375,0.3448580751145767,-0.18248567488542328
4739,4741,236,3,0,2083,0,-56,1,11900,35,0,4,FR-J1,4740.0,-0.0,0.52734375,0.52734375,0.35165295694895343,-0.17569079305104657
4859,4861,242,3,0,2083,0,-56,1,11900,35,0,4,FR-J1,4860.0,-0.0,0.52734375,0.52734375,0.35720964364095004,-0.17013410635904996
4979,4981,248,3,0,2083,0,-56,2,11900,35,0,4,FR-J1,4980.0,-0.0,0.52734375,0.52734375,0.36133953062296104,-0.16600421937703896
5099,5101,254,3,0,2083,0,-56,2,11900,35,0,4,FR-J1,5100.0,-0.0,0.52734375,0.52734375,0.364070251033917,-0.163273498966083
42,44,2,4,0,2441,0,-32,2,11900,32,0,5,FR-J2,43.0,46.142578125,45.615234375,-0.52734375,45.9422769446631,0.3270425696630994
162,164,8,4,0,2457,250,-152,23,11900,32,0,5,FR-J2,163.0,49.658203125,47.021484375,-2.63671875,46.33419677093817,-0.6872876040618294
281,283,14,4,0,2512,550,-88,5,11900,70,0,5,FR-J2,282.0,52.998046875,51.85546875,-1.142578125,50.75851353558019,-1.0969552144198076
283,285,14,4,0,2513,550,-80,4,11900,32,0,5,FR-J2,284.0,52.998046875,51.943359375,-1.0546875,50.830899303863916,-1.1124600711360841
403,405,20,4,0,2534,150,-28,1,11900,32,0,5,FR-J2,404.0,54.228515625,53.7890625,-0.439453125,53.279498449898725,-0.5095640501012753
523,525,26,4,0,2540,0,-16,0,11900,32,0,5,FR-J2,524.0,54.4921875,54.31640625,-0.17578125,54.183883006335996,-0.1325232436640036
