begin,end,command,joint,status,raw,speed_raw,load_raw,current_raw,voltage_mv,temperature_c,hardware_error,servo_id,joint_name,time_ms,target_deg,actual_deg,error_deg
0,2,0,0,0,1923,0,-56,1,11200,36,0,1,FL-J1,1.0,0.0,0.52734375,0.52734375
22,24,1,1,0,1556,0,16,1,11300,31,0,2,FL-J2,23.0,45.966796875,45.791015625,-0.17578125
42,44,2,2,0,2991,0,24,1,11400,33,0,3,FL-J3,43.0,90.0,90.17578125,0.17578125
62,64,3,3,0,2094,0,48,1,11400,33,0,4,FR-J1,63.0,0.087890625,0.439453125,0.3515625
80,82,4,4,0,2444,0,-32,0,11300,30,0,5,FR-J2,81.0,47.109375,45.87890625,-1.23046875
100,102,5,5,0,1055,0,68,1,11400,32,0,6,FR-J3,101.0,93.076171875,90.17578125,-2.900390625
122,124,6,6,0,2108,0,40,1,11200,32,0,7,RL-J1,123.0,0.0,-0.3515625,-0.3515625
142,144,7,7,0,1409,-250,56,3,11300,30,0,8,RL-J2,143.0,49.130859375,46.845703125,-2.28515625
162,164,8,8,0,2999,200,-120,2,11300,38,0,9,RL-J3,163.0,96.064453125,90.966796875,-5.09765625
180,182,9,9,0,1946,0,-48,1,11300,33,0,10,RR-J1,181.0,0.0,-0.439453125,-0.439453125
200,202,10,10,0,2776,0,-16,0,11200,32,0,11,RR-J2,201.0,45.966796875,45.791015625,-0.17578125
220,222,11,11,0,1017,0,-48,0,11300,33,0,12,RR-J3,221.0,90.0,90.439453125,0.439453125
240,242,12,0,0,1923,0,-56,1,11200,32,0,1,FL-J1,241.0,0.0,0.52734375,0.52734375
260,262,13,1,0,1556,0,28,1,11300,31,0,2,FL-J2,261.0,46.142578125,45.791015625,-0.3515625
280,282,14,2,0,2991,0,24,1,11400,33,0,3,FL-J3,281.0,90.0,90.17578125,0.17578125
300,302,15,3,0,2126,300,-96,1,11300,41,0,4,FR-J1,301.0,8.61328125,3.251953125,-5.361328125
320,322,16,4,0,2506,300,-56,2,11300,30,0,5,FR-J2,321.0,52.55859375,51.328125,-1.23046875
342,344,17,5,0,993,-250,132,2,11400,32,0,6,FR-J3,343.0,100.810546875,95.625,-5.185546875
362,364,18,6,0,2108,0,40,0,11200,32,0,7,RL-J1,363.0,0.0,-0.3515625,-0.3515625
382,384,19,7,0,1368,50,-20,0,11300,30,0,8,RL-J2,383.0,49.833984375,50.44921875,0.615234375
402,404,20,8,0,3063,150,-44,0,11300,35,0,9,RL-J3,403.0,97.119140625,96.591796875,-0.52734375
423,425,21,9,0,1946,0,-48,1,11300,33,0,10,RR-J1,424.0,0.0,-0.439453125,-0.439453125
443,445,22,10,0,2805,300,-60,4,11200,32,0,11,RR-J2,444.0,54.4921875,48.33984375,-6.15234375
464,466,23,11,0,1024,250,-88,1,11200,33,0,12,RR-J3,465.0,86.923828125,89.82421875,2.900390625
483,486,24,0,0,1923,0,-56,1,11200,32,0,1,FL-J1,484.5,0.0,0.52734375,0.52734375
503,505,25,1,0,1509,-350,72,4,11300,31,0,2,FL-J2,504.0,59.23828125,49.921875,-9.31640625
522,524,26,2,0,2971,-250,108,2,11400,33,0,3,FL-J3,523.0,82.79296875,88.41796875,5.625
541,543,27,3,0,2197,300,-112,2,11300,33,0,4,FR-J1,542.0,18.017578125,9.4921875,-8.525390625
561,563,28,4,0,2483,-300,48,1,11300,30,0,5,FR-J2,562.0,44.912109375,49.306640625,4.39453125
581,583,29,5,0,938,0,-32,0,11400,32,0,6,FR-J3,582.0,93.69140625,100.458984375,6.767578125
601,603,30,6,0,2108,0,40,0,11200,32,0,7,RL-J1,602.0,0.0,-0.3515625,-0.3515625
622,624,31,7,0,1425,300,-44,3,11300,30,0,8,RL-J2,623.0,42.36328125,45.439453125,3.076171875
642,644,32,8,0,3030,-300,124,2,11300,35,0,9,RL-J3,643.0,89.912109375,93.69140625,3.779296875
661,663,33,9,0,1946,0,-20,0,11300,33,0,10,RR-J1,662.0,-0.263671875,-0.439453125,-0.17578125
681,683,34,10,0,2875,300,-72,4,11200,32,0,11,RR-J2,682.0,65.7421875,54.4921875,-11.25
703,705,35,11,0,1092,300,-80,0,11300,33,0,12,RR-J3,704.0,88.41796875,83.84765625,-4.5703125
723,725,36,0,0,1923,0,60,2,11200,32,0,1,FL-J1,724.0,1.7578125,0.52734375,-1.23046875
744,746,37,1,0,1437,-300,72,4,11300,31,0,2,FL-J2,745.0,63.6328125,56.25,-7.3828125
764,766,38,2,0,2908,-150,20,0,11400,33,0,3,FL-J3,765.0,95.2734375,82.880859375,-12.392578125
784,786,39,3,0,2268,300,-76,1,11300,33,0,4,FR-J1,785.0,14.501953125,15.732421875,1.23046875
804,806,40,4,0,2431,0,-48,2,11300,30,0,5,FR-J2,805.0,51.328125,44.736328125,-6.591796875
824,826,41,5,0,996,300,-88,1,11400,32,0,6,FR-J3,825.0,93.603515625,95.361328125,1.7578125
844,846,42,6,0,2132,250,-104,1,11200,32,0,7,RL-J1,845.0,-4.482421875,-2.4609375,2.021484375
864,866,43,7,0,1440,-300,64,3,11300,30,0,8,RL-J2,865.0,56.6015625,44.12109375,-12.48046875
884,886,44,8,0,3000,150,-52,1,11300,35,0,9,RL-J3,885.0,88.06640625,91.0546875,2.98828125
904,906,45,9,0,1907,-300,96,0,11300,33,0,10,RR-J1,905.0,-10.37109375,-3.8671875,6.50390625
923,925,46,10,0,2931,0,16,0,11200,32,0,11,RR-J2,924.0,49.21875,59.4140625,10.1953125
944,946,47,11,0,1071,-300,120,1,11300,33,0,12,RR-J3,945.0,99.931640625,85.693359375,-14.23828125
964,966,48,0,0,1875,-50,32,0,11200,32,0,1,FL-J1,965.0,5.185546875,4.74609375,-0.439453125
984,986,49,1,0,1409,200,-48,3,11300,31,0,2,FL-J2,985.0,44.736328125,58.7109375,13.974609375
1004,1006,50,2,0,2957,250,-112,2,11400,33,0,3,FL-J3,1005.0,94.21875,87.1875,-7.03125
1022,1024,51,3,0,2244,-150,68,1,11400,33,0,4,FR-J1,1023.0,12.65625,13.623046875,0.966796875
1042,1044,52,4,0,2499,300,-64,2,11300,30,0,5,FR-J2,1043.0,68.73046875,50.712890625,-18.017578125
1061,1063,53,5,0,1060,250,-112,1,11400,36,0,6,FR-J3,1062.0,73.916015625,89.736328125,15.8203125
