send_begin_ms,send_end_ms,FL_J1_deg,FL_J2_deg,FL_J3_deg,FR_J1_deg,FR_J2_deg,FR_J3_deg,RL_J1_deg,RL_J2_deg,RL_J3_deg,RR_J1_deg,RR_J2_deg,RR_J3_deg
0,1,0.0,45.966796875,90.0,0.0,45.966796875,90.0,0.0,45.966796875,90.0,0.0,45.966796875,90.0
22,23,0.0,45.966796875,90.0,0.0,45.966796875,90.0,0.0,45.966796875,90.0,0.0,45.966796875,90.0
43,43,0.0,45.966796875,90.0,0.0,46.142578125,90.17578125,0.0,46.142578125,90.17578125,0.0,45.966796875,90.0
63,63,0.0,45.966796875,90.0,0.0,46.40625,90.615234375,0.0,46.40625,90.615234375,0.0,45.966796875,90.0
81,82,0.0,45.966796875,90.0,0.0,46.7578125,91.318359375,0.0,46.7578125,91.318359375,0.0,45.966796875,90.0
101,102,0.0,45.966796875,90.0,0.087890625,47.28515625,92.197265625,0.0,47.28515625,92.197265625,0.0,45.966796875,90.0
122,123,0.0,45.966796875,90.0,0.17578125,48.076171875,93.427734375,0.0,47.98828125,93.33984375,0.0,45.966796875,90.0
142,143,0.0,45.966796875,90.0,0.263671875,48.8671875,94.658203125,0.0,48.779296875,94.482421875,0.0,45.966796875,90.0
162,163,0.0,45.966796875,90.0,0.439453125,49.658203125,95.9765625,0.0,49.5703125,95.80078125,0.0,45.966796875,90.0
182,183,0.0,45.87890625,90.0,0.52734375,50.625,97.20703125,0.0,50.361328125,96.943359375,0.0,45.87890625,90.0
202,203,0.0,45.87890625,90.0,0.703125,51.328125,98.26171875,0.0,51.064453125,97.91015625,0.0,45.87890625,90.0
221,222,0.0,45.87890625,90.0,0.87890625,51.943359375,99.140625,0.0,51.6796875,98.61328125,0.0,45.87890625,90.0
241,242,0.0,45.87890625,90.0,1.23046875,52.3828125,99.66796875,0.0,52.119140625,99.140625,0.0,45.87890625,90.0
261,262,0.0,45.87890625,90.0,1.494140625,52.822265625,100.01953125,0.0,52.294921875,99.31640625,0.0,45.966796875,90.0
281,282,0.0,45.966796875,90.0,1.7578125,52.998046875,100.1953125,0.0,52.470703125,99.31640625,0.0,45.966796875,90.0
301,302,0.0,45.966796875,90.0,2.197265625,53.26171875,100.283203125,0.0,52.734375,99.31640625,0.0,45.966796875,90.0
321,322,0.0,46.142578125,90.0,2.63671875,53.525390625,100.458984375,0.0,52.822265625,99.31640625,0.0,46.142578125,90.0
341,342,0.0,46.23046875,90.0,2.98828125,53.701171875,100.72265625,0.0,52.91015625,99.31640625,0.0,46.23046875,90.0
361,362,0.0,46.318359375,90.0,3.427734375,53.876953125,100.8984375,0.0,52.998046875,99.31640625,0.0,46.318359375,90.0
381,382,0.0,46.494140625,90.0,3.8671875,54.140625,100.986328125,0.0,53.0859375,99.31640625,0.0,46.494140625,90.0
401,402,0.0,46.58203125,90.0,4.39453125,54.228515625,101.162109375,0.0,53.0859375,99.31640625,0.0,46.669921875,90.0
421,422,0.0,46.93359375,90.0,5.009765625,54.31640625,101.42578125,0.0,53.0859375,99.31640625,0.0,46.93359375,90.0
441,442,0.0,47.109375,90.0,5.537109375,54.404296875,101.6015625,0.0,53.0859375,99.31640625,0.0,47.197265625,90.0
461,462,0.0,47.373046875,90.0,6.064453125,54.4921875,101.77734375,0.0,52.998046875,99.31640625,0.0,47.4609375,90.0
481,482,0.0,47.724609375,89.912109375,6.6796875,54.4921875,102.041015625,0.0,52.91015625,99.31640625,0.0,47.8125,89.912109375
501,502,0.0,48.076171875,89.912109375,7.294921875,54.4921875,102.216796875,0.0,52.822265625,99.31640625,0.0,48.076171875,89.912109375
521,522,0.0,48.515625,89.912109375,7.91015625,54.4921875,102.392578125,0.0,52.734375,99.31640625,0.0,48.515625,89.912109375
541,542,0.0,48.8671875,89.82421875,8.525390625,54.404296875,102.48046875,0.0,52.470703125,99.31640625,0.0,48.8671875,89.82421875
561,562,0.0,49.306640625,89.82421875,9.228515625,54.31640625,102.65625,0.0,52.3828125,99.31640625,0.0,49.306640625,89.82421875
581,582,0.0,49.658203125,89.736328125,9.84375,54.228515625,102.83203125,0.0,52.119140625,99.31640625,0.0,49.658203125,89.736328125
601,602,0.0,50.185546875,89.560546875,10.37109375,54.140625,102.919921875,0.0,51.943359375,99.31640625,0.0,50.09765625,89.560546875
621,622,0.0,50.625,89.47265625,10.986328125,53.876953125,103.0078125,0.0,51.6796875,99.31640625,0.0,50.625,89.47265625
641,642,0.0,51.064453125,89.384765625,11.6015625,53.7890625,103.095703125,0.0,51.50390625,99.31640625,0.0,50.9765625,89.384765625
661,662,0.0,51.50390625,89.296875,12.216796875,53.61328125,103.18359375,0.0,51.240234375,99.31640625,0.0,51.416015625,89.296875
681,682,0.0,52.03125,89.12109375,12.83203125,53.525390625,103.271484375,0.0,50.9765625,99.404296875,0.0,51.767578125,89.208984375
701,702,0.0,52.3828125,89.033203125,13.271484375,53.26171875,103.271484375,0.0,50.80078125,99.404296875,0.0,52.20703125,89.033203125
721,722,0.0,52.822265625,88.76953125,13.88671875,53.0859375,103.359375,0.0,50.537109375,99.404296875,0.0,52.55859375,88.857421875
767,767,0.0,53.26171875,88.59375,14.4140625,52.998046875,103.359375,0.0,50.2734375,99.31640625,0.0,52.998046875,88.681640625
788,788,0.0,53.7890625,88.41796875,15.380859375,52.55859375,103.359375,0.0,49.921875,99.31640625,0.0,53.61328125,88.505859375
806,807,0.0,54.140625,88.2421875,15.8203125,52.470703125,103.359375,0.0,49.833984375,99.31640625,0.0,53.7890625,88.41796875
826,827,0.0,54.31640625,88.06640625,16.171875,52.3828125,103.359375,0.0,49.5703125,99.31640625,0.0,53.96484375,88.330078125
846,847,0.0,54.580078125,87.978515625,16.5234375,52.294921875,103.359375,0.0,49.482421875,99.31640625,0.0,54.228515625,88.2421875
866,867,0.0,54.66796875,87.890625,16.787109375,52.03125,103.095703125,0.0,49.21875,98.96484375,0.0,54.404296875,88.06640625
886,887,0.0,54.931640625,87.802734375,17.138671875,51.6796875,102.568359375,0.0,48.8671875,98.525390625,0.0,54.4921875,87.978515625
906,907,0.0,55.01953125,87.71484375,17.314453125,51.240234375,101.77734375,0.0,48.427734375,97.734375,0.0,54.580078125,87.978515625
926,927,0.0,55.107421875,87.71484375,17.490234375,50.625,100.72265625,0.0,47.8125,96.6796875,0.0,54.66796875,87.890625
948,948,0.0,55.1953125,87.626953125,17.578125,49.921875,99.4921875,0.0,47.021484375,95.537109375,0.0,54.84375,87.890625
968,968,0.0,55.1953125,87.626953125,17.841796875,49.21875,98.173828125,0.0,46.318359375,94.21875,0.0,54.84375,87.890625
988,988,0.0,55.283203125,87.626953125,17.841796875,48.515625,96.943359375,0.0,45.615234375,92.900390625,0.0,54.84375,87.802734375
1008,1008,0.0,55.283203125,87.5390625,17.9296875,47.900390625,95.712890625,0.0,44.912109375,91.669921875,0.0,54.84375,87.802734375
1026,1027,0.0,55.37109375,87.5390625,18.017578125,47.373046875,94.833984375,0.0,44.384765625,90.87890625,0.0,54.84375,87.802734375
1046,1047,0.0,55.37109375,87.5390625,18.017578125,47.109375,94.306640625,0.0,44.12109375,90.263671875,0.0,54.84375,87.802734375
1066,1067,0.0,55.37109375,87.5390625,18.017578125,46.93359375,94.04296875,0.0,43.857421875,90.0,0.0,54.84375,87.802734375
1086,1087,0.0,55.37109375,87.5390625,18.017578125,46.93359375,93.8671875,0.0,43.857421875,89.912109375,0.0,54.84375,87.802734375
1106,1107,0.0,55.37109375,87.5390625,18.017578125,46.93359375,93.8671875,0.0,43.857421875,89.912109375,0.0,54.84375,87.890625
1126,1127,0.0,55.458984375,87.71484375,18.017578125,47.021484375,93.8671875,0.0,43.857421875,89.912109375,0.0,54.931640625,88.06640625
1146,1147,0.0,55.810546875,88.2421875,18.017578125,47.021484375,93.8671875,0.0,43.857421875,89.912109375,0.0,55.1953125,88.59375
1166,1167,0.0,56.337890625,89.033203125,18.017578125,47.021484375,93.8671875,0.0,43.857421875,90.0,0.0,55.634765625,89.384765625
1188,1188,0.087890625,56.77734375,90.087890625,17.9296875,47.109375,93.8671875,-0.087890625,44.033203125,90.0,-0.087890625,56.162109375,90.52734375
1208,1208,0.087890625,57.48046875,91.494140625,17.9296875,47.197265625,93.8671875,-0.087890625,44.12109375,90.0,-0.087890625,56.865234375,91.93359375
1228,1228,0.17578125,58.18359375,92.900390625,17.841796875,47.28515625,94.04296875,-0.17578125,44.208984375,90.0,-0.17578125,57.568359375,93.33984375
1248,1248,0.17578125,58.88671875,94.39453125,17.841796875,47.373046875,94.04296875,-0.17578125,44.384765625,90.087890625,-0.17578125,58.18359375,94.658203125
1267,1268,0.263671875,59.4140625,95.625,17.666015625,47.63671875,94.04296875,-0.263671875,44.47265625,90.17578125,-0.263671875,58.7109375,95.9765625
1287,1288,0.439453125,59.677734375,96.6796875,17.578125,47.8125,94.04296875,-0.439453125,44.82421875,90.17578125,-0.439453125,58.974609375,97.03125
1307,1308,0.615234375,59.765625,97.470703125,17.40234375,47.98828125,94.04296875,-0.615234375,45.0,90.263671875,-0.615234375,59.0625,97.822265625
1326,1327,0.703125,59.677734375,97.998046875,17.314453125,48.1640625,94.04296875,-0.703125,45.263671875,90.439453125,-0.703125,58.974609375,98.26171875
1346,1347,0.87890625,59.501953125,98.26171875,17.138671875,48.515625,94.130859375,-0.87890625,45.703125,90.52734375,-0.87890625,58.798828125,98.61328125
1366,1367,1.142578125,59.0625,98.525390625,16.875,48.779296875,94.130859375,-1.142578125,45.966796875,90.615234375,-1.142578125,58.53515625,98.7890625
1386,1387,1.318359375,58.798828125,98.7890625,16.69921875,49.21875,94.130859375,-1.318359375,46.494140625,90.703125,-1.318359375,58.095703125,98.96484375
1408,1408,1.494140625,58.359375,98.96484375,16.5234375,49.482421875,94.130859375,-1.494140625,46.93359375,90.791015625,-1.494140625,57.83203125,99.228515625
1428,1428,1.669921875,58.0078125,99.31640625,16.171875,49.921875,94.130859375,-1.669921875,47.373046875,90.87890625,-1.669921875,57.392578125,99.4921875
1448,1448,2.021484375,57.568359375,99.4921875,15.99609375,50.185546875,94.130859375,-2.021484375,47.8125,90.966796875,-2.021484375,57.041015625,99.66796875
1468,1468,2.28515625,57.216796875,99.84375,15.732421875,50.625,94.130859375,-2.28515625,48.427734375,91.142578125,-2.28515625,56.689453125,99.931640625
1488,1488,2.4609375,56.77734375,100.01953125,15.380859375,50.9765625,94.04296875,-2.4609375,48.8671875,91.23046875,-2.4609375,56.337890625,100.107421875
1508,1508,2.8125,56.337890625,100.283203125,15.1171875,51.416015625,94.04296875,-2.8125,49.39453125,91.318359375,-2.8125,55.8984375,100.283203125
1528,1528,3.1640625,55.8984375,100.458984375,14.765625,51.767578125,93.8671875,-3.1640625,49.921875,91.40625,-3.1640625,55.634765625,100.458984375
1546,1547,3.515625,55.458984375,100.72265625,14.501953125,52.20703125,93.8671875,-3.515625,50.537109375,91.494140625,-3.515625,55.1953125,100.72265625
1566,1567,3.779296875,55.107421875,100.8984375,14.23828125,52.55859375,93.779296875,-3.779296875,50.9765625,91.494140625,-3.779296875,54.931640625,100.8984375
1586,1587,4.130859375,54.66796875,101.07421875,13.88671875,52.998046875,93.69140625,-4.130859375,51.50390625,91.58203125,-4.130859375,54.580078125,101.07421875
1606,1607,4.39453125,54.31640625,101.162109375,13.53515625,53.26171875,93.603515625,-4.39453125,52.119140625,91.58203125,-4.39453125,54.31640625,101.162109375
1626,1627,4.833984375,53.876953125,101.42578125,13.18359375,53.701171875,93.515625,-4.833984375,52.55859375,91.58203125,-4.833984375,53.96484375,101.42578125
1646,1647,5.09765625,53.61328125,101.513671875,12.919921875,53.96484375,93.427734375,-5.09765625,52.998046875,91.58203125,-5.09765625,53.7890625,101.513671875
1666,1667,5.361328125,53.26171875,101.689453125,12.568359375,54.31640625,93.33984375,-5.361328125,53.525390625,91.58203125,-5.361328125,53.525390625,101.689453125
1686,1687,5.712890625,52.91015625,101.77734375,12.216796875,54.580078125,93.1640625,-5.712890625,53.96484375,91.58203125,-5.712890625,53.26171875,101.77734375
1706,1707,5.9765625,52.55859375,101.865234375,11.865234375,54.931640625,92.98828125,-5.9765625,54.404296875,91.58203125,-5.9765625,53.0859375,101.865234375
1726,1727,6.328125,52.3828125,102.041015625,11.6015625,55.107421875,92.900390625,-6.328125,54.84375,91.494140625,-6.328125,52.91015625,102.041015625
1746,1747,6.591796875,52.119140625,102.12890625,11.337890625,55.37109375,92.8125,-6.591796875,55.107421875,91.494140625,-6.591796875,52.734375,102.12890625
1766,1767,6.943359375,51.943359375,102.12890625,11.07421875,55.634765625,92.63671875,-6.943359375,55.458984375,91.494140625,-6.943359375,52.55859375,102.216796875
1786,1787,7.20703125,51.6796875,102.216796875,10.810546875,55.810546875,92.4609375,-7.20703125,55.810546875,91.40625,-7.20703125,52.3828125,102.216796875
1806,1807,7.3828125,51.50390625,102.3046875,10.634765625,55.986328125,92.373046875,-7.3828125,56.07421875,91.40625,-7.3828125,52.294921875,102.3046875
1826,1827,7.734375,51.328125,102.3046875,10.283203125,56.07421875,92.197265625,-7.734375,56.42578125,91.318359375,-7.734375,52.20703125,102.3046875
1846,1847,7.91015625,51.240234375,102.392578125,10.107421875,56.337890625,92.109375,-7.91015625,56.6015625,91.318359375,-7.91015625,52.119140625,102.392578125
1866,1867,8.0859375,51.064453125,102.392578125,9.931640625,56.42578125,92.021484375,-8.0859375,56.77734375,91.318359375,-8.0859375,52.03125,102.392578125
1886,1887,8.173828125,50.9765625,102.392578125,9.66796875,56.513671875,91.93359375,-8.173828125,57.041015625,91.23046875,-8.173828125,51.943359375,102.48046875
1906,1907,8.4375,50.80078125,102.216796875,9.580078125,56.689453125,91.7578125,-8.4375,57.216796875,91.23046875,-8.4375,51.767578125,102.3046875
1926,1927,8.525390625,50.537109375,101.77734375,9.4921875,56.77734375,91.669921875,-8.525390625,57.3046875,91.23046875,-8.525390625,51.416015625,101.77734375
1946,1947,8.61328125,50.009765625,100.986328125,9.31640625,56.77734375,91.669921875,-8.61328125,57.392578125,91.23046875,-8.61328125,50.888671875,100.986328125
1966,1967,8.701171875,49.39453125,100.01953125,9.228515625,56.865234375,91.58203125,-8.701171875,57.48046875,91.142578125,-8.701171875,50.2734375,100.01953125
1988,1988,8.7890625,48.69140625,98.7890625,9.228515625,57.041015625,91.494140625,-8.7890625,57.48046875,91.142578125,-8.7890625,49.5703125,98.7890625
2008,2008,8.876953125,47.98828125,97.470703125,9.140625,57.041015625,91.494140625,-8.876953125,57.568359375,91.142578125,-8.876953125,48.8671875,97.470703125
2028,2028,8.876953125,47.373046875,96.240234375,9.140625,57.12890625,91.494140625,-8.876953125,57.568359375,91.142578125,-8.876953125,48.1640625,96.328125
2043,2044,8.876953125,47.373046875,96.328125,9.140625,57.12890625,91.494140625,-8.876953125,57.568359375,91.142578125,-8.876953125,48.1640625,96.328125
2062,2062,8.876953125,47.63671875,96.6796875,9.140625,57.12890625,91.494140625,-8.876953125,57.568359375,91.142578125,-8.876953125,48.427734375,96.6796875
2082,2082,8.876953125,47.98828125,97.3828125,9.140625,57.12890625,91.494140625,-8.876953125,57.568359375,91.142578125,-8.876953125,48.779296875,97.3828125
2102,2102,8.876953125,48.515625,98.26171875,9.140625,57.12890625,91.494140625,-8.876953125,57.568359375,91.142578125,-8.876953125,49.306640625,98.4375
2122,2122,8.876953125,49.04296875,99.31640625,9.140625,57.12890625,91.494140625,-8.876953125,57.568359375,91.142578125,-8.876953125,49.833984375,99.31640625
2142,2142,8.876953125,49.39453125,100.01953125,9.140625,57.12890625,91.494140625,-8.876953125,57.568359375,91.142578125,-8.876953125,50.185546875,100.01953125
2162,2162,8.876953125,49.5703125,100.283203125,9.140625,57.12890625,91.494140625,-8.876953125,57.568359375,91.142578125,-8.876953125,50.361328125,100.37109375
2182,2182,8.876953125,49.5703125,100.37109375,9.140625,57.12890625,91.494140625,-8.876953125,57.568359375,91.142578125,-8.876953125,50.361328125,100.37109375
2202,2202,8.7890625,49.5703125,100.37109375,9.140625,57.12890625,91.494140625,-8.876953125,57.568359375,91.142578125,-8.7890625,50.361328125,100.37109375
2222,2222,7.998046875,49.658203125,100.1953125,9.140625,57.12890625,91.494140625,-8.876953125,57.568359375,91.142578125,-7.998046875,50.361328125,100.1953125
2242,2242,6.50390625,49.921875,99.84375,9.140625,57.12890625,91.494140625,-8.876953125,57.568359375,91.142578125,-6.50390625,50.361328125,99.84375
2263,2264,4.482421875,50.009765625,99.140625,9.140625,57.12890625,91.494140625,-8.876953125,57.568359375,91.142578125,-4.482421875,50.361328125,99.140625
2283,2284,2.4609375,50.009765625,98.26171875,9.140625,57.12890625,91.494140625,-8.876953125,57.568359375,91.142578125,-2.4609375,50.185546875,98.26171875
2303,2304,0.87890625,50.009765625,97.55859375,9.140625,57.12890625,91.494140625,-8.876953125,57.568359375,91.142578125,-0.87890625,50.009765625,97.55859375
2322,2322,0.087890625,49.921875,97.20703125,9.140625,57.12890625,91.494140625,-8.876953125,57.568359375,91.142578125,-0.087890625,49.921875,97.20703125
2342,2342,0.0,49.921875,97.119140625,9.140625,57.12890625,91.494140625,-8.876953125,57.568359375,91.142578125,0.0,49.921875,97.119140625
2360,2361,0.0,49.921875,97.119140625,9.140625,57.12890625,91.494140625,-8.876953125,57.568359375,91.142578125,0.0,49.921875,97.119140625
2380,2381,0.0,49.921875,97.119140625,9.140625,57.12890625,91.494140625,-8.876953125,57.568359375,91.142578125,0.0,49.921875,97.119140625
2402,2402,0.0,49.921875,97.03125,9.140625,57.12890625,91.494140625,-8.876953125,57.568359375,91.142578125,0.0,49.921875,97.03125
2422,2422,0.0,49.658203125,96.6796875,9.140625,57.12890625,91.494140625,-8.876953125,57.568359375,91.142578125,0.0,49.658203125,96.6796875
2442,2442,0.0,49.306640625,95.9765625,9.140625,57.12890625,91.494140625,-8.876953125,57.568359375,91.142578125,0.0,49.306640625,95.9765625
2462,2462,0.0,48.69140625,94.921875,9.140625,57.12890625,91.494140625,-8.876953125,57.568359375,91.142578125,0.0,48.69140625,94.921875
2483,2484,0.0,47.98828125,93.603515625,9.140625,57.12890625,91.494140625,-8.876953125,57.568359375,91.142578125,0.0,47.98828125,93.603515625
2503,2504,0.0,47.28515625,92.28515625,9.140625,57.12890625,91.494140625,-8.876953125,57.568359375,91.142578125,0.0,47.28515625,92.28515625
2522,2522,0.0,46.669921875,91.23046875,9.140625,57.12890625,91.494140625,-8.876953125,57.568359375,91.142578125,0.0,46.669921875,91.23046875
2542,2542,0.0,46.23046875,90.439453125,9.140625,57.12890625,91.494140625,-8.876953125,57.568359375,91.142578125,0.0,46.23046875,90.439453125
2562,2562,0.0,45.966796875,90.087890625,9.140625,57.12890625,91.494140625,-8.876953125,57.568359375,91.142578125,0.0,45.966796875,90.087890625
2582,2582,0.0,45.966796875,90.0,9.140625,57.12890625,91.494140625,-8.876953125,57.568359375,91.142578125,0.0,45.966796875,90.0
2600,2601,0.0,45.966796875,90.0,9.140625,57.12890625,91.494140625,-8.876953125,57.568359375,91.142578125,0.0,45.966796875,90.0
2620,2621,0.0,45.966796875,90.0,9.140625,57.12890625,91.494140625,-8.876953125,57.568359375,91.142578125,0.0,45.966796875,90.0
2640,2641,0.0,45.966796875,90.0,9.140625,57.12890625,91.494140625,-8.876953125,57.568359375,91.142578125,0.0,45.966796875,90.0
2660,2661,0.0,45.966796875,90.0,9.140625,57.12890625,91.494140625,-8.876953125,57.568359375,91.142578125,0.0,45.966796875,90.0
2680,2681,0.0,45.966796875,90.0,9.140625,57.12890625,91.494140625,-8.876953125,57.568359375,91.142578125,0.0,45.966796875,90.0
2700,2701,0.0,45.966796875,90.0,9.140625,57.12890625,91.494140625,-8.876953125,57.568359375,91.142578125,0.0,45.966796875,90.0
2720,2721,0.0,45.966796875,90.0,9.140625,57.12890625,91.494140625,-8.876953125,57.568359375,91.142578125,0.0,45.966796875,90.0
