name,rotation_deg_s,max_roll_deg,max_pitch_deg,rms_roll_deg,rms_pitch_deg,tracking_rms_deg,stance_center_speed_proxy_m_s,stop_completed,failed_gates,FL_peak_min_mm,FL_peak_p10_mm,FL_peak_median_mm,FL_peak_max_mm,FL_midcontact,FL_swings,FR_peak_min_mm,FR_peak_p10_mm,FR_peak_median_mm,FR_peak_max_mm,FR_midcontact,FR_swings,RL_peak_min_mm,RL_peak_p10_mm,RL_peak_median_mm,RL_peak_max_mm,RL_midcontact,RL_swings,RR_peak_min_mm,RR_peak_p10_mm,RR_peak_median_mm,RR_peak_max_mm,RR_midcontact,RR_swings
wave60_rank1_y-1000,18.01556344475323,4.470497519548093,2.3670772882127125,1.7457510075589082,0.8007010891206484,2.060471518483452,0.011694361026800219,True,max_tilt;rms_tilt;every_swing_clearance;middle_contact,7.9405000642104175,7.942876733066688,15.581505207616718,26.91107710773697,0.1922222222222222,49,6.378263863685545,6.379637701176815,13.143706203904788,22.63457556846614,0.11555555555555555,50,8.467651399324971,8.468224766659283,15.453324210235362,22.00942891237909,0.12777777777777777,50,5.408665905268658,5.4103562130266365,15.399467199979235,24.56512044406869,0.21444444444444444,49
wave60_rank1_y1000,-17.7580794754554,4.50971768527288,2.380827773982735,2.0307281766997374,0.9327809923278124,2.0798659050301898,0.013010700781296068,True,max_tilt;rms_tilt;every_swing_clearance;middle_contact,6.673322406187964,6.673894845210444,22.861013481186152,23.02587432825545,0.11444444444444445,49,8.222997208056224,8.224594424257157,17.714160057544415,27.18125601043992,0.2222222222222222,50,5.154048818282478,5.182147993578158,14.622399700200413,24.211477133311664,0.25,50,8.333434418897275,8.359988246204129,8.439176756337332,21.675547541687877,0.1388888888888889,49
wave60_rank2_y-1000,18.20477205329102,3.4257420120934525,1.673000622850932,1.0719001914808606,0.4972465557217441,1.9482460780042674,0.009281955819755931,True,max_tilt;every_swing_clearance;middle_contact,7.905028991444684,7.920123688966389,13.203343018784455,18.091241858067875,0.2011111111111111,49,8.438998650970884,8.442720954254732,12.791532360373587,15.953234489783405,0.1111111111111111,50,10.450108842940526,10.454074631431876,14.478931680724685,20.2862128539065,0.13,50,12.983241401399459,12.99103214828793,18.148893009563494,25.0745982176096,0.12111111111111111,49
wave60_rank2_y1000,-18.122242159120376,3.250309276061385,1.6304370520199123,1.2960516735771237,0.5996156535049428,1.953318529579703,0.01026347649959835,True,max_tilt;every_swing_clearance;middle_contact,8.659829044522164,8.673510611198903,15.102687845461746,16.426385944494733,0.11,49,8.176345282960359,8.191357255247823,13.393348687061227,18.36375383006391,0.21222222222222223,50,12.702062441887298,12.763797543151052,18.285266770231743,24.75404286924137,0.13666666666666666,50,10.069852487958553,10.22470985565218,11.431804524690207,19.850312770498952,0.1388888888888889,49
wave60_rank3_y-1000,18.148316368614573,1.6985433245332429,0.7930003435903654,0.5183449460969896,0.2381137411278471,1.9476977308472783,0.008069277969570974,True,every_swing_clearance;middle_contact,12.15717262237296,12.241629899334304,12.314998258135823,13.028874381242463,0.16666666666666666,49,12.518935531747385,12.593015635791216,12.829712295584233,13.114156936371787,0.1111111111111111,50,13.50222324879952,13.583162275320886,13.941241643679895,14.343116897278481,0.11888888888888889,50,18.30251879175302,18.38527509857628,19.100451184858922,19.282964659797578,0.1111111111111111,49
wave60_rank3_y1000,-18.147503219636683,1.688519601859128,0.7796852807463823,0.5137695878923871,0.23331951976378204,1.9473797694905097,0.008130224615335517,True,every_swing_clearance;middle_contact,12.666389908358132,12.66965353803214,13.116895345497905,13.180688735542793,0.1111111111111111,49,12.264689797341799,12.292289416698127,12.674654058071404,13.06118866984126,0.16666666666666666,50,18.27482682617652,18.285282687855123,18.71112178573852,19.17092625193047,0.1111111111111111,50,13.361357895222122,13.386695403370796,13.445825932909157,14.077698372713783,0.13333333333333333,49
