time,nom_z_fl,nom_z_fr,nom_z_rl,nom_z_rr,cmd_z_fl,cmd_z_fr,cmd_z_rl,cmd_z_rr,clearance_mm_fl,clearance_mm_fr,clearance_mm_rl,clearance_mm_rr,roll,pitch
0.3,0.07695202588925185,0.07695202595118825,0.07695202806445438,0.07695202812570327,0.07695202998089143,0.07695203004282787,0.076952032156094,0.07695203221734292,-1.674552224754107,-1.6782784601218488,-1.819747050982222,-1.8234187629654028,0.0026637848231358062,-0.04725665850935378
0.32,0.07695202588925185,0.07695202595118825,0.07695202806445438,0.07695202812570327,0.07695202998089143,0.07695203004282787,0.076952032156094,0.07695203221734292,-1.6713331639563456,-1.6750539212003202,-1.825368499610923,-1.8290315899674239,0.0026679148228142342,-0.04967531970779556
0.34,0.07695202588925185,0.07695202595118825,0.07695202806445438,0.07695202812570327,0.07695202998089143,0.07695203004282787,0.076952032156094,0.07695203221734292,-1.6678907978957582,-1.6716387960006158,-1.8308505174217775,-1.83453544375662,0.002686891788455549,-0.05212956017504924
0.36,0.07695202588925185,0.07695202595118825,0.07695202806445438,0.07695202812570327,0.07695202998089143,0.07695203004282787,0.076952032156094,0.07695203221734292,-1.6649037169244874,-1.6686958965470011,-1.8352880943237477,-1.8390116152793117,0.0027135114957409032,-0.054240359876926034
0.38,0.07695202588925185,0.07695202595118825,0.07695202806445438,0.07695202812570327,0.07695202998089143,0.07695203004282787,0.076952032156094,0.07695203221734292,-1.6626576882785293,-1.6664985303255775,-1.8383948557908758,-1.8421623810200711,0.0027419363235395874,-0.05585763600404005
0.4,0.07695202588925185,0.07695202595118825,0.07695202806445438,0.07695202812570327,0.07695202998089143,0.07695203004282787,0.076952032156094,0.07695203221734292,-1.661183347604154,-1.6650686296515103,-1.8402540886233338,-1.844062936200451,0.002768050959663466,-0.05697973925375158
0.42,0.07695202588925185,0.07695202595118825,0.07695202806445438,0.07695202812570327,0.07695202998089143,0.07695203004282787,0.076952032156094,0.07695203221734292,-1.660369647006374,-1.664290041063353,-1.8411261909097796,-1.8449688268408586,0.0027894430843439836,-0.05768533106668428
0.44,0.07695202588925185,0.07695202595118825,0.07695202806445438,0.07695202812570327,0.07695202998089143,0.07695203004282787,0.076952032156094,0.07695203221734292,-1.6600475417699427,-1.6639916549543998,-1.8413190007909481,-1.8451858051060297,0.0028051554418150907,-0.058083448820209355
0.46,0.07695202588925185,0.07695202595118825,0.07695202806445438,0.07695202812570327,0.07695202998089143,0.07695203004282787,0.076952032156094,0.07695203221734292,-1.6600445564833102,-1.6640012073981039,-1.8411124550589235,-1.8449938055520414,0.0028153223284145793,-0.0582816235486257
0.48,0.07695202588925185,0.07695202595118825,0.07695202806445438,0.07695202812570327,0.07695202998089143,0.07695203004282787,0.076952032156094,0.07695203221734292,-1.6602148011576472,-1.6641744890612022,-1.8407239966798037,-1.844611626343029,0.002820779889171333,-0.0583689704649003
0.5,0.07695202588925185,0.07695202595118825,0.07695202806445438,0.07695202812570327,0.07695202998089143,0.07695203004282787,0.076952032156094,0.07695203221734292,-1.6604507909806707,-1.6644064348436023,-1.840300992982491,-1.8441886882609968,0.0028227127539319713,-0.058410123253938774
0.52,0.07695202588925185,0.07695202595118825,0.07695202806445438,0.07695202812570327,0.07695202998089143,0.07695203004282787,0.076952032156094,0.07695203221734292,-1.660683485966933,-1.6646305819873612,-1.8399285721976584,-1.843812344115188,0.0028223732263210418,-0.05844600015429616
0.54,0.07695202588925185,0.07695202595118825,0.07695202806445438,0.07695202812570327,0.07695202998089143,0.07695203004282787,0.076952032156094,0.07695203221734292,-1.660875969502984,-1.664812343768491,-1.839644265412825,-1.8435221515347329,0.0028208868820498246,-0.05849811590057261
0.56,0.07695202588925185,0.07695202595118825,0.07695202806445438,0.07695202812570327,0.07695202998089143,0.07695203004282787,0.076952032156094,0.07695203221734292,-1.661014745702516,-1.6649400735889683,-1.8394537956963573,-1.8433254470823432,0.00281914179952794,-0.05857408811588556
0.58,0.07695202588925185,0.07695202595118825,0.07695202806445438,0.07695202812570327,0.07695202998089143,0.07695203004282787,0.076952032156094,0.07695203221734292,-1.6613367557807983,-1.6647627217424368,-1.8397923508916072,-1.8428255196478969,0.002462722440943112,-0.05866347249432313
0.6,0.07695202588925185,0.07695202595118825,0.07695202806445438,0.07695202812570327,0.07695202998089143,0.07695203004282787,0.076952032156094,0.07695203221734292,-1.6620559288638945,-1.6640152458131627,-1.8408261254536304,-1.841885017921801,0.0016351946299908923,-0.0587405434314121
0.62,0.07695202588925185,0.07695202595118825,0.07695202806445438,0.07695202812570327,0.07695202998089143,0.07695203004282787,0.076952032156094,0.07695203221734292,-1.6623277589525483,-1.6635709033239396,-1.841245843932339,-1.8416601611020469,0.0013181543828805823,-0.05880812978674122
0.64,0.07695202588925185,0.07695202595118825,0.07695202806445438,0.07695202812570327,0.07695202998089143,0.07695203004282787,0.076952032156094,0.07695203221734292,-1.6622525465303448,-1.6634361627238767,-1.8412820707567994,-1.8418282579714327,0.0013274090698211045,-0.05887036725402691
0.66,0.07695202588925185,0.07695202595118825,0.07695202806445438,0.07695202812570327,0.07695202998089143,0.07695203004282787,0.076952032156094,0.07695203221734292,-1.6619777351266907,-1.663531467054797,-1.8411016736605696,-1.8421728554883012,0.001540856434017351,-0.05892016498037807
0.68,0.07695202588925185,0.07695202595118825,0.07695202806445438,0.07695202812570327,0.07695202998089143,0.07695203004282787,0.076952032156094,0.07695203221734292,-1.6616171803220254,-1.6637662985465527,-1.8408088064435364,-1.8425732193132136,0.001858059681966941,-0.05895482128679313
0.7000000000000001,0.07695202588925185,0.07695202595118825,0.07695202806445438,0.07695202812570327,0.07695202998089143,0.07695203004282787,0.076952032156094,0.07695203221734292,-1.6612512155558465,-1.6640582569036542,-1.8404794266065858,-1.8429564155237714,0.0022001106925946183,-0.05897567517954709
0.72,0.07695202588925185,0.07695202595118825,0.07695202806445438,0.07695202812570327,0.07695202998089143,0.07695203004282787,0.076952032156094,0.07695203221734292,-1.6609310017532581,-1.66434405834422,-1.8401679822629378,-1.8432803205290955,0.002512034519379188,-0.058985945247806405
0.74,0.07695202588925185,0.07695202595118825,0.07695202806445438,0.07695202812570327,0.07695202998089143,0.07695203004282787,0.076952032156094,0.07695203221734292,-1.6606834720986514,-1.6645830491093492,-1.839908625707383,-1.843525480992092,0.002761848562524476,-0.058989200679209895
0.76,0.07695202588925185,0.07695202595118825,0.07695202806445438,0.07695202812570327,0.07695202998089143,0.07695203004282787,0.076952032156094,0.07695203221734292,-1.6605167177453743,-1.664755524783429,-1.8397173782566112,-1.8436889829104957,0.0029369599356267647,-0.058988547698753876
0.78,0.07695202588925185,0.07695202595118825,0.07695202806445438,0.07695202812570327,0.07695202998089143,0.07695203004282787,0.076952032156094,0.07695203221734292,-1.660425515831475,-1.6648583017458523,-1.8395958618394048,-1.8437789876930635,0.0030392123392466728,-0.0589863108348473
0.8,0.07695202588925185,0.07695202595118825,0.07695202806445438,0.07695202812570327,0.07695202998089143,0.07695203004282787,0.076952032156094,0.07695203221734292,-1.6603965365764721,-1.6648993788424686,-1.8395358138811637,-1.843809941623597,0.0030796943250592864,-0.05898400735740036
0.8200000000000001,0.07695202588925185,0.07695202595118825,0.07695202806445438,0.07695202812570327,0.07695202998089143,0.07695203004282787,0.076952032156094,0.07695203221734292,-1.6604127993789484,-1.6648928708181618,-1.8395235106926124,-1.8437986749536353,0.0030740825805625626,-0.05898247079634786
0.84,0.07695202588925185,0.07695202595118825,0.07695202806445438,0.07695202812570327,0.07695202998089143,0.07695203004282787,0.076952032156094,0.07695203221734292,-1.660457102065818,-1.664854863922087,-1.8395434858978073,-1.8437615230921973,0.0030389601843260213,-0.058982029753485384
0.86,0.07695202588925185,0.07695202595118825,0.07695202806445438,0.07695202812570327,0.07695202998089143,0.07695203004282787,0.076952032156094,0.07695203221734292,-1.6605143345326847,-1.6648004542440566,-1.8395812406341756,-1.843712468333758,0.0029892700573330346,-0.05898268615925497
0.88,0.07695202588925185,0.07695202595118825,0.07695202806445438,0.07695202812570327,0.07695202998089143,0.07695203004282787,0.076952032156094,0.07695203221734292,-1.6605727492360751,-1.6647419637455183,-1.8396248983866617,-1.8436621894308418,0.0029368576820896653,-0.05898426420958844
0.9,0.07695202588925185,0.07695202595118825,0.07695202806445438,0.07695202812570327,0.07695202998089143,0.07695203004282787,0.076952032156094,0.07695203221734292,-1.6606243696113965,-1.6646881666104174,-1.839665930153188,-1.843617836885171,0.002889927152237963,-0.058986519481280926
0.92,0.07695202588925185,0.07695202595118825,0.07695202806445438,0.07695202812570327,0.07695202998089143,0.07695203004282787,0.076952032156094,0.07695203221734292,-1.660664769710111,-1.6646442787315239,-1.839699167384707,-1.8435833235390455,0.0028531722809772113,-0.05898920897966926
0.9400000000000001,0.07695202588925185,0.07695202595118825,0.07695202806445438,0.07695202812570327,0.07695202998089143,0.07695203004282787,0.076952032156094,0.07695203221734292,-1.6606924633592868,-1.664612445373158,-1.839722346673723,-1.8435599251272576,0.0028283352068391257,-0.058992128790626916
0.96,0.07695202588925185,0.07695202595118825,0.07695202806445438,0.07695202812570327,0.07695202998089143,0.07695203004282787,0.076952032156094,0.07695203221734292,-1.6607081131366324,-1.6645924864005754,-1.8397354115592193,-1.8435470135957783,0.002814971928474262,-0.05899512815297928
0.98,0.07695202588925185,0.07695202595118825,0.07695202806445438,0.07695202812570327,0.07695202998089143,0.07695203004282787,0.076952032156094,0.07695203221734292,-1.6607137230392062,-1.6645827069916643,-1.8397397523900392,-1.84354278693645,0.0028112515432052922,-0.05899810852284933
1.0,0.07695202588925185,0.07695202595118825,0.07695202806445438,0.07695202812570327,0.07695202998089143,0.07695203004282787,0.076952032156094,0.07695203221734292,-1.6607119261558452,-1.6645806394858451,-1.8397375107437712,-1.8435449040992806,0.002814670405990046,-0.05900101469111916
1.02,0.07695202588925185,0.07695202595118825,0.07695202806445438,0.07695202812570327,0.07695202998089143,0.07695203004282787,0.076952032156094,0.07695203221734292,-1.6607319364634194,-1.6645626830096572,-1.8397389978173502,-1.8435426224958709,0.002791099302454453,-0.05900466239947763
1.04,0.07695202588925185,0.07695202595118825,0.07695202806445438,0.07695202812570327,0.07695202998089143,0.07695203004282787,0.076952032156094,0.07695203221734292,-1.6614068510864624,-1.6638986160064304,-1.8400874574019919,-1.843206686822474,0.0021061353301359853,-0.05903239455616514
1.06,0.07695202588925185,0.07695202595118825,0.07695202806445438,0.07695202812570327,0.07695202998089143,0.07695203004282787,0.076952032156094,0.07695203221734292,-1.6620034803752453,-1.66326559348845,-1.8405273355065408,-1.842793286484571,0.0015564009214214145,-0.059056497672601356
